Connection,E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg],C^T [EUR/h],C^M [EUR/h],C^TOT [EUR/h],c^T [EUR/GJ_ex],c^M [EUR/GJ_ex],c^TOT [EUR/GJ_ex]
11,4.534177142285649,0.19902276258365578,-1.588712223110633e-10,0.199022762742527,-8.716164946352622e-15,-9.367501151966844e-15,-1.8083666098319467e-14,0.0006689319964643505,-5.738822215347546e-13,-1.1078615645647969e-12
12,4.876491799447852,0.21404829127461372,8.852923361502007e-09,0.21404828242169036,1.904343283065657e-06,3.1751442335299362,3.1751461378732193,2622.7705595298585,180.86456043915555,180.8646614350875
13,21.195486588320414,0.9303527768625941,0.731330014120067,0.199022762742527,72.22730654858961,2.952259043210607,75.17956559180023,1204.1755047695144,180.86456043915615,985.2669613113037
21,412.14600660331223,88.03308368640775,0.38402340029322296,87.64906028611452,2.0826422028781764,125.92412625725949,128.00676846013766,321.77277354152,85.24207242081836,86.27388137620697
22,791.1287422620948,168.98259757085268,56.08583031787974,112.89676725297294,80.57769421756983,162.1971385339766,242.77483275154646,85.24207242081786,85.24207242081825,85.24207242081813
22c,573.2313463317311,122.44040285428284,9.603057022573674,112.83734583170916,13.796571931505309,162.11176864490798,175.9083405764133,85.24207242081798,85.24207242081832,85.24207242081829
23,573.2313463317311,122.44040285428284,9.603057022573674,112.83734583170916,13.796571931505309,162.11176864490798,175.9083405764133,85.24207242081798,85.24207242081832,85.24207242081829
24,470.7363906295024,100.54780443477789,11.291469614003756,89.25633482077414,61.23608908385582,128.23327413370984,189.46936321756567,321.77277354152335,85.2420724208183,111.80435530205112
31,801.6988721722238,74.78727999288007,45.407527543053845,29.37975244982622,186.39476538522578,91.14858883918215,277.54335422440795,106.37016220331495,80.39254584965222,96.16500515281348
32,1421.4558642403172,132.60192998453505,100.07785943655193,32.52407054798311,356.0055751417783,100.90361172434595,456.9091868661243,92.17916215742473,80.39254584965224,89.28818809422135
32c,837.0432413124686,78.08441476856096,45.60328843923769,32.481126329323274,162.2239426439774,100.7703803454795,262.99432298945686,92.17916215742477,80.39254584965222,87.2762301904919
33,837.0432413124686,78.08441476856096,45.60328843923769,32.481126329323274,162.22394264397738,100.7703803454795,262.99432298945686,92.17916215742476,80.39254584965222,87.2762301904919
34,637.6673984193404,59.485440136273276,30.079793693340502,29.405646442932778,107.0024310495265,91.22892310799892,198.23135415752543,92.17916215742585,80.39254584965222,86.35264274173527
41,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508,0.0,0.0,0.0,0.0,0.0,0.0
42,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606,0.3427538337025226,2.7183652572981925,3.061119091000715,1.6154218416223012,6488.209748397973,14.398827485724333
43,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508,212.60843279541965,2.30889406567585,290.09689245289576,95.2879523127849,6488.209748397973,129.99639958362204
