f1,f2,pair,ls,T_src,T_steam,COP,eta_Lorenz,V_envelope,e1_c [EUR/MWh],c_P [EUR/GJ],Z_sum [EUR/h]
R290,R600,R290/R600,0.5,40.0,120.0,1.825,0.418,OK,140.0,115.157,19.486
R290,R600,R290/R600,0.5,40.0,120.0,1.825,0.418,OK,150.0,122.002,19.486
R290,R600,R290/R600,0.5,40.0,120.0,1.825,0.418,OK,160.0,128.847,19.486
R290,R600,R290/R600,0.5,40.0,120.0,1.825,0.418,OK,170.0,135.692,19.486
R290,R600,R290/R600,0.5,40.0,120.0,1.825,0.418,OK,180.0,142.537,19.486
R290,R600,R290/R600,0.5,40.0,120.0,1.825,0.418,OK,190.0,149.382,19.486
R290,R600,R290/R600,0.5,40.0,120.0,1.825,0.418,OK,200.0,156.227,19.486
R290,R600a,R290/R600a,0.3,20.0,120.0,1.556,0.415,V_OUT,100.0,107.602,27.519
R290,R600a,R290/R600a,0.3,20.0,120.0,1.556,0.415,V_OUT,110.0,115.633,27.519
R290,R600a,R290/R600a,0.3,20.0,120.0,1.556,0.415,V_OUT,120.0,123.664,27.519
R290,R600a,R290/R600a,0.3,20.0,120.0,1.556,0.415,V_OUT,130.0,131.695,27.519
R290,R600a,R290/R600a,0.3,20.0,120.0,1.556,0.415,V_OUT,140.0,139.725,27.519
R290,R600a,R290/R600a,0.3,20.0,120.0,1.556,0.415,V_OUT,150.0,147.756,27.519
R290,R600a,R290/R600a,0.3,20.0,120.0,1.556,0.415,V_OUT,160.0,155.787,27.519
R290,R600a,R290/R600a,0.3,20.0,120.0,1.556,0.415,V_OUT,170.0,163.818,27.519
R290,R600a,R290/R600a,0.3,20.0,120.0,1.556,0.415,V_OUT,180.0,171.849,27.519
R290,R600a,R290/R600a,0.3,20.0,120.0,1.556,0.415,V_OUT,190.0,179.879,27.519
R290,R600a,R290/R600a,0.3,20.0,120.0,1.556,0.415,V_OUT,200.0,187.91,27.519
R290,R600a,R290/R600a,0.3,30.0,120.0,1.701,0.411,OK,100.0,98.76,25.525
R290,R600a,R290/R600a,0.3,30.0,120.0,1.701,0.411,OK,110.0,106.105,25.525
R290,R600a,R290/R600a,0.3,30.0,120.0,1.701,0.411,OK,120.0,113.449,25.525
R290,R600a,R290/R600a,0.3,30.0,120.0,1.701,0.411,OK,130.0,120.794,25.525
R290,R600a,R290/R600a,0.3,30.0,120.0,1.701,0.411,OK,140.0,128.138,25.525
R290,R600a,R290/R600a,0.3,30.0,120.0,1.701,0.411,OK,150.0,135.482,25.525
R290,R600a,R290/R600a,0.3,30.0,120.0,1.701,0.411,OK,160.0,142.827,25.525
R290,R600a,R290/R600a,0.3,30.0,120.0,1.701,0.411,OK,170.0,150.171,25.525
R290,R600a,R290/R600a,0.3,30.0,120.0,1.701,0.411,OK,180.0,157.515,25.525
R290,R600a,R290/R600a,0.3,30.0,120.0,1.701,0.411,OK,190.0,164.86,25.525
R290,R600a,R290/R600a,0.3,30.0,120.0,1.701,0.411,OK,200.0,172.204,25.525
R290,R600a,R290/R600a,0.3,40.0,120.0,1.754,0.401,OK,100.0,94.987,23.953
R290,R600a,R290/R600a,0.3,40.0,120.0,1.754,0.401,OK,110.0,102.109,23.953
R290,R600a,R290/R600a,0.3,40.0,120.0,1.754,0.401,OK,120.0,109.232,23.953
R290,R600a,R290/R600a,0.3,40.0,120.0,1.754,0.401,OK,130.0,116.355,23.953
R290,R600a,R290/R600a,0.3,40.0,120.0,1.754,0.401,OK,140.0,123.478,23.953
R290,R600a,R290/R600a,0.3,40.0,120.0,1.754,0.401,OK,150.0,130.601,23.953
R290,R600a,R290/R600a,0.3,40.0,120.0,1.754,0.401,OK,160.0,137.724,23.953
R290,R600a,R290/R600a,0.3,40.0,120.0,1.754,0.401,OK,170.0,144.847,23.953
R290,R600a,R290/R600a,0.3,40.0,120.0,1.754,0.401,OK,180.0,151.969,23.953
R290,R600a,R290/R600a,0.3,40.0,120.0,1.754,0.401,OK,190.0,159.092,23.953
R290,R600a,R290/R600a,0.3,40.0,120.0,1.754,0.401,OK,200.0,166.215,23.953
R290,R600a,R290/R600a,0.3,50.0,120.0,1.775,0.384,OK,100.0,93.319,23.131
R290,R600a,R290/R600a,0.3,50.0,120.0,1.775,0.384,OK,110.0,100.356,23.131
R290,R600a,R290/R600a,0.3,50.0,120.0,1.775,0.384,OK,120.0,107.394,23.131
R290,R600a,R290/R600a,0.3,50.0,120.0,1.775,0.384,OK,130.0,114.431,23.131
R290,R600a,R290/R600a,0.3,50.0,120.0,1.775,0.384,OK,140.0,121.469,23.131
R290,R600a,R290/R600a,0.3,50.0,120.0,1.775,0.384,OK,150.0,128.507,23.131
R290,R600a,R290/R600a,0.3,50.0,120.0,1.775,0.384,OK,160.0,135.544,23.131
R290,R600a,R290/R600a,0.3,50.0,120.0,1.775,0.384,OK,170.0,142.582,23.131
R290,R600a,R290/R600a,0.3,50.0,120.0,1.775,0.384,OK,180.0,149.62,23.131
R290,R600a,R290/R600a,0.3,50.0,120.0,1.775,0.384,OK,190.0,156.657,23.131
R290,R600a,R290/R600a,0.3,50.0,120.0,1.775,0.384,OK,200.0,163.695,23.131
R290,R600a,R290/R600a,0.3,60.0,120.0,1.755,0.357,OK,100.0,90.006,18.969
R290,R600a,R290/R600a,0.3,60.0,120.0,1.755,0.357,OK,110.0,97.125,18.969
R290,R600a,R290/R600a,0.3,60.0,120.0,1.755,0.357,OK,120.0,104.245,18.969
R290,R600a,R290/R600a,0.3,60.0,120.0,1.755,0.357,OK,130.0,111.364,18.969
R290,R600a,R290/R600a,0.3,60.0,120.0,1.755,0.357,OK,140.0,118.483,18.969
R290,R600a,R290/R600a,0.3,60.0,120.0,1.755,0.357,OK,150.0,125.602,18.969
R290,R600a,R290/R600a,0.3,60.0,120.0,1.755,0.357,OK,160.0,132.721,18.969
R290,R600a,R290/R600a,0.3,60.0,120.0,1.755,0.357,OK,170.0,139.84,18.969
R290,R600a,R290/R600a,0.3,60.0,120.0,1.755,0.357,OK,180.0,146.96,18.969
R290,R600a,R290/R600a,0.3,60.0,120.0,1.755,0.357,OK,190.0,154.079,18.969
R290,R600a,R290/R600a,0.3,60.0,120.0,1.755,0.357,OK,200.0,161.198,18.969
R290,R600a,R290/R600a,0.4,20.0,120.0,1.631,0.436,OK,100.0,101.998,25.629
R290,R600a,R290/R600a,0.4,20.0,120.0,1.631,0.436,OK,110.0,109.656,25.629
R290,R600a,R290/R600a,0.4,20.0,120.0,1.631,0.436,OK,120.0,117.314,25.629
R290,R600a,R290/R600a,0.4,20.0,120.0,1.631,0.436,OK,130.0,124.972,25.629
R290,R600a,R290/R600a,0.4,20.0,120.0,1.631,0.436,OK,140.0,132.629,25.629
R290,R600a,R290/R600a,0.4,20.0,120.0,1.631,0.436,OK,150.0,140.287,25.629
R290,R600a,R290/R600a,0.4,20.0,120.0,1.631,0.436,OK,160.0,147.945,25.629
R290,R600a,R290/R600a,0.4,20.0,120.0,1.631,0.436,OK,170.0,155.603,25.629
R290,R600a,R290/R600a,0.4,20.0,120.0,1.631,0.436,OK,180.0,163.261,25.629
R290,R600a,R290/R600a,0.4,20.0,120.0,1.631,0.436,OK,190.0,170.918,25.629
R290,R600a,R290/R600a,0.4,20.0,120.0,1.631,0.436,OK,200.0,178.576,25.629
R290,R600a,R290/R600a,0.4,30.0,120.0,1.764,0.426,OK,100.0,94.829,24.19
R290,R600a,R290/R600a,0.4,30.0,120.0,1.764,0.426,OK,110.0,101.912,24.19
R290,R600a,R290/R600a,0.4,30.0,120.0,1.764,0.426,OK,120.0,108.996,24.19
R290,R600a,R290/R600a,0.4,30.0,120.0,1.764,0.426,OK,130.0,116.08,24.19
R290,R600a,R290/R600a,0.4,30.0,120.0,1.764,0.426,OK,140.0,123.163,24.19
R290,R600a,R290/R600a,0.4,30.0,120.0,1.764,0.426,OK,150.0,130.247,24.19
R290,R600a,R290/R600a,0.4,30.0,120.0,1.764,0.426,OK,160.0,137.33,24.19
R290,R600a,R290/R600a,0.4,30.0,120.0,1.764,0.426,OK,170.0,144.414,24.19
R290,R600a,R290/R600a,0.4,30.0,120.0,1.764,0.426,OK,180.0,151.497,24.19
R290,R600a,R290/R600a,0.4,30.0,120.0,1.764,0.426,OK,190.0,158.581,24.19
R290,R600a,R290/R600a,0.4,30.0,120.0,1.764,0.426,OK,200.0,165.664,24.19
R290,R600a,R290/R600a,0.4,40.0,120.0,1.775,0.406,OK,100.0,93.526,23.335
R290,R600a,R290/R600a,0.4,40.0,120.0,1.775,0.406,OK,110.0,100.564,23.335
R290,R600a,R290/R600a,0.4,40.0,120.0,1.775,0.406,OK,120.0,107.602,23.335
R290,R600a,R290/R600a,0.4,40.0,120.0,1.775,0.406,OK,130.0,114.64,23.335
R290,R600a,R290/R600a,0.4,40.0,120.0,1.775,0.406,OK,140.0,121.678,23.335
R290,R600a,R290/R600a,0.4,40.0,120.0,1.775,0.406,OK,150.0,128.716,23.335
R290,R600a,R290/R600a,0.4,40.0,120.0,1.775,0.406,OK,160.0,135.755,23.335
R290,R600a,R290/R600a,0.4,40.0,120.0,1.775,0.406,OK,170.0,142.793,23.335
R290,R600a,R290/R600a,0.4,40.0,120.0,1.775,0.406,OK,180.0,149.831,23.335
R290,R600a,R290/R600a,0.4,40.0,120.0,1.775,0.406,OK,190.0,156.869,23.335
R290,R600a,R290/R600a,0.4,40.0,120.0,1.775,0.406,OK,200.0,163.907,23.335
R290,R600a,R290/R600a,0.4,50.0,120.0,1.755,0.379,OK,100.0,90.165,19.129
R290,R600a,R290/R600a,0.4,50.0,120.0,1.755,0.379,OK,110.0,97.284,19.129
R290,R600a,R290/R600a,0.4,50.0,120.0,1.755,0.379,OK,120.0,104.404,19.129
R290,R600a,R290/R600a,0.4,50.0,120.0,1.755,0.379,OK,130.0,111.523,19.129
R290,R600a,R290/R600a,0.4,50.0,120.0,1.755,0.379,OK,140.0,118.642,19.129
R290,R600a,R290/R600a,0.4,50.0,120.0,1.755,0.379,OK,150.0,125.761,19.129
R290,R600a,R290/R600a,0.4,50.0,120.0,1.755,0.379,OK,160.0,132.88,19.129
R290,R600a,R290/R600a,0.4,50.0,120.0,1.755,0.379,OK,170.0,139.999,19.129
R290,R600a,R290/R600a,0.4,50.0,120.0,1.755,0.379,OK,180.0,147.119,19.129
R290,R600a,R290/R600a,0.4,50.0,120.0,1.755,0.379,OK,190.0,154.238,19.129
R290,R600a,R290/R600a,0.4,50.0,120.0,1.755,0.379,OK,200.0,161.357,19.129
R290,R600a,R290/R600a,0.5,20.0,120.0,1.655,0.442,OK,100.0,100.3,25.02
R290,R600a,R290/R600a,0.5,20.0,120.0,1.655,0.442,OK,110.0,107.848,25.02
R290,R600a,R290/R600a,0.5,20.0,120.0,1.655,0.442,OK,120.0,115.397,25.02
R290,R600a,R290/R600a,0.5,20.0,120.0,1.655,0.442,OK,130.0,122.945,25.02
R290,R600a,R290/R600a,0.5,20.0,120.0,1.655,0.442,OK,140.0,130.494,25.02
R290,R600a,R290/R600a,0.5,20.0,120.0,1.655,0.442,OK,150.0,138.042,25.02
R290,R600a,R290/R600a,0.5,20.0,120.0,1.655,0.442,OK,160.0,145.59,25.02
R290,R600a,R290/R600a,0.5,20.0,120.0,1.655,0.442,OK,170.0,153.139,25.02
R290,R600a,R290/R600a,0.5,20.0,120.0,1.655,0.442,OK,180.0,160.687,25.02
R290,R600a,R290/R600a,0.5,20.0,120.0,1.655,0.442,OK,190.0,168.236,25.02
R290,R600a,R290/R600a,0.5,20.0,120.0,1.655,0.442,OK,200.0,175.784,25.02
R290,R600a,R290/R600a,0.5,30.0,120.0,1.769,0.427,OK,100.0,94.15,23.733
R290,R600a,R290/R600a,0.5,30.0,120.0,1.769,0.427,OK,110.0,101.211,23.733
R290,R600a,R290/R600a,0.5,30.0,120.0,1.769,0.427,OK,120.0,108.272,23.733
R290,R600a,R290/R600a,0.5,30.0,120.0,1.769,0.427,OK,130.0,115.333,23.733
R290,R600a,R290/R600a,0.5,30.0,120.0,1.769,0.427,OK,140.0,122.394,23.733
R290,R600a,R290/R600a,0.5,30.0,120.0,1.769,0.427,OK,150.0,129.456,23.733
R290,R600a,R290/R600a,0.5,30.0,120.0,1.769,0.427,OK,160.0,136.517,23.733
R290,R600a,R290/R600a,0.5,30.0,120.0,1.769,0.427,OK,170.0,143.578,23.733
R290,R600a,R290/R600a,0.5,30.0,120.0,1.769,0.427,OK,180.0,150.639,23.733
R290,R600a,R290/R600a,0.5,30.0,120.0,1.769,0.427,OK,190.0,157.7,23.733
R290,R600a,R290/R600a,0.5,30.0,120.0,1.769,0.427,OK,200.0,164.761,23.733
R290,R600a,R290/R600a,0.5,40.0,120.0,1.74,0.398,OK,100.0,91.081,19.443
R290,R600a,R290/R600a,0.5,40.0,120.0,1.74,0.398,OK,110.0,98.261,19.443
R290,R600a,R290/R600a,0.5,40.0,120.0,1.74,0.398,OK,120.0,105.44,19.443
R290,R600a,R290/R600a,0.5,40.0,120.0,1.74,0.398,OK,130.0,112.62,19.443
R290,R600a,R290/R600a,0.5,40.0,120.0,1.74,0.398,OK,140.0,119.8,19.443
R290,R600a,R290/R600a,0.5,40.0,120.0,1.74,0.398,OK,150.0,126.979,19.443
R290,R600a,R290/R600a,0.5,40.0,120.0,1.74,0.398,OK,160.0,134.159,19.443
R290,R600a,R290/R600a,0.5,40.0,120.0,1.74,0.398,OK,170.0,141.339,19.443
R290,R600a,R290/R600a,0.5,40.0,120.0,1.74,0.398,OK,180.0,148.518,19.443
R290,R600a,R290/R600a,0.5,40.0,120.0,1.74,0.398,OK,190.0,155.698,19.443
R290,R600a,R290/R600a,0.5,40.0,120.0,1.74,0.398,OK,200.0,162.877,19.443
R717,R600,R717/R600,0.3,20.0,120.0,1.788,0.478,V_OUT,100.0,92.605,22.933
R717,R600,R717/R600,0.3,20.0,120.0,1.788,0.478,V_OUT,110.0,99.591,22.933
R717,R600,R717/R600,0.3,20.0,120.0,1.788,0.478,V_OUT,120.0,106.577,22.933
R717,R600,R717/R600,0.3,20.0,120.0,1.788,0.478,V_OUT,130.0,113.563,22.933
R717,R600,R717/R600,0.3,20.0,120.0,1.788,0.478,V_OUT,140.0,120.548,22.933
R717,R600,R717/R600,0.3,20.0,120.0,1.788,0.478,V_OUT,150.0,127.534,22.933
R717,R600,R717/R600,0.3,20.0,120.0,1.788,0.478,V_OUT,160.0,134.52,22.933
R717,R600,R717/R600,0.3,20.0,120.0,1.788,0.478,V_OUT,170.0,141.506,22.933
R717,R600,R717/R600,0.3,20.0,120.0,1.788,0.478,V_OUT,180.0,148.492,22.933
R717,R600,R717/R600,0.3,20.0,120.0,1.788,0.478,V_OUT,190.0,155.478,22.933
R717,R600,R717/R600,0.3,20.0,120.0,1.788,0.478,V_OUT,200.0,162.463,22.933
R717,R600,R717/R600,0.3,30.0,120.0,1.959,0.473,OK,100.0,85.693,22.112
R717,R600,R717/R600,0.3,30.0,120.0,1.959,0.473,OK,110.0,92.069,22.112
R717,R600,R717/R600,0.3,30.0,120.0,1.959,0.473,OK,120.0,98.445,22.112
R717,R600,R717/R600,0.3,30.0,120.0,1.959,0.473,OK,130.0,104.822,22.112
R717,R600,R717/R600,0.3,30.0,120.0,1.959,0.473,OK,140.0,111.198,22.112
R717,R600,R717/R600,0.3,30.0,120.0,1.959,0.473,OK,150.0,117.574,22.112
R717,R600,R717/R600,0.3,30.0,120.0,1.959,0.473,OK,160.0,123.95,22.112
R717,R600,R717/R600,0.3,30.0,120.0,1.959,0.473,OK,170.0,130.326,22.112
R717,R600,R717/R600,0.3,30.0,120.0,1.959,0.473,OK,180.0,136.702,22.112
R717,R600,R717/R600,0.3,30.0,120.0,1.959,0.473,OK,190.0,143.078,22.112
R717,R600,R717/R600,0.3,30.0,120.0,1.959,0.473,OK,200.0,149.454,22.112
R717,R600,R717/R600,0.3,40.0,120.0,2.018,0.462,OK,100.0,81.468,19.717
R717,R600,R717/R600,0.3,40.0,120.0,2.018,0.462,OK,110.0,87.659,19.717
R717,R600,R717/R600,0.3,40.0,120.0,2.018,0.462,OK,120.0,93.851,19.717
R717,R600,R717/R600,0.3,40.0,120.0,2.018,0.462,OK,130.0,100.042,19.717
R717,R600,R717/R600,0.3,40.0,120.0,2.018,0.462,OK,140.0,106.233,19.717
R717,R600,R717/R600,0.3,40.0,120.0,2.018,0.462,OK,150.0,112.424,19.717
R717,R600,R717/R600,0.3,40.0,120.0,2.018,0.462,OK,160.0,118.615,19.717
R717,R600,R717/R600,0.3,40.0,120.0,2.018,0.462,OK,170.0,124.807,19.717
R717,R600,R717/R600,0.3,40.0,120.0,2.018,0.462,OK,180.0,130.998,19.717
R717,R600,R717/R600,0.3,40.0,120.0,2.018,0.462,OK,190.0,137.189,19.717
R717,R600,R717/R600,0.3,40.0,120.0,2.018,0.462,OK,200.0,143.38,19.717
R717,R600,R717/R600,0.3,50.0,120.0,2.061,0.446,OK,100.0,79.179,18.73
R717,R600,R717/R600,0.3,50.0,120.0,2.061,0.446,OK,110.0,85.239,18.73
R717,R600,R717/R600,0.3,50.0,120.0,2.061,0.446,OK,120.0,91.299,18.73
R717,R600,R717/R600,0.3,50.0,120.0,2.061,0.446,OK,130.0,97.359,18.73
R717,R600,R717/R600,0.3,50.0,120.0,2.061,0.446,OK,140.0,103.419,18.73
R717,R600,R717/R600,0.3,50.0,120.0,2.061,0.446,OK,150.0,109.479,18.73
R717,R600,R717/R600,0.3,50.0,120.0,2.061,0.446,OK,160.0,115.539,18.73
R717,R600,R717/R600,0.3,50.0,120.0,2.061,0.446,OK,170.0,121.6,18.73
R717,R600,R717/R600,0.3,50.0,120.0,2.061,0.446,OK,180.0,127.66,18.73
R717,R600,R717/R600,0.3,50.0,120.0,2.061,0.446,OK,190.0,133.72,18.73
R717,R600,R717/R600,0.3,50.0,120.0,2.061,0.446,OK,200.0,139.78,18.73
R717,R600,R717/R600,0.4,20.0,120.0,1.865,0.498,OK,100.0,88.514,21.708
R717,R600,R717/R600,0.4,20.0,120.0,1.865,0.498,OK,110.0,95.213,21.708
R717,R600,R717/R600,0.4,20.0,120.0,1.865,0.498,OK,120.0,101.911,21.708
R717,R600,R717/R600,0.4,20.0,120.0,1.865,0.498,OK,130.0,108.609,21.708
R717,R600,R717/R600,0.4,20.0,120.0,1.865,0.498,OK,140.0,115.308,21.708
R717,R600,R717/R600,0.4,20.0,120.0,1.865,0.498,OK,150.0,122.006,21.708
R717,R600,R717/R600,0.4,20.0,120.0,1.865,0.498,OK,160.0,128.704,21.708
R717,R600,R717/R600,0.4,20.0,120.0,1.865,0.498,OK,170.0,135.403,21.708
R717,R600,R717/R600,0.4,20.0,120.0,1.865,0.498,OK,180.0,142.101,21.708
R717,R600,R717/R600,0.4,20.0,120.0,1.865,0.498,OK,190.0,148.799,21.708
R717,R600,R717/R600,0.4,20.0,120.0,1.865,0.498,OK,200.0,155.498,21.708
R717,R600,R717/R600,0.4,30.0,120.0,2.032,0.491,OK,100.0,81.259,19.939
R717,R600,R717/R600,0.4,30.0,120.0,2.032,0.491,OK,110.0,87.407,19.939
R717,R600,R717/R600,0.4,30.0,120.0,2.032,0.491,OK,120.0,93.556,19.939
R717,R600,R717/R600,0.4,30.0,120.0,2.032,0.491,OK,130.0,99.704,19.939
R717,R600,R717/R600,0.4,30.0,120.0,2.032,0.491,OK,140.0,105.852,19.939
R717,R600,R717/R600,0.4,30.0,120.0,2.032,0.491,OK,150.0,112.001,19.939
R717,R600,R717/R600,0.4,30.0,120.0,2.032,0.491,OK,160.0,118.149,19.939
R717,R600,R717/R600,0.4,30.0,120.0,2.032,0.491,OK,170.0,124.297,19.939
R717,R600,R717/R600,0.4,30.0,120.0,2.032,0.491,OK,180.0,130.445,19.939
R717,R600,R717/R600,0.4,30.0,120.0,2.032,0.491,OK,190.0,136.594,19.939
R717,R600,R717/R600,0.4,30.0,120.0,2.032,0.491,OK,200.0,142.742,19.939
R717,R600,R717/R600,0.4,40.0,120.0,2.066,0.473,OK,100.0,79.204,18.901
R717,R600,R717/R600,0.4,40.0,120.0,2.066,0.473,OK,110.0,85.25,18.901
R717,R600,R717/R600,0.4,40.0,120.0,2.066,0.473,OK,120.0,91.296,18.901
R717,R600,R717/R600,0.4,40.0,120.0,2.066,0.473,OK,130.0,97.342,18.901
R717,R600,R717/R600,0.4,40.0,120.0,2.066,0.473,OK,140.0,103.387,18.901
R717,R600,R717/R600,0.4,40.0,120.0,2.066,0.473,OK,150.0,109.433,18.901
R717,R600,R717/R600,0.4,40.0,120.0,2.066,0.473,OK,160.0,115.479,18.901
R717,R600,R717/R600,0.4,40.0,120.0,2.066,0.473,OK,170.0,121.525,18.901
R717,R600,R717/R600,0.4,40.0,120.0,2.066,0.473,OK,180.0,127.57,18.901
R717,R600,R717/R600,0.4,40.0,120.0,2.066,0.473,OK,190.0,133.616,18.901
R717,R600,R717/R600,0.4,40.0,120.0,2.066,0.473,OK,200.0,139.662,18.901
R717,R600,R717/R600,0.5,30.0,120.0,2.079,0.502,OK,100.0,79.075,19.14
R717,R600,R717/R600,0.5,30.0,120.0,2.079,0.502,OK,110.0,85.084,19.14
R717,R600,R717/R600,0.5,30.0,120.0,2.079,0.502,OK,120.0,91.093,19.14
R717,R600,R717/R600,0.5,30.0,120.0,2.079,0.502,OK,130.0,97.102,19.14
R717,R600,R717/R600,0.5,30.0,120.0,2.079,0.502,OK,140.0,103.111,19.14
R717,R600,R717/R600,0.5,30.0,120.0,2.079,0.502,OK,150.0,109.12,19.14
R717,R600,R717/R600,0.5,30.0,120.0,2.079,0.502,OK,160.0,115.13,19.14
R717,R600,R717/R600,0.5,30.0,120.0,2.079,0.502,OK,170.0,121.139,19.14
R717,R600,R717/R600,0.5,30.0,120.0,2.079,0.502,OK,180.0,127.148,19.14
R717,R600,R717/R600,0.5,30.0,120.0,2.079,0.502,OK,190.0,133.157,19.14
R717,R600,R717/R600,0.5,30.0,120.0,2.079,0.502,OK,200.0,139.166,19.14
R717,R600a,R717/R600a,0.3,20.0,120.0,1.58,0.422,V_OUT,100.0,101.843,22.945
R717,R600a,R717/R600a,0.3,20.0,120.0,1.58,0.422,V_OUT,110.0,109.751,22.945
R717,R600a,R717/R600a,0.3,20.0,120.0,1.58,0.422,V_OUT,120.0,117.66,22.945
R717,R600a,R717/R600a,0.3,20.0,120.0,1.58,0.422,V_OUT,130.0,125.568,22.945
R717,R600a,R717/R600a,0.3,20.0,120.0,1.58,0.422,V_OUT,140.0,133.477,22.945
R717,R600a,R717/R600a,0.3,20.0,120.0,1.58,0.422,V_OUT,150.0,141.385,22.945
R717,R600a,R717/R600a,0.3,20.0,120.0,1.58,0.422,V_OUT,160.0,149.294,22.945
R717,R600a,R717/R600a,0.3,20.0,120.0,1.58,0.422,V_OUT,170.0,157.202,22.945
R717,R600a,R717/R600a,0.3,20.0,120.0,1.58,0.422,V_OUT,180.0,165.111,22.945
R717,R600a,R717/R600a,0.3,20.0,120.0,1.58,0.422,V_OUT,190.0,173.02,22.945
R717,R600a,R717/R600a,0.3,20.0,120.0,1.58,0.422,V_OUT,200.0,180.928,22.945
R717,R600a,R717/R600a,0.3,30.0,120.0,1.74,0.42,OK,100.0,93.91,22.275
R717,R600a,R717/R600a,0.3,30.0,120.0,1.74,0.42,OK,110.0,101.091,22.275
R717,R600a,R717/R600a,0.3,30.0,120.0,1.74,0.42,OK,120.0,108.273,22.275
R717,R600a,R717/R600a,0.3,30.0,120.0,1.74,0.42,OK,130.0,115.454,22.275
R717,R600a,R717/R600a,0.3,30.0,120.0,1.74,0.42,OK,140.0,122.636,22.275
R717,R600a,R717/R600a,0.3,30.0,120.0,1.74,0.42,OK,150.0,129.817,22.275
R717,R600a,R717/R600a,0.3,30.0,120.0,1.74,0.42,OK,160.0,136.999,22.275
R717,R600a,R717/R600a,0.3,30.0,120.0,1.74,0.42,OK,170.0,144.181,22.275
R717,R600a,R717/R600a,0.3,30.0,120.0,1.74,0.42,OK,180.0,151.362,22.275
R717,R600a,R717/R600a,0.3,30.0,120.0,1.74,0.42,OK,190.0,158.544,22.275
R717,R600a,R717/R600a,0.3,30.0,120.0,1.74,0.42,OK,200.0,165.725,22.275
R717,R600a,R717/R600a,0.3,40.0,120.0,1.825,0.418,OK,100.0,89.056,20.773
R717,R600a,R717/R600a,0.3,40.0,120.0,1.825,0.418,OK,110.0,95.901,20.773
R717,R600a,R717/R600a,0.3,40.0,120.0,1.825,0.418,OK,120.0,102.746,20.773
R717,R600a,R717/R600a,0.3,40.0,120.0,1.825,0.418,OK,130.0,109.591,20.773
R717,R600a,R717/R600a,0.3,40.0,120.0,1.825,0.418,OK,140.0,116.437,20.773
R717,R600a,R717/R600a,0.3,40.0,120.0,1.825,0.418,OK,150.0,123.282,20.773
R717,R600a,R717/R600a,0.3,40.0,120.0,1.825,0.418,OK,160.0,130.127,20.773
R717,R600a,R717/R600a,0.3,40.0,120.0,1.825,0.418,OK,170.0,136.972,20.773
R717,R600a,R717/R600a,0.3,40.0,120.0,1.825,0.418,OK,180.0,143.818,20.773
R717,R600a,R717/R600a,0.3,40.0,120.0,1.825,0.418,OK,190.0,150.663,20.773
R717,R600a,R717/R600a,0.3,40.0,120.0,1.825,0.418,OK,200.0,157.508,20.773
R717,R600a,R717/R600a,0.3,50.0,120.0,1.898,0.41,OK,100.0,84.335,18.659
R717,R600a,R717/R600a,0.3,50.0,120.0,1.898,0.41,OK,110.0,90.918,18.659
R717,R600a,R717/R600a,0.3,50.0,120.0,1.898,0.41,OK,120.0,97.501,18.659
R717,R600a,R717/R600a,0.3,50.0,120.0,1.898,0.41,OK,130.0,104.084,18.659
R717,R600a,R717/R600a,0.3,50.0,120.0,1.898,0.41,OK,140.0,110.667,18.659
R717,R600a,R717/R600a,0.3,50.0,120.0,1.898,0.41,OK,150.0,117.25,18.659
R717,R600a,R717/R600a,0.3,50.0,120.0,1.898,0.41,OK,160.0,123.833,18.659
R717,R600a,R717/R600a,0.3,50.0,120.0,1.898,0.41,OK,170.0,130.416,18.659
R717,R600a,R717/R600a,0.3,50.0,120.0,1.898,0.41,OK,180.0,136.998,18.659
R717,R600a,R717/R600a,0.3,50.0,120.0,1.898,0.41,OK,190.0,143.581,18.659
R717,R600a,R717/R600a,0.3,50.0,120.0,1.898,0.41,OK,200.0,150.164,18.659
R717,R600a,R717/R600a,0.4,20.0,120.0,1.69,0.451,OK,100.0,96.167,22.425
R717,R600a,R717/R600a,0.4,20.0,120.0,1.69,0.451,OK,110.0,103.559,22.425
R717,R600a,R717/R600a,0.4,20.0,120.0,1.69,0.451,OK,120.0,110.952,22.425
R717,R600a,R717/R600a,0.4,20.0,120.0,1.69,0.451,OK,130.0,118.344,22.425
R717,R600a,R717/R600a,0.4,20.0,120.0,1.69,0.451,OK,140.0,125.737,22.425
R717,R600a,R717/R600a,0.4,20.0,120.0,1.69,0.451,OK,150.0,133.129,22.425
R717,R600a,R717/R600a,0.4,20.0,120.0,1.69,0.451,OK,160.0,140.521,22.425
R717,R600a,R717/R600a,0.4,20.0,120.0,1.69,0.451,OK,170.0,147.914,22.425
R717,R600a,R717/R600a,0.4,20.0,120.0,1.69,0.451,OK,180.0,155.306,22.425
R717,R600a,R717/R600a,0.4,20.0,120.0,1.69,0.451,OK,190.0,162.699,22.425
R717,R600a,R717/R600a,0.4,20.0,120.0,1.69,0.451,OK,200.0,170.091,22.425
R717,R600a,R717/R600a,0.4,30.0,120.0,1.847,0.446,OK,100.0,88.413,20.955
R717,R600a,R717/R600a,0.4,30.0,120.0,1.847,0.446,OK,110.0,95.176,20.955
R717,R600a,R717/R600a,0.4,30.0,120.0,1.847,0.446,OK,120.0,101.939,20.955
R717,R600a,R717/R600a,0.4,30.0,120.0,1.847,0.446,OK,130.0,108.701,20.955
