f1,f2,pair,ls,T_src,T_steam,COP,eta_Lorenz,V_envelope,component,PEC [EUR],PEC [EUR/kW]
R1270,R600a,R1270/R600a,0.3,20.0,120.0,1.553,0.415,V_OUT,MOT1,0.0,0.0
R1270,R600a,R1270/R600a,0.3,20.0,120.0,1.553,0.415,V_OUT,MOT2,0.0,0.0
R1270,R600a,R1270/R600a,0.3,20.0,120.0,1.553,0.415,V_OUT,SNK_HX,193768.3,175.98
R1270,R600a,R1270/R600a,0.3,20.0,120.0,1.553,0.415,V_OUT,SRC_HX,80550.2,73.16
R1270,R600a,R1270/R600a,0.3,30.0,120.0,1.697,0.41,OK,COMP1,179623.8,163.14
R1270,R600a,R1270/R600a,0.3,30.0,120.0,1.697,0.41,OK,COMP2,470320.5,427.15
R1270,R600a,R1270/R600a,0.3,30.0,120.0,1.697,0.41,OK,IHX,244622.1,222.17
R1270,R600a,R1270/R600a,0.3,30.0,120.0,1.697,0.41,OK,MOT1,0.0,0.0
R1270,R600a,R1270/R600a,0.3,30.0,120.0,1.697,0.41,OK,MOT2,0.0,0.0
R1270,R600a,R1270/R600a,0.3,30.0,120.0,1.697,0.41,OK,SNK_HX,195072.2,177.17
R1270,R600a,R1270/R600a,0.3,30.0,120.0,1.697,0.41,OK,SRC_HX,89698.9,81.47
R1270,R600a,R1270/R600a,0.3,40.0,120.0,1.747,0.4,OK,COMP1,204167.7,185.43
R1270,R600a,R1270/R600a,0.3,40.0,120.0,1.747,0.4,OK,COMP2,395446.8,359.15
R1270,R600a,R1270/R600a,0.3,40.0,120.0,1.747,0.4,OK,IHX,235927.2,214.27
R1270,R600a,R1270/R600a,0.3,40.0,120.0,1.747,0.4,OK,MOT1,0.0,0.0
R1270,R600a,R1270/R600a,0.3,40.0,120.0,1.747,0.4,OK,MOT2,0.0,0.0
R1270,R600a,R1270/R600a,0.3,40.0,120.0,1.747,0.4,OK,SNK_HX,196321.8,178.3
R1270,R600a,R1270/R600a,0.3,40.0,120.0,1.747,0.4,OK,SRC_HX,71099.8,64.57
R1270,R600a,R1270/R600a,0.3,50.0,120.0,1.766,0.382,OK,COMP1,232456.5,211.12
R1270,R600a,R1270/R600a,0.3,50.0,120.0,1.766,0.382,OK,COMP2,336502.4,305.62
R1270,R600a,R1270/R600a,0.3,50.0,120.0,1.766,0.382,OK,IHX,75361.7,68.44
R1270,R600a,R1270/R600a,0.3,50.0,120.0,1.766,0.382,OK,MOT1,0.0,0.0
R1270,R600a,R1270/R600a,0.3,50.0,120.0,1.766,0.382,OK,MOT2,0.0,0.0
R1270,R600a,R1270/R600a,0.3,50.0,120.0,1.766,0.382,OK,SNK_HX,197437.4,179.32
R1270,R600a,R1270/R600a,0.3,50.0,120.0,1.766,0.382,OK,SRC_HX,60309.7,54.77
R1270,R600a,R1270/R600a,0.4,20.0,120.0,1.628,0.435,OK,COMP1,237771.7,215.95
R1270,R600a,R1270/R600a,0.4,20.0,120.0,1.628,0.435,OK,COMP2,435897.8,395.89
R1270,R600a,R1270/R600a,0.4,20.0,120.0,1.628,0.435,OK,IHX,221134.9,200.84
R1270,R600a,R1270/R600a,0.4,20.0,120.0,1.628,0.435,OK,MOT1,0.0,0.0
R1270,R600a,R1270/R600a,0.4,20.0,120.0,1.628,0.435,OK,MOT2,0.0,0.0
R1270,R600a,R1270/R600a,0.4,20.0,120.0,1.628,0.435,OK,SNK_HX,195619.8,177.67
R1270,R600a,R1270/R600a,0.4,20.0,120.0,1.628,0.435,OK,SRC_HX,85963.8,78.07
R1270,R600a,R1270/R600a,0.4,30.0,120.0,1.756,0.424,OK,COMP1,211801.9,192.36
R1270,R600a,R1270/R600a,0.4,30.0,120.0,1.756,0.424,OK,COMP2,377215.5,342.59
R1270,R600a,R1270/R600a,0.4,30.0,120.0,1.756,0.424,OK,IHX,234642.6,213.11
R1270,R600a,R1270/R600a,0.4,30.0,120.0,1.756,0.424,OK,MOT1,0.0,0.0
R1270,R600a,R1270/R600a,0.4,30.0,120.0,1.756,0.424,OK,MOT2,0.0,0.0
R1270,R600a,R1270/R600a,0.4,30.0,120.0,1.756,0.424,OK,SNK_HX,196656.9,178.61
R1270,R600a,R1270/R600a,0.4,30.0,120.0,1.756,0.424,OK,SRC_HX,93757.3,85.15
R1270,R600a,R1270/R600a,0.5,20.0,120.0,1.65,0.441,OK,COMP1,289026.1,262.5
R1270,R600a,R1270/R600a,0.5,20.0,120.0,1.65,0.441,OK,COMP2,344139.2,312.55
R1270,R600a,R1270/R600a,0.5,20.0,120.0,1.65,0.441,OK,IHX,73016.9,66.32
R1270,R600a,R1270/R600a,0.5,20.0,120.0,1.65,0.441,OK,MOT1,0.0,0.0
R1270,R600a,R1270/R600a,0.5,20.0,120.0,1.65,0.441,OK,MOT2,0.0,0.0
R1270,R600a,R1270/R600a,0.5,20.0,120.0,1.65,0.441,OK,SNK_HX,197288.4,179.18
R1270,R600a,R1270/R600a,0.5,20.0,120.0,1.65,0.441,OK,SRC_HX,88446.4,80.33
R290,R600,R290/R600,0.3,20.0,120.0,1.752,0.468,V_OUT,COMP1,256451.5,232.91
R290,R600,R290/R600,0.3,20.0,120.0,1.752,0.468,V_OUT,COMP2,574943.6,522.17
R290,R600,R290/R600,0.3,20.0,120.0,1.752,0.468,V_OUT,IHX,210747.5,191.4
R290,R600,R290/R600,0.3,20.0,120.0,1.752,0.468,V_OUT,MOT1,0.0,0.0
R290,R600,R290/R600,0.3,20.0,120.0,1.752,0.468,V_OUT,MOT2,0.0,0.0
R290,R600,R290/R600,0.3,20.0,120.0,1.752,0.468,V_OUT,SNK_HX,171377.7,155.65
R290,R600,R290/R600,0.3,20.0,120.0,1.752,0.468,V_OUT,SRC_HX,92198.6,83.74
R290,R600,R290/R600,0.3,30.0,120.0,1.904,0.46,OK,COMP1,227264.0,206.41
R290,R600,R290/R600,0.3,30.0,120.0,1.904,0.46,OK,COMP2,475186.2,431.57
R290,R600,R290/R600,0.3,30.0,120.0,1.904,0.46,OK,IHX,222612.9,202.18
R290,R600,R290/R600,0.3,30.0,120.0,1.904,0.46,OK,MOT1,0.0,0.0
R290,R600,R290/R600,0.3,30.0,120.0,1.904,0.46,OK,MOT2,0.0,0.0
R290,R600,R290/R600,0.3,30.0,120.0,1.904,0.46,OK,SNK_HX,171715.6,155.96
R290,R600,R290/R600,0.3,30.0,120.0,1.904,0.46,OK,SRC_HX,99832.6,90.67
R290,R600,R290/R600,0.3,40.0,120.0,1.923,0.44,OK,COMP1,254498.3,231.14
R290,R600,R290/R600,0.3,40.0,120.0,1.923,0.44,OK,COMP2,399517.6,362.85
R290,R600,R290/R600,0.3,40.0,120.0,1.923,0.44,OK,IHX,220343.3,200.12
R290,R600,R290/R600,0.3,40.0,120.0,1.923,0.44,OK,MOT1,0.0,0.0
R290,R600,R290/R600,0.3,40.0,120.0,1.923,0.44,OK,MOT2,0.0,0.0
R290,R600,R290/R600,0.3,40.0,120.0,1.923,0.44,OK,SNK_HX,174128.2,158.15
R290,R600,R290/R600,0.3,40.0,120.0,1.923,0.44,OK,SRC_HX,77420.6,70.31
R290,R600,R290/R600,0.3,50.0,120.0,1.907,0.412,OK,COMP1,287021.7,260.68
R290,R600,R290/R600,0.3,50.0,120.0,1.907,0.412,OK,COMP2,340195.7,308.97
R290,R600,R290/R600,0.3,50.0,120.0,1.907,0.412,OK,IHX,220775.9,200.51
R290,R600,R290/R600,0.3,50.0,120.0,1.907,0.412,OK,MOT1,0.0,0.0
R290,R600,R290/R600,0.3,50.0,120.0,1.907,0.412,OK,MOT2,0.0,0.0
R290,R600,R290/R600,0.3,50.0,120.0,1.907,0.412,OK,SNK_HX,176416.0,160.22
R290,R600,R290/R600,0.3,50.0,120.0,1.907,0.412,OK,SRC_HX,64610.9,58.68
R290,R600,R290/R600,0.3,60.0,120.0,1.85,0.376,OK,COMP1,327313.0,297.27
R290,R600,R290/R600,0.3,60.0,120.0,1.85,0.376,OK,COMP2,292522.2,265.67
R290,R600,R290/R600,0.3,60.0,120.0,1.85,0.376,OK,IHX,85555.8,77.7
R290,R600,R290/R600,0.3,60.0,120.0,1.85,0.376,OK,MOT1,0.0,0.0
R290,R600,R290/R600,0.3,60.0,120.0,1.85,0.376,OK,MOT2,0.0,0.0
R290,R600,R290/R600,0.3,60.0,120.0,1.85,0.376,OK,SNK_HX,178475.2,162.09
R290,R600,R290/R600,0.3,60.0,120.0,1.85,0.376,OK,SRC_HX,55347.2,50.27
R290,R600,R290/R600,0.4,20.0,120.0,1.786,0.477,OK,COMP1,303565.7,275.7
R290,R600,R290/R600,0.4,20.0,120.0,1.786,0.477,OK,COMP2,440352.5,399.94
R290,R600,R290/R600,0.4,20.0,120.0,1.786,0.477,OK,IHX,208069.9,188.97
R290,R600,R290/R600,0.4,20.0,120.0,1.786,0.477,OK,MOT1,0.0,0.0
R290,R600,R290/R600,0.4,20.0,120.0,1.786,0.477,OK,MOT2,0.0,0.0
R290,R600,R290/R600,0.4,20.0,120.0,1.786,0.477,OK,SNK_HX,172755.8,156.9
R290,R600,R290/R600,0.4,20.0,120.0,1.786,0.477,OK,SRC_HX,94783.0,86.08
R290,R600,R290/R600,0.4,30.0,120.0,1.922,0.464,OK,COMP1,263163.9,239.01
R290,R600,R290/R600,0.4,30.0,120.0,1.922,0.464,OK,COMP2,381147.2,346.16
R290,R600,R290/R600,0.4,30.0,120.0,1.922,0.464,OK,IHX,220188.9,199.98
R290,R600,R290/R600,0.4,30.0,120.0,1.922,0.464,OK,MOT1,0.0,0.0
R290,R600,R290/R600,0.4,30.0,120.0,1.922,0.464,OK,MOT2,0.0,0.0
R290,R600,R290/R600,0.4,30.0,120.0,1.922,0.464,OK,SNK_HX,174800.2,158.76
R290,R600,R290/R600,0.4,30.0,120.0,1.922,0.464,OK,SRC_HX,101671.2,92.34
R290,R600,R290/R600,0.4,40.0,120.0,1.902,0.435,OK,COMP1,292228.6,265.41
R290,R600,R290/R600,0.4,40.0,120.0,1.902,0.435,OK,COMP2,332756.6,302.22
R290,R600,R290/R600,0.4,40.0,120.0,1.902,0.435,OK,IHX,221076.6,200.79
R290,R600,R290/R600,0.4,40.0,120.0,1.902,0.435,OK,MOT1,0.0,0.0
R290,R600,R290/R600,0.4,40.0,120.0,1.902,0.435,OK,MOT2,0.0,0.0
R290,R600,R290/R600,0.4,40.0,120.0,1.902,0.435,OK,SNK_HX,176726.0,160.51
R290,R600,R290/R600,0.4,40.0,120.0,1.902,0.435,OK,SRC_HX,77484.3,70.37
R290,R600,R290/R600,0.4,50.0,120.0,1.85,0.4,OK,COMP1,327313.0,297.27
R290,R600,R290/R600,0.4,50.0,120.0,1.85,0.4,OK,COMP2,292522.2,265.67
R290,R600,R290/R600,0.4,50.0,120.0,1.85,0.4,OK,IHX,85555.8,77.7
R290,R600,R290/R600,0.4,50.0,120.0,1.85,0.4,OK,MOT1,0.0,0.0
R290,R600,R290/R600,0.4,50.0,120.0,1.85,0.4,OK,MOT2,0.0,0.0
R290,R600,R290/R600,0.4,50.0,120.0,1.85,0.4,OK,SNK_HX,178475.2,162.09
R290,R600,R290/R600,0.4,50.0,120.0,1.85,0.4,OK,SRC_HX,63651.2,57.81
R290,R600,R290/R600,0.5,20.0,120.0,1.763,0.471,OK,COMP1,364783.2,331.3
R290,R600,R290/R600,0.5,20.0,120.0,1.763,0.471,OK,COMP2,347869.8,315.94
R290,R600,R290/R600,0.5,20.0,120.0,1.763,0.471,OK,IHX,209876.5,190.61
R290,R600,R290/R600,0.5,20.0,120.0,1.763,0.471,OK,MOT1,0.0,0.0
R290,R600,R290/R600,0.5,20.0,120.0,1.763,0.471,OK,MOT2,0.0,0.0
R290,R600,R290/R600,0.5,20.0,120.0,1.763,0.471,OK,SNK_HX,176101.4,159.94
R290,R600,R290/R600,0.5,20.0,120.0,1.763,0.471,OK,SRC_HX,95071.8,86.35
R290,R600,R290/R600,0.5,30.0,120.0,1.88,0.454,OK,COMP1,308881.0,280.53
R290,R600,R290/R600,0.5,30.0,120.0,1.88,0.454,OK,COMP2,311750.0,283.14
R290,R600,R290/R600,0.5,30.0,120.0,1.88,0.454,OK,IHX,222422.3,202.01
R290,R600,R290/R600,0.5,30.0,120.0,1.88,0.454,OK,MOT1,0.0,0.0
R290,R600,R290/R600,0.5,30.0,120.0,1.88,0.454,OK,MOT2,0.0,0.0
R290,R600,R290/R600,0.5,30.0,120.0,1.88,0.454,OK,SNK_HX,177625.2,161.32
R290,R600,R290/R600,0.5,30.0,120.0,1.88,0.454,OK,SRC_HX,101491.5,92.18
R290,R600,R290/R600,0.5,40.0,120.0,1.825,0.418,OK,COMP1,340761.9,309.49
R290,R600,R290/R600,0.5,40.0,120.0,1.825,0.418,OK,COMP2,280587.4,254.83
R290,R600,R290/R600,0.5,40.0,120.0,1.825,0.418,OK,IHX,86582.6,78.64
R290,R600,R290/R600,0.5,40.0,120.0,1.825,0.418,OK,MOT1,0.0,0.0
R290,R600,R290/R600,0.5,40.0,120.0,1.825,0.418,OK,MOT2,0.0,0.0
R290,R600,R290/R600,0.5,40.0,120.0,1.825,0.418,OK,SNK_HX,179012.8,162.58
R290,R600,R290/R600,0.5,40.0,120.0,1.825,0.418,OK,SRC_HX,75962.5,68.99
R290,R600a,R290/R600a,0.3,20.0,120.0,1.556,0.415,V_OUT,COMP1,227825.4,206.92
R290,R600a,R290/R600a,0.3,20.0,120.0,1.556,0.415,V_OUT,COMP2,568463.1,516.29
R290,R600a,R290/R600a,0.3,20.0,120.0,1.556,0.415,V_OUT,IHX,288786.1,262.28
R290,R600a,R290/R600a,0.3,20.0,120.0,1.556,0.415,V_OUT,MOT1,0.0,0.0
R290,R600a,R290/R600a,0.3,20.0,120.0,1.556,0.415,V_OUT,MOT2,0.0,0.0
R290,R600a,R290/R600a,0.3,20.0,120.0,1.556,0.415,V_OUT,SNK_HX,193768.3,175.98
R290,R600a,R290/R600a,0.3,20.0,120.0,1.556,0.415,V_OUT,SRC_HX,80982.6,73.55
R290,R600a,R290/R600a,0.3,30.0,120.0,1.701,0.411,OK,COMP1,207204.6,188.19
R290,R600a,R290/R600a,0.3,30.0,120.0,1.701,0.411,OK,COMP2,470320.5,427.15
R290,R600a,R290/R600a,0.3,30.0,120.0,1.701,0.411,OK,IHX,298477.5,271.08
R290,R600a,R290/R600a,0.3,30.0,120.0,1.701,0.411,OK,MOT1,0.0,0.0
R290,R600a,R290/R600a,0.3,30.0,120.0,1.701,0.411,OK,MOT2,0.0,0.0
R290,R600a,R290/R600a,0.3,30.0,120.0,1.701,0.411,OK,SNK_HX,195072.2,177.17
R290,R600a,R290/R600a,0.3,30.0,120.0,1.701,0.411,OK,SRC_HX,90217.9,81.94
R290,R600a,R290/R600a,0.3,40.0,120.0,1.754,0.401,OK,COMP1,236807.0,215.07
R290,R600a,R290/R600a,0.3,40.0,120.0,1.754,0.401,OK,COMP2,395446.8,359.15
R290,R600a,R290/R600a,0.3,40.0,120.0,1.754,0.401,OK,IHX,283512.8,257.49
R290,R600a,R290/R600a,0.3,40.0,120.0,1.754,0.401,OK,MOT1,0.0,0.0
R290,R600a,R290/R600a,0.3,40.0,120.0,1.754,0.401,OK,MOT2,0.0,0.0
R290,R600a,R290/R600a,0.3,40.0,120.0,1.754,0.401,OK,SNK_HX,196321.8,178.3
R290,R600a,R290/R600a,0.3,40.0,120.0,1.754,0.401,OK,SRC_HX,71542.8,64.98
R290,R600a,R290/R600a,0.3,50.0,120.0,1.775,0.384,OK,COMP1,271414.3,246.5
R290,R600a,R290/R600a,0.3,50.0,120.0,1.775,0.384,OK,COMP2,336502.4,305.62
R290,R600a,R290/R600a,0.3,50.0,120.0,1.775,0.384,OK,IHX,276868.9,251.46
R290,R600a,R290/R600a,0.3,50.0,120.0,1.775,0.384,OK,MOT1,0.0,0.0
R290,R600a,R290/R600a,0.3,50.0,120.0,1.775,0.384,OK,MOT2,0.0,0.0
R290,R600a,R290/R600a,0.3,50.0,120.0,1.775,0.384,OK,SNK_HX,197437.4,179.32
R290,R600a,R290/R600a,0.3,50.0,120.0,1.775,0.384,OK,SRC_HX,60770.9,55.19
R290,R600a,R290/R600a,0.3,60.0,120.0,1.755,0.357,OK,COMP1,313533.4,284.76
R290,R600a,R290/R600a,0.3,60.0,120.0,1.755,0.357,OK,COMP2,288988.4,262.46
R290,R600a,R290/R600a,0.3,60.0,120.0,1.755,0.357,OK,IHX,83655.4,75.98
R290,R600a,R290/R600a,0.3,60.0,120.0,1.755,0.357,OK,MOT1,0.0,0.0
R290,R600a,R290/R600a,0.3,60.0,120.0,1.755,0.357,OK,MOT2,0.0,0.0
R290,R600a,R290/R600a,0.3,60.0,120.0,1.755,0.357,OK,SNK_HX,198372.6,180.17
R290,R600a,R290/R600a,0.3,60.0,120.0,1.755,0.357,OK,SRC_HX,52798.9,47.95
R290,R600a,R290/R600a,0.4,20.0,120.0,1.631,0.436,OK,COMP1,279362.7,253.72
R290,R600a,R290/R600a,0.4,20.0,120.0,1.631,0.436,OK,COMP2,435897.8,395.89
R290,R600a,R290/R600a,0.4,20.0,120.0,1.631,0.436,OK,IHX,269047.5,244.35
R290,R600a,R290/R600a,0.4,20.0,120.0,1.631,0.436,OK,MOT1,0.0,0.0
R290,R600a,R290/R600a,0.4,20.0,120.0,1.631,0.436,OK,MOT2,0.0,0.0
R290,R600a,R290/R600a,0.4,20.0,120.0,1.631,0.436,OK,SNK_HX,195619.8,177.67
R290,R600a,R290/R600a,0.4,20.0,120.0,1.631,0.436,OK,SRC_HX,86533.9,78.59
R290,R600a,R290/R600a,0.4,30.0,120.0,1.764,0.426,OK,COMP1,246095.7,223.51
R290,R600a,R290/R600a,0.4,30.0,120.0,1.764,0.426,OK,COMP2,377215.5,342.59
R290,R600a,R290/R600a,0.4,30.0,120.0,1.764,0.426,OK,IHX,280918.3,255.14
R290,R600a,R290/R600a,0.4,30.0,120.0,1.764,0.426,OK,MOT1,0.0,0.0
R290,R600a,R290/R600a,0.4,30.0,120.0,1.764,0.426,OK,MOT2,0.0,0.0
R290,R600a,R290/R600a,0.4,30.0,120.0,1.764,0.426,OK,SNK_HX,196656.9,178.61
R290,R600a,R290/R600a,0.4,30.0,120.0,1.764,0.426,OK,SRC_HX,94467.7,85.8
R290,R600a,R290/R600a,0.4,40.0,120.0,1.775,0.406,OK,COMP1,276897.3,251.48
R290,R600a,R290/R600a,0.4,40.0,120.0,1.775,0.406,OK,COMP2,329096.4,298.89
R290,R600a,R290/R600a,0.4,40.0,120.0,1.775,0.406,OK,IHX,276445.1,251.07
R290,R600a,R290/R600a,0.4,40.0,120.0,1.775,0.406,OK,MOT1,0.0,0.0
R290,R600a,R290/R600a,0.4,40.0,120.0,1.775,0.406,OK,MOT2,0.0,0.0
R290,R600a,R290/R600a,0.4,40.0,120.0,1.775,0.406,OK,SNK_HX,197582.8,179.45
R290,R600a,R290/R600a,0.4,40.0,120.0,1.775,0.406,OK,SRC_HX,73040.8,66.34
R290,R600a,R290/R600a,0.4,50.0,120.0,1.755,0.379,OK,COMP1,313533.4,284.76
R290,R600a,R290/R600a,0.4,50.0,120.0,1.755,0.379,OK,COMP2,288988.4,262.46
R290,R600a,R290/R600a,0.4,50.0,120.0,1.755,0.379,OK,IHX,83655.4,75.98
R290,R600a,R290/R600a,0.4,50.0,120.0,1.755,0.379,OK,MOT1,0.0,0.0
R290,R600a,R290/R600a,0.4,50.0,120.0,1.755,0.379,OK,MOT2,0.0,0.0
R290,R600a,R290/R600a,0.4,50.0,120.0,1.755,0.379,OK,SNK_HX,198372.6,180.17
R290,R600a,R290/R600a,0.4,50.0,120.0,1.755,0.379,OK,SRC_HX,60720.6,55.15
R290,R600a,R290/R600a,0.5,20.0,120.0,1.655,0.442,OK,COMP1,344228.0,312.63
R290,R600a,R290/R600a,0.5,20.0,120.0,1.655,0.442,OK,COMP2,344139.2,312.55
R290,R600a,R290/R600a,0.5,20.0,120.0,1.655,0.442,OK,IHX,261448.8,237.45
R290,R600a,R290/R600a,0.5,20.0,120.0,1.655,0.442,OK,MOT1,0.0,0.0
R290,R600a,R290/R600a,0.5,20.0,120.0,1.655,0.442,OK,MOT2,0.0,0.0
R290,R600a,R290/R600a,0.5,20.0,120.0,1.655,0.442,OK,SNK_HX,197288.4,179.18
R290,R600a,R290/R600a,0.5,20.0,120.0,1.655,0.442,OK,SRC_HX,89217.0,81.03
R290,R600a,R290/R600a,0.5,30.0,120.0,1.769,0.427,OK,COMP1,294347.6,267.33
R290,R600a,R290/R600a,0.5,30.0,120.0,1.769,0.427,OK,COMP2,308166.5,279.88
R290,R600a,R290/R600a,0.5,30.0,120.0,1.769,0.427,OK,IHX,275946.7,250.62
R290,R600a,R290/R600a,0.5,30.0,120.0,1.769,0.427,OK,MOT1,0.0,0.0
R290,R600a,R290/R600a,0.5,30.0,120.0,1.769,0.427,OK,MOT2,0.0,0.0
R290,R600a,R290/R600a,0.5,30.0,120.0,1.769,0.427,OK,SNK_HX,197995.6,179.82
R290,R600a,R290/R600a,0.5,30.0,120.0,1.769,0.427,OK,SRC_HX,96270.3,87.43
R290,R600a,R290/R600a,0.5,40.0,120.0,1.74,0.398,OK,COMP1,327461.5,297.41
R290,R600a,R290/R600a,0.5,40.0,120.0,1.74,0.398,OK,COMP2,277074.8,251.64
R290,R600a,R290/R600a,0.5,40.0,120.0,1.74,0.398,OK,IHX,84908.7,77.12
R290,R600a,R290/R600a,0.5,40.0,120.0,1.74,0.398,OK,MOT1,0.0,0.0
R290,R600a,R290/R600a,0.5,40.0,120.0,1.74,0.398,OK,MOT2,0.0,0.0
R290,R600a,R290/R600a,0.5,40.0,120.0,1.74,0.398,OK,SNK_HX,198603.6,180.38
R290,R600a,R290/R600a,0.5,40.0,120.0,1.74,0.398,OK,SRC_HX,72719.4,66.05
R717,R600,R717/R600,0.3,20.0,120.0,1.788,0.478,V_OUT,COMP1,149200.9,135.51
R717,R600,R717/R600,0.3,20.0,120.0,1.788,0.478,V_OUT,COMP2,574943.6,522.17
R717,R600,R717/R600,0.3,20.0,120.0,1.788,0.478,V_OUT,IHX,98917.4,89.84
R717,R600,R717/R600,0.3,20.0,120.0,1.788,0.478,V_OUT,MOT1,48738.6,44.27
R717,R600,R717/R600,0.3,20.0,120.0,1.788,0.478,V_OUT,MOT2,0.0,0.0
