Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,549.7,549.7,99.98,50.52
e2,power,274.9,274.9,50,50.52
e3,power,261.1,261.1,51.51,54.79
e4,power,274.8,274.8,49.98,50.52
e5,power,261,261,51.49,54.79
