Connection,E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg],C^T [EUR/h],C^M [EUR/h],C^TOT [EUR/h],c^T [EUR/GJ_ex],c^M [EUR/GJ_ex],c^TOT [EUR/GJ_ex]
11,22.496567436181966,0.8962032564615443,0.6971804937190172,0.199022762742527,0.0,-0.0,0.0,0.0,-0.0,0.0
12,22.877827732982066,0.9113916500029606,0.6973433675812702,0.21404828242169036,0.0343474818331017,3.168640794011451,3.202988275844553,0.5450495518462033,163.81324783897205,38.890010708040386
13,4.99588566267452,0.19902276258365578,-1.588712223110633e-10,0.199022762742527,-7.825164296118423e-12,2.946212124797341,2.946212124789516,0.5450495518462067,163.81324783897105,163.81324796930096
21,317.1394542961595,268.68111042777866,0.0025851207684381735,268.6785253070102,0.0056884831726555785,96.09265907062677,96.09834755379943,517.8452538116085,84.166954820011,84.17112746458494
22,718.8550237152932,609.0152561971885,309.8999600281457,299.11529616904284,110.83547213518149,106.97834575628276,217.81381789146425,84.16695482001474,84.16695482001137,84.16695482001307
22c,386.4897874285147,327.43483615355063,28.36842296347802,299.06641319007264,10.145943718747093,106.96086279806185,117.10680651680893,84.16695482001285,84.1669548200106,84.16695482001079
23,386.4897874285147,327.43483615355063,28.36842296347802,299.06641319007264,10.14594371874705,106.96086279806198,117.10680651680903,84.16695482001249,84.16695482001072,84.16695482001087
24,338.97269314880543,287.1782692634173,15.321250035609701,271.8570192278076,33.713965736727296,97.22944487194931,130.9434106086766,517.8452538164345,84.16695482001116,107.30412906019497
31,1463.2286281271772,100.06588945214119,55.036143506362166,45.02974594577903,355.9190177538607,213.63682700012805,569.5558447539887,122.84983273636102,90.12556328347286,108.1238801885696
32,2007.0985948907194,137.25955209948665,88.79375955124304,48.4657925482436,516.0769273188159,229.9386310222738,746.0155583410898,110.40871830306243,90.12556328347287,103.24681832330162
32c,1421.5454540520193,97.2153001396851,48.793974068339566,48.42132607134554,283.59475188490484,229.7276665401777,513.3224184250826,110.40871830306246,90.1255632834729,100.30601572900262
33,1421.5454540520193,97.2153001396851,48.793974068339566,48.42132607134554,283.59475188490484,229.7276665401777,513.3224184250826,110.40871830306246,90.1255632834729,100.30601572900262
34,1226.1085290725923,83.84994536605093,38.79334846979467,45.056596896256266,225.47026029623126,213.76421727829668,439.23447757452794,110.40871830306253,90.12556328347287,99.50960637743994
41,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508,0.0,0.0,0.0,0.0,0.0,0.0
42,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606,0.3428216320805761,2.718902963188775,3.061724595269351,1.6157413799322045,6489.4931478939325,14.401675643945811
43,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508,251.8931486953471,2.3093507761699645,254.20249947151706,112.89478044314228,6489.4931478939325,113.91162937679702
