Connection,m [kg/s],T [°C],p [bar],h [kJ/kg],s [J/kgK],E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg]
11,25.1020817810957,30.000000000072077,3.0000000000000004,126.00369009555617,436.6647328256637,22.496567436181966,0.8962032564615443,0.6971804937190172,0.199022762742527
12,25.1020817810957,30.001232813886418,3.1500000000000004,126.02252028799033,436.6771558135291,22.877827732982066,0.9113916500029606,0.6973433675812702,0.21404828242169036
13,25.1020817810957,20.000000000012847,3.0000000000000004,84.19424925876591,296.4216479103904,4.99588566267452,0.19902276258365578,-1.588712223110633e-10,0.199022762742527
21,1.1803563480559844,19.269498405633897,7.106851331508352,1635.5663262513417,5975.226172496897,317.1394542961595,268.68111042777866,0.0025851207684381735,268.6785253070102
22,1.1803563480559844,210.35257903079696,46.49779436014944,2042.647411219492,6202.914861559629,718.8550237152932,609.0152561971885,309.8999600281457,299.11529616904284
22c,1.1803563480559844,80.10504566398095,46.197794360149445,746.0242130863538,2740.3776686907904,386.4897874285147,327.43483615355063,28.36842296347802,299.06641319007264
23,1.1803563480559844,80.10504566398095,46.197794360149445,746.0242130863538,2740.3776686907904,386.4897874285147,327.43483615355063,28.36842296347802,299.06641319007264
24,1.1803563480559844,15.000000000012847,7.281851331508352,746.0242130863538,2877.7017924845254,338.97269314880543,287.1782692634173,15.321250035609701,271.8570192278076
31,14.622651496312336,79.51757570961581,11.983757894311013,662.6096257574918,2389.6102937821747,1463.2286281271772,100.06588945214119,55.036143506362166,45.02974594577903
32,14.622651496312336,130.40532068864417,31.241131664456415,708.4991099474272,2419.27367956621,2007.0985948907194,137.25955209948665,88.79375955124304,48.4657925482436
32c,14.622651496312336,125.21266209501385,30.991131664456415,557.9447896066011,2042.2992010363632,1421.5454540520193,97.2153001396851,48.793974068339566,48.42132607134554
33,14.622651496312336,125.21266209501385,30.991131664456415,557.9447896066011,2042.2992010363632,1421.5454540520193,97.2153001396851,48.793974068339566,48.42132607134554
34,14.622651496312336,75.10504566398117,12.133757894311012,557.9447896066011,2087.891405619799,1226.1085290725923,83.84994536605093,38.79334846979467,45.056596896256266
41,1.0,120.21009132796223,2.0,504.7041850380444,1530.1740813513566,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508
42,1.0,120.21266209501312,2.1750000000000003,504.72738373191606,1530.1858764342837,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606
43,1.0,120.21009132796223,2.0,2706.230741339982,7126.894757487327,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508
