Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,221,184.4,36.6,0,83.44,6.113,11.27,44.81,56.59,7.42,6.024,13.44,44.81,26.29,56.32,85.24
COMP2,346.1,293.9,52.18,0,84.92,8.715,16.07,69.13,85.28,10.42,7.946,18.37,43.26,23.37,55.48,80.6
IHX,106.4,84.52,21.89,0,79.43,3.656,6.742,32.65,40.83,6.717,4.731,11.45,41.33,57.42,85.24,134.2
MOT1,231.8,220.2,11.59,0,95,1.936,3.57,42.17,43.99,2.108,0,2.108,0,4.324,50.52,55.48
MOT2,364.3,346.1,18.22,0,95,3.042,5.61,66.26,69.13,3.313,0,3.313,0,4.324,50.52,55.48
SNK_HX,273,261.9,11.08,0,95.94,1.851,3.414,91.63,97.1,3.721,3.724,7.445,50.02,10.45,93.25,103
SRC_HX,29.37,9.578,19.79,0,32.61,3.305,6.095,30.65,35.77,20.65,2.007,22.66,8.859,257.9,289.8,1037
VAL1,78.01,30.15,47.85,0,38.66,7.992,14.74,23.94,31.46,14.68,0,14.68,0,240,85.24,289.8
VAL2,105.5,,105.5,0,,17.62,32.49,34.48,,34.48,0,34.48,0,inf,90.8,
TOT,598.7,261.9,324.7,12.18,43.74,54.23,100,108.4,132.9,58.8,24.43,83.23,29.35,180.2,50.3,140.9
