f1,f2,pair,ls,T_src,T_steam,status_4state,status_modern,reason,reason_modern,no_solve_class,COP,eta_Lorenz,Q_H_kW,m_steam [kg/h],T_evap_c1 [°C],T_cond_c1 [°C],T_disch_c1 [°C],T_evap_c2 [°C],T_cond_c2 [°C],T_disch_c2 [°C],p_low_c1 [bar],p_high_c1 [bar],p_low_c2 [bar],p_high_c2 [bar],V_dot_c1_target [m3/h],V_dot_c2_target [m3/h],W_comp1 [kW],W_comp2 [kW],W_el [kW],label_c1,label_c2,scale_k,p_OK_c1,p_OK_c2,T_OK_c1,T_OK_c2,V_OK_c1,V_OK_c2,p_OK_c1_modern,p_OK_c2_modern,T_OK_c1_modern,T_OK_c2_modern,V_OK_c1_modern,V_OK_c2_modern,feasible,status,m_steam [kg/s]
R717,R600a,R717/R600a,0.3,20,120.0,HARD,V_ONLY,"p_c2, V_c1, V_c2",V_c2,,1.58,0.422,1101.06,1800.0,5.0,60.0,158.9,50.0,125.0,127.6,5.16,26.14,6.85,30.88,387.9,1632.4,135.33,526.84,697.02,R717-LP,R600a,1.0,True,False,True,True,False,False,True,True,True,True,True,False,False,ok,0.5
R717,R600a,R717/R600a,0.3,30,120.0,HARD,OK,"p_c2, V_c1, V_c2",,,1.74,0.42,1101.06,1800.0,15.0,67.0,153.2,57.0,125.0,127.9,7.28,30.9,8.1,30.88,326.1,1363.5,139.76,461.54,632.95,R717-HP,R600a,1.0,True,False,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R717,R600a,R717/R600a,0.3,40,120.0,HARD,OK,"p_c2, V_c1, V_c2",,,1.825,0.418,1101.06,1800.0,15.0,74.0,170.4,64.0,125.0,128.3,7.28,36.27,9.52,30.88,357.9,1142.9,173.46,399.68,603.31,R717-HP,R600a,1.0,True,False,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R717,R600a,R717/R600a,0.3,50,120.0,HARD,OK,"p_c2, T_c1, V_c1, V_c2",,,1.898,0.41,1101.06,1800.0,15.0,81.0,187.3,71.0,125.0,128.7,7.28,42.32,11.11,30.88,388.4,960.9,209.81,341.36,580.18,R717-HP,R600a,1.0,True,False,False,True,False,False,True,True,True,True,True,True,False,ok,0.5
R717,R600a,R717/R600a,0.3,60,120.0,HARD,HARD,"p_c2, T_c1, V_c1, V_c2",T_c1,,1.954,0.398,1101.06,1800.0,15.0,88.0,204.1,78.0,125.0,129.1,7.28,49.09,12.89,30.88,417.6,810.2,248.65,286.57,563.39,R717-HP,R600a,1.0,True,False,False,True,False,False,True,True,False,True,True,True,False,ok,0.5
R717,R600a,R717/R600a,0.4,20,120.0,HARD,OK,"p_c2, T_c1, V_c1, V_c2",,,1.69,0.451,1101.06,1800.0,5.0,70.0,184.5,60.0,125.0,128.0,5.16,33.12,8.69,30.88,449.2,1263.7,184.36,434.6,651.53,R717-HP,R600a,1.0,True,False,False,True,False,False,True,True,True,True,True,True,False,ok,0.5
R717,R600a,R717/R600a,0.4,30,120.0,HARD,OK,"p_c2, V_c1, V_c2",,,1.847,0.446,1101.06,1800.0,15.0,76.0,175.2,66.0,125.0,128.4,7.28,37.93,9.96,30.88,366.8,1087.3,183.58,382.66,596.04,R717-HP,R600a,1.0,True,False,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R717,R600a,R717/R600a,0.4,40,120.0,HARD,OK,"p_c2, T_c1, V_c1, V_c2",,,1.907,0.437,1101.06,1800.0,15.0,82.0,189.7,72.0,125.0,128.7,7.28,43.24,11.36,30.88,392.6,937.6,215.21,333.32,577.4,R717-HP,R600a,1.0,True,False,False,True,False,False,True,True,True,True,True,True,False,ok,0.5
R717,R600a,R717/R600a,0.4,50,120.0,HARD,HARD,"p_c2, T_c1, V_c1, V_c2",T_c1,,1.954,0.423,1101.06,1800.0,15.0,88.0,204.1,78.0,125.0,129.1,7.28,49.09,12.89,30.88,417.6,810.2,248.65,286.57,563.39,R717-HP,R600a,1.0,True,False,False,True,False,False,True,True,False,True,True,True,False,ok,0.5
R717,R600a,R717/R600a,0.4,60,120.0,HARD,HARD,"p_c1, p_c2, T_c1, V_c1, V_c2",T_c1,,1.988,0.404,1101.06,1800.0,15.0,94.0,218.2,84.0,125.0,129.4,7.28,55.51,14.58,30.88,441.9,701.4,283.85,242.36,553.9,R717-HP,R600a,1.0,False,False,False,True,False,False,True,True,False,True,True,True,False,ok,0.5
R717,R600a,R717/R600a,0.5,20,120.0,HARD,HARD,"p_c2, T_c1, V_c1, V_c2",T_c1,,1.779,0.475,1101.06,1800.0,5.0,80.0,209.6,70.0,125.0,128.6,5.16,41.41,10.88,30.88,506.3,984.8,238.63,349.47,619.06,R717-HP,R600a,1.0,True,False,False,True,False,False,True,True,False,True,True,True,False,ok,0.5
R717,R600a,R717/R600a,0.5,30,120.0,HARD,OK,"p_c2, T_c1, V_c1, V_c2",,,1.932,0.467,1101.06,1800.0,15.0,85.0,196.9,75.0,125.0,128.9,7.28,46.1,12.11,30.88,405.2,871.4,231.71,309.62,569.83,R717-HP,R600a,1.0,True,False,False,True,False,False,True,True,True,True,True,True,False,ok,0.5
R717,R600a,R717/R600a,0.5,40,120.0,HARD,HARD,"p_c2, T_c1, V_c1, V_c2",T_c1,,1.967,0.45,1101.06,1800.0,15.0,90.0,208.8,80.0,125.0,129.2,7.28,51.16,13.44,30.88,425.8,772.1,260.19,271.55,559.73,R717-HP,R600a,1.0,True,False,False,True,False,False,True,True,False,True,True,True,False,ok,0.5
R717,R600a,R717/R600a,0.5,50,120.0,HARD,HARD,"p_c1, p_c2, T_c1, V_c1, V_c2",T_c1,,1.992,0.431,1101.06,1800.0,15.0,95.0,220.6,85.0,125.0,129.5,7.28,56.64,14.87,30.88,445.8,684.9,289.89,235.23,552.76,R717-HP,R600a,1.0,False,False,False,True,False,False,True,True,False,True,True,True,False,ok,0.5
R717,R600a,R717/R600a,0.5,60,120.0,HARD,HARD,"p_c1, p_c2, T_c1, V_c1, V_c2",T_c1,,2.006,0.408,1101.06,1800.0,15.0,100.0,232.3,90.0,125.0,129.7,7.28,62.55,16.42,30.88,465.5,608.2,320.8,200.61,548.86,R717-HP,R600a,1.0,False,False,False,True,False,False,True,True,False,True,True,True,False,ok,0.5
R717,R600a,R717/R600a,0.6,20,120.0,HARD,HARD,"p_c2, T_c1, V_c1, V_c2",T_c1,,1.838,0.491,1101.06,1800.0,5.0,90.0,234.1,80.0,125.0,129.2,5.16,51.16,13.44,30.88,559.7,772.1,297.52,271.55,599.03,R717-HP,R600a,1.0,True,False,False,True,False,False,True,True,False,True,True,True,False,ok,0.5
R717,R600a,R717/R600a,0.6,30,120.0,HARD,HARD,"p_c1, p_c2, T_c1, V_c1, V_c2",T_c1,,1.988,0.48,1101.06,1800.0,15.0,94.0,218.2,84.0,125.0,129.4,7.28,55.51,14.58,30.88,441.9,701.4,283.85,242.36,553.9,R717-HP,R600a,1.0,False,False,False,True,False,False,True,True,False,True,True,True,False,ok,0.5
R717,R600a,R717/R600a,0.6,40,120.0,HARD,HARD,"p_c1, p_c2, T_c1, V_c1, V_c2",T_c1,,2.002,0.458,1101.06,1800.0,15.0,98.0,227.6,88.0,125.0,129.6,7.28,60.13,15.79,30.88,457.7,637.7,308.29,214.26,550.05,R717-HP,R600a,1.0,False,False,False,True,False,False,True,True,False,True,True,True,False,ok,0.5
R717,R600a,R717/R600a,0.6,50,120.0,HARD,HARD,"p_c1, p_c2, T_c1, V_c1, V_c2",T_c1,,2.009,0.434,1101.06,1800.0,15.0,102.0,236.9,92.0,125.0,129.8,7.28,65.04,17.07,30.88,473.3,580.1,333.53,187.23,548.16,R717-HP,R600a,1.0,False,False,False,True,False,False,True,True,False,True,True,True,False,ok,0.5
R717,R600a,R717/R600a,0.6,60,120.0,HARD,HARD,"p_c1, p_c2, T_c1, V_c1, V_c2",T_c1,,2.008,0.409,1101.06,1800.0,15.0,106.0,246.2,96.0,125.0,130.0,7.28,70.25,18.43,30.88,488.8,528.0,359.6,161.23,548.24,R717-HP,R600a,1.0,False,False,False,True,False,False,True,True,False,True,True,True,False,ok,0.5
