f1,f2,ls,T_src,T_steam,no_solve_class,label_c1,label_c2,Q_H_kW,m_steam [kg/s],m_steam [kg/h],V_dot_c1_target [m3/h],V_dot_c2_target [m3/h],W_comp1 [kW],W_comp2 [kW],W_el [kW],scale_k,COP,eta_Lorenz,p_low_c1 [bar],p_high_c1 [bar],T_disch_c1 [°C],p_low_c2 [bar],p_high_c2 [bar],T_disch_c2 [°C],p_OK_c1,p_OK_c2,T_OK_c1,T_OK_c2,V_OK_c1,V_OK_c2,feasible,reason,status,status_4state
R717,R600,0.3,30,120.0,,R717-HP,R600,1101.06,0.5,1800.0,361.7,1428.0,156.54,384.01,569.0,1.0,1.935,0.465,7.37,31.2,153.4,5.78,24.42,125.6,True,True,True,True,False,False,False,"V_c1, V_c2",ok,V_ONLY
R717,R600,0.3,40,120.0,,R717-HP,R600,1101.06,0.5,1800.0,303.6,1191.2,157.13,334.64,517.65,1.0,2.127,0.459,9.94,36.57,150.6,6.88,24.42,126.1,True,True,True,True,False,False,False,"V_c1, V_c2",ok,V_ONLY
R717,R600,0.3,50,120.0,,R717-HP,R600,1101.06,0.5,1800.0,257.8,998.5,156.7,287.75,467.84,1.0,2.354,0.45,13.14,42.61,148.9,8.13,24.42,126.6,True,True,True,True,False,False,False,"V_c1, V_c2",ok,V_ONLY
R717,R600,0.3,60,120.0,,R717-HP,R600,1101.06,0.5,1800.0,221.1,840.4,155.4,243.3,419.68,1.0,2.624,0.438,17.08,49.38,148.3,9.53,24.42,127.2,True,True,True,True,False,False,False,"V_c1, V_c2",ok,V_ONLY
R717,R600,0.4,20,120.0,,R717-HP,R600,1101.06,0.5,1800.0,489.0,1320.4,203.24,362.55,595.57,1.0,1.849,0.49,5.26,33.42,184.1,6.23,24.42,125.8,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600,0.4,30,120.0,,R717-HP,R600,1101.06,0.5,1800.0,397.4,1132.1,200.08,320.99,548.49,1.0,2.007,0.483,7.29,38.23,176.0,7.22,24.42,126.2,True,True,True,True,False,False,False,"V_c1, V_c2",ok,V_ONLY
R717,R600,0.4,40,120.0,,R717-HP,R600,1101.06,0.5,1800.0,328.1,973.9,195.89,281.25,502.25,1.0,2.192,0.474,9.87,43.54,169.8,8.32,24.42,126.7,True,True,True,True,False,False,False,"V_c1, V_c2",ok,V_ONLY
R717,R600,0.4,50,120.0,,R717-HP,R600,1101.06,0.5,1800.0,274.7,840.4,190.79,243.3,456.93,1.0,2.41,0.462,13.08,49.38,165.0,9.53,24.42,127.2,True,True,True,True,False,False,False,"V_c1, V_c2",ok,V_ONLY
R717,R600,0.4,60,120.0,,R717-HP,R600,1101.06,0.5,1800.0,233.0,727.1,184.89,207.12,412.64,1.0,2.668,0.446,17.03,55.8,161.6,10.87,24.42,127.7,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R717,R600,0.5,20,120.0,,R717-HP,R600,1101.06,0.5,1800.0,538.1,1023.7,255.76,294.3,579.01,1.0,1.902,0.505,5.21,41.71,209.6,7.94,24.42,126.5,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600,0.5,30,120.0,,R717-HP,R600,1101.06,0.5,1800.0,431.0,904.4,246.99,262.05,535.84,1.0,2.055,0.495,7.24,46.39,198.0,8.91,24.42,126.9,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600,0.5,40,120.0,,R717-HP,R600,1101.06,0.5,1800.0,351.5,800.5,237.43,231.05,493.13,1.0,2.233,0.483,9.82,51.46,188.6,9.97,24.42,127.4,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600,0.5,50,120.0,,R717-HP,R600,1101.06,0.5,1800.0,291.2,709.9,227.13,201.26,450.94,1.0,2.442,0.468,13.04,56.93,180.9,11.11,24.42,127.8,False,True,False,True,False,False,False,"p_c1, T_c1, V_c1, V_c2",ok,HARD
R717,R600,0.5,60,120.0,,R717-HP,R600,1101.06,0.5,1800.0,244.6,630.5,216.17,172.68,409.32,1.0,2.69,0.449,17.0,62.84,174.6,12.34,24.42,128.2,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R717,R600,0.6,20,120.0,,R717-HP,R600,1101.06,0.5,1800.0,583.3,800.5,311.93,231.05,571.55,1.0,1.926,0.512,5.19,51.46,234.3,9.97,24.42,127.4,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600,0.6,30,120.0,,R717-HP,R600,1101.06,0.5,1800.0,462.5,727.1,297.09,207.12,530.75,1.0,2.075,0.5,7.22,55.8,219.4,10.87,24.42,127.7,False,True,False,True,False,False,False,"p_c1, T_c1, V_c1, V_c2",ok,HARD
R717,R600,0.6,40,120.0,,R717-HP,R600,1101.06,0.5,1800.0,373.8,661.0,281.7,183.97,490.18,1.0,2.246,0.486,9.81,60.42,206.9,11.84,24.42,128.1,False,True,False,True,False,False,False,"p_c1, T_c1, V_c1, V_c2",ok,HARD
R717,R600,0.6,50,120.0,,R717-HP,R600,1101.06,0.5,1800.0,307.1,601.5,265.77,161.58,449.85,1.0,2.448,0.469,13.04,65.32,196.4,12.86,24.42,128.4,False,True,False,True,False,False,False,"p_c1, T_c1, V_c1, V_c2",ok,HARD
R717,R600,0.6,60,120.0,,R717-HP,R600,1101.06,0.5,1800.0,256.1,547.8,249.33,139.95,409.77,1.0,2.687,0.449,17.01,70.53,187.6,13.95,24.42,128.8,False,True,False,True,False,False,False,"p_c1, T_c1, V_c1, V_c2",ok,HARD
R717,R600,0.7,20,120.0,,R717-HP,R600,1101.06,0.5,1800.0,624.9,630.5,371.61,172.68,572.94,1.0,1.922,0.51,5.19,62.84,258.2,12.34,24.42,128.2,False,True,False,True,False,False,False,"p_c1, T_c1, V_c1, V_c2",ok,HARD
R717,R600,0.7,30,120.0,,R717-HP,R600,1101.06,0.5,1800.0,492.2,587.6,350.4,156.11,533.17,1.0,2.065,0.498,7.23,66.6,240.3,13.13,24.42,128.5,False,True,False,True,False,False,False,"p_c1, T_c1, V_c1, V_c2",ok,HARD
R717,R600,0.7,40,120.0,,R717-HP,R600,1101.06,0.5,1800.0,395.2,547.8,328.84,139.95,493.46,1.0,2.231,0.483,9.83,70.53,224.9,13.95,24.42,128.8,False,True,False,True,False,False,False,"p_c1, T_c1, V_c1, V_c2",ok,HARD
R717,R600,0.7,50,120.0,,R717-HP,R600,1101.06,0.5,1800.0,322.8,510.9,306.89,124.21,453.79,1.0,2.426,0.465,13.06,74.64,211.7,14.81,24.42,129.0,False,True,False,True,False,False,False,"p_c1, T_c1, V_c1, V_c2",ok,HARD
R717,R600,0.7,60,120.0,,R717-HP,R600,1101.06,0.5,1800.0,267.6,476.7,284.56,108.88,414.15,1.0,2.659,0.444,17.04,78.93,200.3,15.71,24.42,129.3,False,True,False,True,False,False,False,"p_c1, T_c1, V_c1, V_c2",ok,HARD
