Connection,E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg],C^T [EUR/h],C^M [EUR/h],C^TOT [EUR/h],c^T [EUR/GJ_ex],c^M [EUR/GJ_ex],c^TOT [EUR/GJ_ex]
11,4.989248662638289,0.19902276258365578,-1.588712223110633e-10,0.199022762742527,-2.0356880874810211e-16,3.512812931987566e-15,3.3092441232394646e-15,1.4198128363310395e-05,1.9557681630998003e-13,1.8424306761081385e-13
12,5.365919642146396,0.21404829127461372,8.852923361502007e-09,0.21404828242169036,1.9082166596851025e-06,3.181602366610198,3.1816042748268574,2388.394588179118,164.70214439674135,164.70223636747684
13,23.322766137327797,0.9303527768625941,0.731330014120067,0.199022762742527,37.15183099416296,2.9582638355558104,40.11009482971877,562.9008765188307,164.70214439674115,477.7174775346683
21,242.58552020006078,221.97244997112486,0.5542279831863125,221.41822198793855,0.29598152253227233,63.73507216271414,64.03105368524642,135.74000173289588,73.16389588995546,73.32013793234177
22,614.5450389210602,562.3256812459733,265.33198853214344,296.99369271382994,76.37561752751242,85.48941576280045,161.86503329031285,73.1638958899556,73.16389588995551,73.16389588995555
22c,341.9125103744912,312.8593888910293,15.914669083138346,296.944719807891,4.581025777159355,85.475318947886,90.05634472504536,73.16389588995548,73.16389588995548,73.16389588995548
23,341.9125103744912,312.8593888910293,15.914669083138346,296.944719807891,4.581025777159355,85.47531894788597,90.05634472504532,73.16389588995548,73.16389588995547,73.16389588995547
24,304.1333504783843,278.2904143163151,52.223640100842694,226.0667742154724,27.88966450297246,65.07315449854897,92.96281900152144,135.74000173289994,73.16389588995546,84.90685167405118
31,1098.3722553914204,430.3056596918718,134.52718097933754,295.7784787125343,129.30929624643304,187.27853575291985,316.5878319993529,104.60313718402844,68.90431784860111,80.06489968460252
32,1688.005610911117,661.3043659845916,353.460124772677,307.8442412119147,267.9314208856669,194.91823402800142,462.84965491366836,82.49131449376434,68.90431784860107,76.16642252612749
32c,1044.9688994877513,409.3840038697307,101.58020308363106,307.80380078609966,77.0002787826656,194.89262829845404,271.8929070811197,82.4913144937644,68.90431784860107,72.2756510356972
33,1044.9688994877513,409.3840038697307,101.58020308363106,307.80380078609966,77.0002787826656,194.892628298454,271.89290708111963,82.4913144937644,68.90431784860107,72.27565103569718
34,919.5719106114567,360.2576409659635,64.4546504794599,295.8029904865036,48.858201746964596,187.2940559123231,236.15225765928773,82.49131449376436,68.90431784860111,71.33520347112795
41,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508,0.0,0.0,0.0,0.0,0.0,0.0
42,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606,0.34273020375332797,2.718177849232677,3.060908052986005,1.6153104720844813,6487.762441755004,14.397834809557084
43,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508,200.71436952792433,2.30873488715149,243.1331992447946,89.95720922542624,6487.762441755005,108.95132400014518
