Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,448.9,448.9,81.65,50.52
e2,power,287.7,287.7,52.33,50.52
e3,power,273.3,273.3,54.24,55.12
e4,power,161.2,161.2,29.32,50.52
e5,power,153.1,153.1,29.61,53.7
