Connection,m [kg/s],T [°C],p [bar],h [kJ/kg],s [J/kgK],E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg]
11,22.774668659654413,20.000000000012847,3.0000000000000004,84.19424925876591,296.4216479103904,4.532677473571827,0.19902276258365578,-1.588712223110633e-10,0.199022762742527
12,22.774668659654413,20.001115997730494,3.1500000000000004,84.21303115883883,296.4344617305574,4.874878910944524,0.21404829127461372,8.852923361502007e-09,0.21404828242169036
13,22.774668659654413,9.999999999997783,3.0000000000000004,42.312658505312875,151.05947575370618,21.188476229634976,0.9303527768625941,0.731330014120067,0.199022762742527
21,1.052038325567276,9.042017707093066,4.98060124329193,1625.2714478519163,6099.441700578863,233.52352458968815,221.97244997112486,0.5542279831863125,221.41822198793855
22,1.052038325567276,225.85171742744228,41.807490379390856,2093.613081946558,6354.7773617353605,647.4900695645799,615.462434997739,317.11162774966846,298.3508072480706
22c,1.052038325567276,75.105045663981,41.50749037939085,718.2064857598348,2663.682658028431,338.86180894008993,322.10025120270234,23.798359155762068,298.3018920469403
23,1.052038325567276,75.105045663981,41.50749037939085,718.2064857598348,2663.682658028431,338.86180894008993,322.10025120270234,23.798359155762068,298.3018920469403
24,1.052038325567276,4.999999999997783,5.15560124329193,718.2064857598348,2823.074514754029,289.70455776559453,275.3745284035932,49.30775418812083,226.0667742154724
31,14.710460519088489,74.46907912550739,10.750258292056772,656.3088381385181,2383.8628745262417,1404.1128355896885,95.4499577880443,50.641069210149,44.808888577895296
32,14.710460519088489,130.19531823955094,31.241131664456415,707.6004278343349,2417.046187099381,2015.5369693164387,137.01385940304527,88.54806685480168,48.4657925482436
32c,14.710460519088489,125.21266209501385,30.991131664456415,557.9447896066011,2042.2992010363632,1430.0818345561754,97.2153001396851,48.793974068339566,48.42132607134554
33,14.710460519088489,125.21266209501385,30.991131664456415,557.9447896066011,2042.2992010363632,1430.0818345561754,97.2153001396851,48.793974068339566,48.42132607134554
34,14.710460519088489,70.10504566398106,10.900258292056773,557.9447896066011,2095.9278985487813,1198.8149677587157,81.4940474639198,36.65829640770081,44.83575105621899
41,1.0,120.21009132796223,2.0,504.7041850380444,1530.1740813513566,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508
42,1.0,120.21266209501312,2.1750000000000003,504.72738373191606,1530.1858764342837,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606
43,1.0,120.21009132796223,2.0,2706.230741339982,7126.894757487327,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508
