Connection,m [kg/s],T [°C],p [bar],h [kJ/kg],s [J/kgK],E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg]
11,33.198301725466706,59.99999999999625,3.0000000000000004,251.41553487180335,831.1440759233203,354.1073151164789,10.666428603630651,10.467405840888125,0.199022762742527
12,33.198301725466706,60.001546785147866,3.1500000000000004,251.4346035893886,831.1555234125188,354.62895625109263,10.682141489757402,10.468093207335711,0.21404828242169036
13,33.198301725466706,49.999999999986414,3.0000000000000004,209.58982042628517,703.6753587915412,206.1006538571402,6.208168585293585,6.009145822551058,0.199022762742527
21,1.692776552731979,49.63246144959828,17.641745363500842,1654.5092965190113,5645.681544398831,650.4156845355669,384.230088422396,89.82622908706522,294.40385933533076
22,1.692776552731979,178.59234164175842,62.980224222490065,1915.728558420842,5799.568491771644,1016.2370604012275,600.3373917018866,298.5395254179749,301.79786628391173
22c,1.692776552731979,95.10504566398077,62.68022422249007,833.8600886578539,2974.487913501243,586.7862537758552,346.641293458867,44.89219865991233,301.7490947989547
23,1.692776552731979,95.10504566398077,62.68022422249007,833.8600886578539,2974.487913501243,586.7862537758552,346.641293458867,44.89219865991233,301.7490947989547
24,1.692776552731979,44.999999999986414,17.816745363500843,833.8600886578539,3062.5970714774703,543.0631902143363,320.8120937981356,26.3796026124488,294.4324911856868
31,10.43139903190154,94.51855431739,12.369643847516327,720.9611667402804,2520.455080119591,1099.4149015402284,105.39476998032315,74.95870582396468,30.43606415635848
32,10.43139903190154,129.26202149639613,24.505543662122513,756.4445930497601,2543.4596341111173,1399.209568045844,134.13441128718685,101.61034073920374,32.52407054798311
32c,10.43139903190154,125.21266209501391,24.255543662122513,545.3987543395951,2014.7342641928537,814.5296886233637,78.08441476856082,45.603288439237545,32.481126329323274
33,10.43139903190154,125.21266209501391,24.255543662122513,545.3987543395951,2014.7342641928537,814.5296886233637,78.08441476856082,45.603288439237545,32.481126329323274
34,10.43139903190154,90.10504566398106,12.519643847516328,545.3987543395951,2036.0079954692487,749.475370912822,71.84802044488562,41.38610634348754,30.461914101398087
41,1.0,120.21009132796223,2.0,504.7041850380444,1530.1740813513566,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508
42,1.0,120.21266209501312,2.1750000000000003,504.72738373191606,1530.1858764342837,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606
43,1.0,120.21009132796223,2.0,2706.230741339982,7126.894757487327,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508
