Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,417.1,417.1,75.87,50.52
e2,power,175.3,175.3,31.89,50.52
e3,power,166.5,166.5,33.98,56.67
e4,power,241.8,241.8,43.98,50.52
e5,power,229.7,229.7,45.47,54.98
