Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,590.1,590.1,107.3,50.52
e2,power,293.8,293.8,53.43,50.52
e3,power,279.1,279.1,54.89,54.63
e4,power,296.4,296.4,53.91,50.52
e5,power,281.6,281.6,55.38,54.63
