Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,479.9,479.9,87.29,50.52
e2,power,238.1,238.1,43.3,50.52
e3,power,226.2,226.2,44.11,54.17
e4,power,241.8,241.8,43.98,50.52
e5,power,229.7,229.7,44.8,54.17
