Connection,E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg],C^T [EUR/h],C^M [EUR/h],C^TOT [EUR/h],c^T [EUR/GJ_ex],c^M [EUR/GJ_ex],c^TOT [EUR/GJ_ex]
11,20.291412727195947,0.8962032564615443,0.6971804937190172,0.199022762742527,0.0,-0.0,0.0,0.0,-0.0,0.0
12,20.635301191994426,0.9113916500029606,0.6973433675812702,0.21404828242169036,0.03434406130583051,3.1683252418461727,3.2026693031520033,0.6042222424994131,181.59744857159438,43.11206091490462
13,4.50617980750997,0.19902276258365578,-1.588712223110633e-10,0.199022762742527,-7.824385019547003e-12,2.945918723406843,2.945918723399019,0.6042222424994093,181.59744857160106,181.59744871608012
21,593.3738733178047,101.89901359820301,0.002508678961541591,101.89650491924147,0.12189969799679679,224.92620520142697,225.04810489942375,2317.9101703670235,105.29792849294772,105.3524013831675
22,1058.0059957439892,181.68944100030384,67.10941558379983,114.58002541650401,148.13723191499597,252.92379095085738,401.0610228658533,105.29792849294492,105.29792849294748,105.29792849294653
22c,770.1958048430586,132.26432156871778,17.743464255067405,114.52085731365037,39.1668986603852,252.79318336177158,291.96008202215677,105.297928492945,105.29792849294775,105.29792849294738
23,770.1958048430586,132.26432156871778,17.743464255067405,114.52085731365037,39.16689866038518,252.79318336177158,291.96008202215677,105.29792849294495,105.29792849294775,105.29792849294738
24,616.1359540386941,105.80790422719606,2.7564013842938877,103.05150284290218,133.93682549831922,227.47574603396544,361.4125715322847,2317.910170366494,105.29792849294786,162.9386831317515
31,1463.2286281271838,100.06588945214142,55.03614350636239,45.02974594577903,383.3170997020328,240.18484925064726,623.5019489526801,132.3066181755629,101.32520284462743,118.36495164932956
32,2007.0985948907282,137.25955209948694,88.79375955124334,48.4657925482436,563.3773632123805,258.51243067260094,821.8897938849814,120.52810211143425,101.32520284462744,113.74763606769172
32c,1421.5454540520225,97.2153001396851,48.793974068339566,48.42132607134554,309.5873019703609,258.27525025272183,567.8625522230827,120.52810211143412,101.32520284462743,110.96345698276394
33,1421.5454540520225,97.2153001396851,48.793974068339566,48.42132607134554,309.5873019703609,258.27525025272183,567.8625522230827,120.52810211143412,101.32520284462743,110.96345698276394
34,1226.108529072595,83.84994536605093,38.79334846979467,45.056596896256266,246.13547710500092,240.32806994526044,486.46354705026135,120.52810211143452,101.32520284462741,110.20946340837044
41,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508,0.0,0.0,0.0,0.0,0.0,0.0
42,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606,0.34288974618335094,2.719443173077939,3.0623329192612903,1.6160624062739273,6490.782523948032,14.404537065522353
43,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508,277.1740736211453,2.3098096134818245,279.48388323462717,124.22531675856001,6490.7825239480335,125.24056447123205
