Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,278.7,234,44.68,0,83.97,8.195,15.42,55.05,64.2,8.828,5.947,14.77,40.25,16.62,54.88,76.22
COMP2,237.4,200.7,36.73,0,84.53,6.737,12.68,46.35,55.3,7.172,6.319,13.49,46.84,19.31,54.23,76.54
IHX,135.3,107.3,28.01,0,79.31,5.136,9.666,37.14,42.98,7.685,3.841,11.53,33.32,45.95,76.22,111.2
MOT1,292.4,277.8,14.62,0,95,2.681,5.046,53.19,54.23,2.659,0,2.659,0,1.969,50.52,54.23
MOT2,249.9,237.4,12.5,0,95,2.292,4.313,45.46,46.35,2.273,0,2.273,0,1.969,50.52,54.23
SNK_HX,253.7,241.9,11.8,0,95.35,2.163,4.071,81.42,85.97,3.786,3.697,7.484,49.4,10.73,89.16,98.73
SRC_HX,32.82,10.7,22.12,0,32.61,4.057,7.634,30.9,34.67,20.82,2.194,23.01,9.534,244.1,261.5,899.9
VAL1,98.64,33.7,64.95,0,34.16,11.91,22.41,27.07,31.72,17.82,0,17.82,0,243.1,76.22,261.5
VAL2,54.35,,54.35,0,,9.969,18.76,16.86,,16.86,0,16.86,0,inf,86.17,
TOT,545.2,241.9,289.8,13.62,44.36,53.14,100,98.64,120.6,52.42,22,74.42,29.56,175.7,50.25,138.5
