Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,611,611,111.1,50.52
e2,power,238.1,238.1,43.3,50.52
e3,power,226.2,226.2,45.05,55.34
e4,power,372.9,372.9,67.83,50.52
e5,power,354.3,354.3,70.57,55.34
