Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,638.8432329869671,510.76066661710956,128.08256636985752,0.0,79.95086121973988,9.996121181607998,18.191719433991878,119.87203768220107,142.2090312465502,24.033311193630198,12.114797215432393,36.14810840906259,33.514332419106964,18.63403175273277,52.122001964972135,77.34054570261227
COMP2,624.7299025890156,505.545188624958,119.18471396405768,0.0,80.92220118324246,9.301694036483514,16.92794686041645,114.92311929746727,139.84467713002468,21.92480149351305,15.409493993892836,37.33429548740589,41.27436661846472,21.685417159666887,51.099024652805525,76.83931035499785
IHX,286.61739178944623,224.0433744621827,62.57401732726355,0.0,78.16810175523771,4.8835487744456,8.887462199876836,79.80122703955972,89.6690067822085,17.422122685348402,4.873783216901964,22.295905902250368,21.85954335414577,43.748467873208256,77.34006430172617,111.17515748588544
MOT1,646.6278552229592,636.9284373946148,9.69941782834439,0.0,98.5,0.7569848009072765,1.3776198651171376,116.39301394013262,117.1671189282011,1.7458952091019897,0.0,1.7458952091019897,0.0,0.6650785660268697,49.999999999999986,51.099024652805504
MOT2,634.2435559279347,624.7299025890156,9.513653338919045,0.0,98.5,0.7424869312895398,1.351235513458644,114.16384006702827,114.92311929746727,1.7124576010054284,0.0,1.7124576010054284,0.0,0.6650785660268668,50.000000000000014,51.099024652805525
MOT3,0.4277023663067488,0.4212868308121476,0.006415535494601215,0.0,98.5,0.0005006963247734657,0.000911206146506974,0.07698642593521476,0.07749844615286004,0.0011547963890282185,0.0,0.0011547963890282185,0.0,0.6650785660268727,49.99999999999999,51.09902465280551
MOT4,0.023551973473794195,0.023198693871687284,0.00035327960210691247,0.0,98.5,2.7571478412241013e-05,5.017672260503431e-05,0.004239355225282956,0.004267550268224052,6.359032837924425e-05,0.0,6.359032837924425e-05,0.0,0.6650785660268582,50.00000000000001,51.099024652805504
SNK_HX,584.488899864228,560.8456796946695,23.64322016955854,0.0,95.95488978917295,1.8452198502634396,3.358074717199979,185.21525202420827,201.53057299402596,7.49216107164029,14.428369093822383,21.920530165462672,65.82125972735498,13.395829384833227,88.02336730395862,99.81482740678199
SNK_PUMP,0.023198693871687284,0.019740965311575567,0.0034577285601117185,0.0,85.09515846350435,0.0002698561926076288,0.0004911053051733373,0.004267550268224052,3.060919014050573,0.0006360716049690903,3.056375504444053,3.057011576049022,99.97919302596195,71625.4354762265,51.099024652805504,43070.603096706116
SRC_HX,57.83921883938632,16.404075146852957,41.435143692533366,0.0,28.361508810147352,3.2337790322834903,5.885082803424339,73.17013385154014,81.40187209337802,52.41797989283897,4.9248231278201855,57.342803020659154,8.588389245719114,292.2574603839957,351.40580368873844,1378.415481191415
SRC_PUMP,0.4212868308121476,0.33702965828351844,0.08425717252862916,0.0,80.0000459624622,0.006575796619999959,0.01196714655541903,0.07749844615286004,3.1685291025134106,0.01549965361037799,3.084306139622613,3.0998057932329908,99.49997984892427,3988.506621492408,51.09902465280551,2611.4822576830566
VAL1,217.11637516276792,52.11480969997602,165.0015654627919,0.0,24.00316865133114,12.877440624965889,23.435368841695496,60.45083616982152,73.61951671584337,45.94072001283937,0.0,45.94072001283937,0.0,407.366832349018,77.34054570261213,392.40027685278767
VAL2,144.84191817949363,,144.84191817949363,0.0,,11.304093971055083,20.572070130089532,44.63172915920733,,44.63172915920733,0.0,44.63172915920733,0.0,inf,85.59471387875817,
TOT,1281.3226654906746,560.8478900926776,704.0707000490052,16.404075348991732,43.77101140858259,54.94874312391762,100.0,230.63807978832142,288.53002808025775,126.73272600882092,57.89194829193644,184.62467430075736,31.35656082329996,185.80736929954338,50.0,142.9036846497717
