Connection,m [kg/s],T [°C],p [bar],h [kJ/kg],s [J/kgK],E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg]
11,22.43046918451103,20.000000000012847,3.0000000000000004,84.19424925876591,296.4216479103904,4.464173943148946,0.19902276258365578,-1.588712223110633e-10,0.199022762742527
12,22.43046918451103,20.001115997730494,3.1500000000000004,84.21303115883883,296.4344617305574,4.801203601432464,0.21404829127461372,8.852923361502007e-09,0.21404828242169036
13,22.43046918451103,9.999999999997783,3.0000000000000004,42.312658505312875,151.05947575370618,20.868249292140682,0.9303527768625941,0.731330014120067,0.199022762742527
21,5.39849520394428,9.090529116191817,6.586953839856889,589.8756423838996,2405.768887473333,560.0141544514046,103.73523237405932,0.3546906165542787,103.38054175750504
22,5.39849520394428,111.66656632189193,37.57793407178221,707.8582307409766,2486.702216111254,1068.8600254761618,197.99221544092975,67.69119437145221,130.30102106947754
22c,5.39849520394428,75.10504566398134,37.277934071782205,415.78175471354143,1671.2992569805315,782.5179092974381,144.95111688266581,14.70749352494118,130.24362335772463
23,5.39849520394428,75.10504566398134,37.277934071782205,415.78175471354143,1671.2992569805315,782.5179092974381,144.95111688266581,14.70749352494118,130.24362335772463
24,5.39849520394428,4.99999999999784,6.76195383985689,415.78175471354143,1775.5611116720577,617.5163438346461,114.38675417984494,9.653580809315084,104.73317337052985
31,10.63597025764337,74.29495539026277,7.960362366061032,693.6478953980642,2495.1315231415765,909.4296937358697,85.5050993662118,55.82937929047731,29.675720075734485
32,10.63597025764337,128.04679394540779,24.505543662122523,752.3853577504113,2533.357055796017,1414.9748823608277,133.0367468209098,100.51267627292668,32.52407054798311
32c,10.63597025764337,125.21266209501391,24.255543662122523,545.3987543395955,2014.7342641928544,830.5035130639031,78.08441476856096,45.60328843923769,32.481126329323274
33,10.63597025764337,125.21266209501391,24.255543662122523,545.3987543395955,2014.7342641928544,830.5035130639031,78.08441476856096,45.60328843923769,32.481126329323274
34,10.63597025764337,70.10504566398112,8.110362366061032,545.3987543395955,2061.1887069561426,685.6615948844096,64.46629487250303,34.76469322658225,29.701601645920775
41,1.0,120.21009132796223,2.0,504.7041850380444,1530.1740813513566,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508
42,1.0,120.21266209501312,2.1750000000000003,504.72738373191606,1530.1858764342837,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606
43,1.0,120.21009132796223,2.0,2706.230741339982,7126.894757487327,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508
