Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,656.8,656.8,119.5,50.52
e2,power,288.9,288.9,52.54,50.52
e3,power,274.4,274.4,54.6,55.27
e4,power,367.9,367.9,66.91,50.52
e5,power,349.5,349.5,69.53,55.27
