Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,274.4,231.7,42.7,0,84.44,7.086,13.24,58.02,79.33,9.029,5.087,14.12,36.03,36.72,58.74,95.11
COMP2,271.6,231.9,39.65,0,85.4,6.58,12.29,57.42,78.09,8.385,5.607,13.99,40.07,36,58.74,93.54
IHX,163.1,141.4,21.7,0,86.7,3.6,6.725,59.05,73.2,7.853,5.909,13.76,42.94,42.97,100.5,143.8
MOT1,288.8,274.4,14.44,0,95,2.396,4.477,52.54,58.02,2.627,0,2.627,0,10.44,50.52,58.74
MOT2,285.8,271.6,14.29,0,95,2.372,4.431,51.99,57.42,2.6,0,2.6,0,10.44,50.52,58.74
SNK_HX,290.9,280.1,10.87,0,96.26,1.804,3.371,119.2,127.4,4.455,4.019,8.474,47.43,10.98,113.8,126.3
SRC_HX,27.96,11.69,16.28,0,41.79,2.701,5.046,1.565e-13,8.386,9.111e-14,2.203,2.203,100,inf,1.555e-12,199.3
VAL1,80.24,,80.24,0,,13.31,24.87,28.66,,28.66,0,28.66,0,inf,99.22,
VAL2,82.41,,82.41,0,,13.67,25.55,32.09,,32.09,0,32.09,0,inf,108.2,
TOT,602.6,280.1,322.6,0,46.47,53.53,100,104.5,127.4,55.95,22.82,78.78,28.97,162.2,48.18,126.3
