Connection,m [kg/s],T [°C],p [bar],h [kJ/kg],s [J/kgK],E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg]
11,24.319340088398967,30.000000000072077,3.0000000000000004,126.00369009555617,436.6647328256637,21.795071782218933,0.8962032564615443,0.6971804937190172,0.199022762742527
12,24.319340088398967,30.001232813886418,3.1500000000000004,126.02252028799033,436.6771558135291,22.164443490149083,0.9113916500029606,0.6973433675812702,0.21404828242169036
13,24.319340088398967,20.000000000012847,3.0000000000000004,84.19424925876591,296.4216479103904,4.84010224860461,0.19902276258365578,-1.588712223110633e-10,0.199022762742527
21,6.170460064056456,19.25994901922735,8.744776564202104,599.2603126794468,2390.122292748086,726.3045034278936,117.70670191331266,0.001692115105041239,117.70500979820761
22,6.170460064056456,113.57245270442974,41.165991639531654,702.5840923422536,2460.453197927835,1236.6402691859487,200.412976722676,69.42615025595319,130.98682646672282
22c,6.170460064056456,80.10504566398129,40.86599163953166,434.4045421357017,1721.7393613617987,918.0866338718109,148.78738770545763,17.857854005659814,130.92953369979782
23,6.170460064056456,80.10504566398129,40.86599163953166,434.4045421357017,1721.7393613617987,918.0866338718109,148.78738770545763,17.857854005659814,130.92953369979782
24,6.170460064056456,15.000000000012903,8.919776564202103,434.4045421357017,1814.9192548282037,749.536285707706,121.471701935781,2.7924925391214783,118.67920939665952
31,2.849774460956083,79.9239641355457,37.03315013474062,1649.6562295220026,5341.70092754143,1335.0878143353868,468.48893925713423,170.91683739629946,297.5721018608348
32,2.849774460956083,182.40137151864963,100.26666006840466,1841.5002370223347,5452.666706407109,1789.0978925840104,627.8033286829929,319.95908747107933,307.8442412119135
32c,2.849774460956083,125.2126620950138,100.01666006840466,1068.9817841516906,3562.511058931816,1166.6520789519047,409.3840038697307,101.58020308363153,307.80380078609915
33,2.849774460956083,125.2126620950138,100.01666006840466,1068.9817841516906,3562.511058931816,1166.6520789519047,409.3840038697307,101.58020308363153,307.80380078609915
34,2.849774460956083,75.10504566398117,37.18315013474062,1068.9817841516906,3673.323352305466,1074.0782276658163,376.8993800672455,79.3028048712978,297.59657519594765
41,1.0,120.21009132796223,2.0,504.7041850380444,1530.1740813513566,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508
42,1.0,120.21266209501312,2.1750000000000003,504.72738373191606,1530.1858764342837,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606
43,1.0,120.21009132796223,2.0,2706.230741339982,7126.894757487327,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508
