Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,560.5,560.5,101.9,50.52
e2,power,327.4,327.4,59.55,50.52
e3,power,311,311,60.83,54.32
e4,power,233.1,233.1,42.4,50.52
e5,power,221.4,221.4,43.31,54.32
