Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,334.7,334.7,60.88,50.52
e2,power,184.3,184.3,33.52,50.52
e3,power,175.1,175.1,35.29,56
e4,power,150.4,150.4,27.36,50.52
e5,power,142.9,142.9,27.95,54.33
