Connection,E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg],C^T [EUR/h],C^M [EUR/h],C^TOT [EUR/h],c^T [EUR/GJ_ex],c^M [EUR/GJ_ex],c^TOT [EUR/GJ_ex]
11,4.535946691428444,0.19902276258365578,-1.588712223110633e-10,0.199022762742527,3.045827443188057e-14,-2.498000307191158e-14,5.4782713599689894e-15,-0.0023366430085935068,-1.5297555744583665e-12,3.3548499309117953e-13
12,4.878394943417038,0.21404829127461372,8.852923361502007e-09,0.21404828242169036,1.8997131367992637e-06,3.1674242459278523,3.167426145640989,2615.372957898841,180.3544229009742,180.35452361204437
13,21.203758531375687,0.9303527768625941,0.731330014120067,0.199022762742527,74.19208284360768,2.94508097458273,77.1371638181904,1236.4497573752526,180.3544229009756,1010.5279173874447
21,569.0177809794604,103.7352323740593,0.35469061655440964,103.3805417575049,2.4779068420024557,152.6691491141196,155.14705595612205,353.7799541437274,74.78429899466383,75.73823854515322
22,1086.0446205505207,197.9922154409301,67.69119437145255,130.30102106947754,99.96423767490951,192.4244705743572,292.3887082492667,74.78429899466371,74.78429899466381,74.78429899466377
22c,795.0988395307678,144.9511168826661,14.707493524941295,130.2436233577248,21.719566215091962,192.33970742971306,214.05927364480502,74.7842989946637,74.78429899466386,74.78429899466383
23,795.0988395307678,144.9511168826661,14.707493524941295,130.2436233577248,21.719566215091962,192.33970742971306,214.05927364480502,74.7842989946637,74.78429899466386,74.78429899466383
24,627.4444617057096,114.38675417984484,9.653580809315114,104.73317337052973,67.44095507684791,154.666673154086,222.1076282309339,353.779954143726,74.78429899466386,98.32991947966097
31,1253.5444682553957,456.6140789370688,159.69123234715033,296.9228465899185,142.69562273988416,199.1535118245288,341.84913456441296,90.41419737660809,67.86586770805259,75.7516748222868
32,1752.6996995097693,638.4355555082525,330.59131429633896,307.8442412119135,257.32254310719105,206.47876186160937,463.8013049688004,78.75777683098613,67.86586770805373,73.5058583399664
32c,1123.883553125995,409.3840038697307,101.58020308363153,307.80380078609915,79.06703853506072,206.45163746578064,285.51867600084137,78.75777683098616,67.86586770805273,70.56847047273747
33,1123.883553125995,409.3840038697307,101.58020308363153,307.80380078609915,79.06703853506072,206.45163746578066,285.51867600084137,78.75777683098616,67.86586770805275,70.56847047273747
34,1020.6685242675685,371.7870645284043,74.83973075601901,296.94733377238526,58.25304238433084,199.16993598467334,257.42297836900417,78.75777683098612,67.8658677080526,70.05837956215208
41,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508,0.0,0.0,0.0,0.0,0.0,0.0
42,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606,0.34271785978167923,2.718079949748066,3.060797809529745,1.6152522941169345,6487.528774705032,14.39731624871024
43,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508,185.31646025329496,2.3086517344042847,264.7622758058896,83.0560942254897,6487.528774705034,118.64361010320094
