Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,453,453,72.02,44.17
e2,power,151.3,151.3,24.06,44.17
e3,power,143.7,143.7,26.45,51.12
e4,power,301.7,301.7,47.96,44.17
e5,power,286.6,286.6,50.93,49.36
