Connection,m [kg/s],T [°C],p [bar],h [kJ/kg],s [J/kgK],E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg]
11,20.6254282996568,20.000000000012847,3.0000000000000004,84.19424925876591,296.4216479103904,4.10492971966881,0.19902276258365578,-1.588712223110633e-10,0.199022762742527
12,20.6254282996568,20.001115997730494,3.1500000000000004,84.21303115883883,296.4344617305574,4.4148376843485995,0.21404829127461372,8.852923361502007e-09,0.21404828242169036
13,20.6254282996568,9.999999999997783,3.0000000000000004,42.312658505312875,151.05947575370618,19.188924492566034,0.9303527768625941,0.731330014120067,0.199022762742527
21,5.097109346284629,8.906424438914257,5.3361660578019245,588.0241001514664,2400.080864483442,448.71425364024583,88.03308368640775,0.38402340029322296,87.64906028611452
22,5.097109346284629,102.59517353579463,31.680462600916524,702.3570055181196,2480.288389182673,911.6340787243876,178.85315318748135,64.87446331665369,113.97868987082767
22c,5.097109346284629,75.10504566398089,31.380462600916523,418.4744450073913,1683.3026788975985,655.5237054304134,128.60695364682257,14.687521031916345,113.91943261490623
23,5.097109346284629,75.10504566398089,31.380462600916523,418.4744450073913,1683.3026788975985,655.5237054304134,128.60695364682257,14.687521031916345,113.91943261490623
24,5.097109346284629,4.999999999997783,5.511166057801924,418.4744450073913,1785.3370062180795,503.06221724776213,98.69559059282354,9.439255772049393,89.25633482077414
31,14.710460519088246,74.46907912550739,10.750258292056772,656.3088381385181,2383.8628745262417,1404.1128355896653,95.4499577880443,50.641069210149,44.808888577895296
32,14.710460519088246,130.19531823955128,31.241131664456375,707.6004278343372,2417.0461870993854,2015.5369693164207,137.01385940304633,88.54806685480271,48.4657925482436
32c,14.710460519088246,125.21266209501374,30.991131664456375,557.9447896066011,2042.2992010363635,1430.081834556151,97.21530013968504,48.79397406833951,48.42132607134554
33,14.710460519088246,125.21266209501374,30.991131664456375,557.9447896066011,2042.2992010363635,1430.081834556151,97.21530013968504,48.79397406833951,48.42132607134554
34,14.710460519088246,70.10504566398106,10.900258292056773,557.9447896066011,2095.9278985487813,1198.8149677586957,81.4940474639198,36.65829640770081,44.83575105621899
41,1.0,120.21009132796223,2.0,504.7041850380444,1530.1740813513566,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508
42,1.0,120.21266209501312,2.1750000000000003,504.72738373191606,1530.1858764342837,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606
43,1.0,120.21009132796223,2.0,2706.230741339982,7126.894757487327,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508
