Connection,m [kg/s],T [°C],p [bar],h [kJ/kg],s [J/kgK],E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg]
11,30.97130536094199,49.999999999986414,3.0000000000000004,209.58982042628517,703.6753587915412,192.27508498733485,6.208168585293585,6.009145822551058,0.199022762742527
12,30.97130536094199,50.001444812139084,3.1500000000000004,209.60879576053193,703.6871027345742,192.75614980280596,6.223701182640218,6.009652900218527,0.21404828242169036
13,30.97130536094199,40.000000000008015,3.0000000000000004,167.79233926520203,572.2880530725018,90.64917331501618,2.926876095746812,2.7278533330042847,0.199022762742527
21,1.5296669256319388,39.54615016476271,13.32491703176891,1650.402002185242,5750.313019219518,534.5422253211151,349.4500772449428,55.75272823704733,293.69734900789547
22,1.5296669256319388,187.13046815889658,57.061131706793965,1955.0113303877417,5927.3105114999535,921.123495340639,602.1725905854328,301.3373722864308,300.83521829900195
22c,1.5296669256319388,90.10504566398049,56.76113170679397,803.7404044688817,2895.5226297635486,519.5823962977352,339.6702821975995,38.88387511614169,300.7864070814578
23,1.5296669256319388,90.10504566398049,56.76113170679397,803.7404044688817,2895.5226297635486,519.5823962977352,339.6702821975995,38.88387511614169,300.7864070814578
24,1.5296669256319388,35.000000000008015,13.499917031768911,803.7404044688817,2997.6237586064904,473.7980182705614,309.7393362772912,16.01333735594625,293.72599892134497
31,3.080238969391473,89.9511742321609,46.04779436014943,1640.7104958911093,5238.902536075794,1508.3269647660154,489.6785540843924,190.63658315411013,299.0419709302823
32,3.080238969391473,168.7480440890467,100.26666006840466,1783.7001483710067,5323.812772848036,1872.0976936609165,607.7767706545071,299.9325294425936,307.8442412119135
32c,3.080238969391473,125.2126620950138,100.01666006840466,1068.9817841516906,3562.511058931816,1261.0005621650541,409.3840038697307,101.58020308363153,307.80380078609915
33,3.080238969391473,125.2126620950138,100.01666006840466,1068.9817841516906,3562.511058931816,1261.0005621650541,409.3840038697307,101.58020308363153,307.80380078609915
34,3.080238969391473,85.10504566398112,46.19779436014943,1068.9817841516906,3642.4245246870073,1188.8409358596507,385.95737138359635,86.8909581935237,299.06641319007264
41,1.0,120.21009132796223,2.0,504.7041850380444,1530.1740813513566,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508
42,1.0,120.21266209501312,2.1750000000000003,504.72738373191606,1530.1858764342837,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606
43,1.0,120.21009132796223,2.0,2706.230741339982,7126.894757487327,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508
