Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,458.4,458.4,83.37,50.52
e2,power,308,308,56.02,50.52
e3,power,292.6,292.6,58.06,55.12
e4,power,150.4,150.4,27.36,50.52
e5,power,142.9,142.9,27.64,53.73
