Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,447.4,447.4,71.14,44.17
e2,power,275.1,275.1,43.74,44.17
e3,power,261.4,261.4,46.1,48.99
e4,power,172.3,172.3,27.39,44.17
e5,power,163.7,163.7,28.86,48.99
