Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,528.1,528.1,96.06,50.52
e2,power,284.4,284.4,51.72,50.52
e3,power,270.2,270.2,52.8,54.28
e4,power,243.8,243.8,44.34,50.52
e5,power,231.6,231.6,45.26,54.28
