Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,529.6,529.6,96.33,50.52
e2,power,260.6,260.6,47.39,50.52
e3,power,247.5,247.5,50.16,56.28
e4,power,269.1,269.1,48.94,50.52
e5,power,255.6,255.6,50.44,54.81
