Connection,E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg],C^T [EUR/h],C^M [EUR/h],C^TOT [EUR/h],c^T [EUR/GJ_ex],c^M [EUR/GJ_ex],c^TOT [EUR/GJ_ex]
11,85.08322582234474,2.926876095746812,2.7278533330042847,0.199022762742527,0.0,4.2934406030425976e-15,4.2934406030425976e-15,0.0,2.0613920564039241e-13,1.4017127091822674e-14
12,85.52966748905872,2.9422337579630855,2.728185475541395,0.21404828242169036,0.06939488331548135,3.1392973449343478,3.2086922282498294,0.24305885464125393,140.14531857137993,10.420985172777417
13,26.05230339714198,0.8962032564615443,0.6971804937190172,0.199022762742527,0.017733676630599667,2.918928494031203,2.936662170661802,0.24305885464170104,140.14531857137916,31.311607246981083
21,434.735916543678,311.03044955229944,17.901825446413596,293.1286241058859,13.450991541680695,110.45046122879862,123.90145277047931,149.32477429453246,74.88316463694262,79.16776347271079
22,845.429684900859,604.8600195037118,304.9177468556068,299.94227264810496,121.59819482601138,113.01783460092871,234.6160294269401,79.25365705914551,74.88316463694161,77.08638630651295
22c,465.83656441630217,333.2813106407878,33.38788634208043,299.89342429870743,13.31476029230789,112.99942861025723,126.3141889025651,79.25365705914557,74.88316463694248,75.32099748142717
23,465.83656441630217,333.2813106407878,33.38788634208043,299.89342429870743,13.314760292307954,112.99942861025725,126.3141889025652,79.25365705914595,74.8831646369425,75.32099748142723
24,417.3324528387616,298.5791959661159,5.421907325877284,293.15728864023856,2.162203250350052,110.46126198580359,112.62346523615363,79.25365705914588,74.88316463694262,74.96252852163981
31,1008.3086195280697,95.69805902872119,65.67240563485835,30.02565339386283,266.76462432009737,92.56254207921253,359.3271663993099,107.09087349734251,81.27368571710745,98.99062632659312
32,1407.2861522993173,133.56481405075687,101.04074350277375,32.52407054798311,375.7974976176984,100.264617365506,476.0621149832044,98.0538158851754,81.27368571710744,93.96772374130296
32c,822.725029755464,78.08441476856082,45.603288439237545,32.481126329323274,169.61080336996076,100.13222970370838,269.74303307366915,98.05381588517551,81.27368571710745,91.07370942696645
33,822.725029755464,78.08441476856082,45.603288439237545,32.481126329323274,169.6108033699608,100.13222970370838,269.74303307366915,98.05381588517552,81.27368571710745,91.07370942696645
34,722.3300759022575,68.55598068205401,38.504460324192074,30.05152035786194,143.20836659870835,92.64228428872325,235.85065088743158,98.05381588517507,81.27368571710747,90.6982443021219
41,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508,0.0,0.0,0.0,0.0,0.0,0.0
42,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606,0.34275521350442656,2.7183762004451064,3.061131413949533,1.6154283447213584,6488.235867563635,14.39888545015135
43,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508,224.27618615103069,2.308903360441114,226.58508951147184,100.51726664772765,6488.235867563636,101.5358888775647
