Connection,m [kg/s],T [°C],p [bar],h [kJ/kg],s [J/kgK],E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg]
11,29.069637059793337,40.000000000008015,3.0000000000000004,167.79233926520203,572.2880530725018,85.08322582234474,2.926876095746812,2.7278533330042847,0.199022762742527
12,29.069637059793337,40.001341045781885,3.1500000000000004,167.81123463204878,572.3001209716336,85.52966748905872,2.9422337579630855,2.728185475541395,0.21404828242169036
13,29.069637059793337,30.000000000072077,3.0000000000000004,126.00369009555617,436.6647328256637,26.05230339714198,0.8962032564615443,0.6971804937190172,0.199022762742527
21,1.3977278339450092,29.429893440930243,9.851949730954248,1644.0068803481365,5859.555747705063,434.735916543678,311.03044955229944,17.901825446413596,293.1286241058859
22,1.3977278339450092,197.59971270552631,51.5749431335704,1996.9332641463752,6061.148153800326,845.429684900859,604.8600195037118,304.9177468556068,299.94227264810496
22c,1.3977278339450092,85.105045663981,51.274943133570396,774.5027347472115,2817.580626813324,465.83656441630217,333.2813106407878,33.38788634208043,299.89342429870743
23,1.3977278339450092,85.105045663981,51.274943133570396,774.5027347472115,2817.580626813324,465.83656441630217,333.2813106407878,33.38788634208043,299.89342429870743
24,1.3977278339450092,25.000000000072077,10.026949730954248,774.5027347472115,2935.9572758826466,417.3324528387616,298.5791959661159,5.421907325877284,293.15728864023856
31,10.536353921509036,84.41904062564436,9.988977062039512,707.5635021008986,2507.830302061328,1008.3086195280697,95.69805902872119,65.67240563485835,30.02565339386283
32,10.536353921509036,128.62937745817197,24.505543662122513,754.3423200178407,2538.231335303376,1407.2861522993173,133.56481405075687,101.04074350277375,32.52407054798311
32c,10.536353921509036,125.21266209501391,24.255543662122513,545.3987543395951,2014.7342641928537,822.725029755464,78.08441476856082,45.603288439237545,32.481126329323274
33,10.536353921509036,125.21266209501391,24.255543662122513,545.3987543395951,2014.7342641928537,822.725029755464,78.08441476856082,45.603288439237545,32.481126329323274
34,10.536353921509036,80.10504566398106,10.138977062039512,545.3987543395951,2047.2378769730237,722.3300759022575,68.55598068205401,38.504460324192074,30.05152035786194
41,1.0,120.21009132796223,2.0,504.7041850380444,1530.1740813513566,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508
42,1.0,120.21266209501312,2.1750000000000003,504.72738373191606,1530.1858764342837,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606
43,1.0,120.21009132796223,2.0,2706.230741339982,7126.894757487327,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508
