Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,538.3,538.3,97.91,50.52
e2,power,234.1,234.1,42.57,50.52
e3,power,222.4,222.4,43.88,54.82
e4,power,304.2,304.2,55.34,50.52
e5,power,289,289,57.04,54.82
