Connection,E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg],C^T [EUR/h],C^M [EUR/h],C^TOT [EUR/h],c^T [EUR/GJ_ex],c^M [EUR/GJ_ex],c^TOT [EUR/GJ_ex]
11,4.096702929267624,0.19902276258365578,-1.588712223110633e-10,0.199022762742527,-3.3256691566451864e-14,6.245000767977895e-15,-2.701169079847397e-14,0.0028248772616422946,4.2344355061029076e-13,-1.8315332045230618e-12
12,4.405989799789123,0.21404829127461372,8.852923361502007e-09,0.21404828242169036,1.897347229329327e-06,3.1634796340564595,3.163481531403689,2892.183805016058,199.44312607803104,199.4432374483518
13,19.150467498024053,0.9303527768625941,0.731330014120067,0.199022762742527,87.37062511784582,2.9414132621221785,90.312038379968,1612.1959382793525,199.4431260780306,1309.9772802077723
21,513.9162712271237,103.7352323740593,0.35469061655440964,103.3805417575049,2.882829639476589,150.47332509232197,153.35615473179857,455.72273433717606,81.61164454626635,82.89080197485627
22,980.8762053426019,197.9922154409304,67.69119437145285,130.30102106947754,98.52646274997632,189.65685002154322,288.1833127715195,81.61164454626633,81.61164454626635,81.61164454626635
22c,718.1045031058756,144.95111688266542,14.707493524940597,130.2436233577248,21.407176020248954,189.573306016131,210.98048203637995,81.61164454626626,81.61164454626642,81.61164454626642
23,718.1045031058756,144.95111688266542,14.707493524940597,130.2436233577248,21.407176020248954,189.573306016131,210.98048203637995,81.61164454626626,81.61164454626642,81.61164454626642
24,566.6851352287484,114.38675417984479,9.653580809315056,104.73317337052973,78.46170038137069,152.44211895794396,230.90381933931465,455.7227343371742,81.61164454626642,113.18445787462822
31,1404.1128355896706,95.44995778804483,50.641069210149524,44.808888577895296,263.399645583777,186.8644722591631,450.26411784294015,98.21629564956655,78.74696003165474,89.07643523887994
32,2015.5369693164284,137.01385940304706,88.54806685480348,48.4657925482436,421.48147565380384,202.11469274462888,623.5961683984327,89.88156756768386,78.74696003165472,85.94293259091233
32c,1430.0818345561484,97.21530013968504,48.79397406833951,48.42132607134554,232.25528149654414,201.92925621624155,434.1845377127857,89.88156756768393,78.74696003165472,84.33560452067546
33,1430.0818345561484,97.21530013968504,48.79397406833951,48.42132607134554,232.25528149654414,201.92925621624155,434.1845377127857,89.88156756768393,78.74696003165472,84.33560452067546
34,1198.8149677586919,81.49404746391969,36.65829640770069,44.83575105621899,174.49045940446703,186.97649563208836,361.46695503655536,89.88156756768325,78.74696003165472,83.75561718075345
41,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508,0.0,0.0,0.0,0.0,0.0,0.0
42,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606,0.3427535213589095,2.7183627801150285,3.061116301473938,1.615420369525872,6488.2038358430245,14.39881436440705
43,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508,204.75711423635673,2.3088919616342793,297.37804457795903,91.76910755854904,6488.203835843027,133.25918379711567
