Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,222.1,193.1,29.05,0,86.92,5.154,10.78,46.32,56.35,6.057,3.645,9.702,37.57,21.64,57.93,81.06
COMP2,271.6,231.9,39.65,0,85.4,7.036,14.72,55.13,69.45,8.05,5.607,13.66,41.06,25.97,56.39,83.19
IHX,180.1,141.4,38.65,0,78.54,6.858,14.35,55.34,65.2,11.88,1.37,13.25,10.34,50.01,85.36,128.1
MOT1,233.8,222.1,11.69,0,95,2.075,4.339,42.53,46.32,2.127,1.225,3.352,36.55,8.917,50.52,57.93
MOT2,285.8,271.6,14.29,0,95,2.536,5.305,51.99,55.13,2.6,0,2.6,0,6.037,50.52,56.39
SNK_HX,290.9,280.1,10.87,0,96.26,1.929,4.036,106.1,112.5,3.965,4.019,7.984,50.34,10.16,101.3,111.6
SRC_HX,29.81,10.89,18.91,0,36.55,3.356,7.02,8.743e-14,6.267,5.548e-14,2.114,2.114,100,inf,8.147e-13,159.8
VAL1,23.89,,23.89,0,,4.239,8.867,7.269,,7.269,0,7.269,0,inf,84.52,
VAL2,82.41,,82.41,0,,14.62,30.59,28.55,,28.55,0,28.55,0,inf,96.24,
TOT,563.6,280.1,269.4,14.09,49.69,47.81,100,94.52,112.5,45.19,17.98,63.17,28.46,139.5,46.59,111.6
