Connection,m [kg/s],T [°C],p [bar],h [kJ/kg],s [J/kgK],E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg]
11,27.40155923569108,40.000000000008015,3.0000000000000004,167.79233926520203,572.2880530725018,80.2009687131345,2.926876095746812,2.7278533330042847,0.199022762742527
12,27.40155923569108,40.001341045781885,3.1500000000000004,167.81123463204878,572.3001209716336,80.62179260407545,2.9422337579630855,2.728185475541395,0.21404828242169036
13,27.40155923569108,30.000000000072077,3.0000000000000004,126.00369009555617,436.6647328256637,24.55736661915025,0.8962032564615443,0.6971804937190172,0.199022762742527
21,1.3175232273605295,29.429893440930414,9.851949730954248,1644.006880348137,5859.555747705063,409.78984170154257,311.0304495522999,17.901825446414062,293.1286241058859
22,1.3175232273605295,197.59971270552597,51.57494313357007,1996.9332641463748,6061.148153800329,796.9171249978818,604.8600195037108,304.91774685560586,299.94227264810496
22c,1.3175232273605295,85.10504566398055,51.27494313357007,774.5027347472079,2817.5806268133183,439.10586801439536,333.2813106407859,33.387886342078446,299.89342429870743
23,1.3175232273605295,85.10504566398055,51.27494313357007,774.5027347472079,2817.5806268133183,439.10586801439536,333.2813106407859,33.387886342078446,299.89342429870743
24,1.3175232273605295,25.000000000072077,10.026949730954248,774.5027347472079,2935.957275882634,393.38502589198896,298.5791959661159,5.421907325877284,293.15728864023856
31,14.536315306030751,84.56119257218,13.316950836026265,668.7418232709605,2395.233730280627,1519.7656099313058,104.5495765560887,59.281229557108716,45.26834699897998
32,14.536315306030751,130.61646561592676,31.241131664456375,709.3933039831927,2421.488891569021,1998.8066854765598,137.5043567366281,89.03856418838451,48.4657925482436
32c,14.536315306030751,125.21266209501374,30.991131664456375,557.9447896066011,2042.2992010363635,1413.1522554008773,97.21530013968504,48.79397406833951,48.42132607134554
33,14.536315306030751,125.21266209501374,30.991131664456375,557.9447896066011,2042.2992010363635,1413.1522554008773,97.21530013968504,48.79397406833951,48.42132607134554
34,14.536315306030751,80.10504566398112,13.466950836026264,557.9447896066011,2080.5795304368608,1250.0274902721358,85.99342157592928,40.698236020476095,45.29518555545318
41,1.0,120.21009132796223,2.0,504.7041850380444,1530.1740813513566,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508
42,1.0,120.21266209501312,2.1750000000000003,504.72738373191606,1530.1858764342837,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606
43,1.0,120.21009132796223,2.0,2706.230741339982,7126.894757487327,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508
