Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,500.6,500.6,91.05,50.52
e2,power,328.3,328.3,59.72,50.52
e3,power,311.9,311.9,60.31,53.72
e4,power,172.3,172.3,31.33,50.52
e5,power,163.7,163.7,31.65,53.72
