Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,451.1,451.1,82.05,50.52
e2,power,187.9,187.9,34.18,50.52
e3,power,178.5,178.5,36.17,56.28
e4,power,263.2,263.2,47.88,50.52
e5,power,250.1,250.1,50.66,56.28
