Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,403.6,341,62.58,0,84.49,10.76,18.42,77.63,86.39,12.04,7.683,19.72,38.96,11.28,53.43,70.37
COMP2,112.5,95.14,17.37,0,84.56,2.986,5.113,21.64,26.64,3.341,4.703,8.044,58.47,23.11,53.43,77.79
IHX,200.6,172.9,27.76,0,86.16,4.773,8.172,90.7,93.13,12.55,1.948,14.5,13.43,19.16,125.6,149.6
MOT1,424.8,403.6,21.24,0,95,3.652,6.253,77.27,77.63,3.863,0,3.863,0,0.4714,50.52,53.43
MOT2,118.4,112.5,5.921,0,95,1.018,1.743,21.54,21.64,1.077,0,1.077,0,0.4714,50.52,53.43
SNK_HX,253.7,241.9,11.8,0,95.35,2.029,3.475,114.2,118.1,5.313,3.667,8.98,40.84,8.434,125,135.6
SRC_HX,48.58,1.358e-06,48.58,0,2.796e-06,8.353,14.3,55.54,57.62,55.54,1.25,56.79,2.202,inf,317.6,1.178e+10
VAL1,140.4,10.25,130.1,0,7.304,22.37,38.3,53.3,55.54,49.41,0,49.41,0,1326,105.5,1505
VAL2,14.32,,14.32,0,,2.462,4.215,5.58,,5.58,0,5.58,0,inf,108.2,
TOT,581.6,241.9,339.7,0,41.59,58.41,100,98.81,118.1,57.71,19.25,76.96,25.01,187.3,47.19,135.6
