Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,377.3,377.3,68.63,50.52
e2,power,249.9,249.9,45.46,50.52
e3,power,237.4,237.4,47.46,55.53
e4,power,127.4,127.4,23.18,50.52
e5,power,121.1,121.1,24.2,55.53
