f1,f2,pair,ls,T_src,T_steam,COP,eta_Lorenz,V_envelope,full_load_hours [h/a],c_P [EUR/GJ],Z_sum [EUR/h]
R1270,R600,R1270/R600,0.5,40.0,100.0,2.254,0.423,OK,7500,125.768,18.463
R1270,R600a,R1270/R600a,0.3,20.0,100.0,2.064,0.47,OK,5000,154.706,35.296
R1270,R600a,R1270/R600a,0.3,20.0,100.0,2.064,0.47,OK,5500,151.021,32.087
R1270,R600a,R1270/R600a,0.3,20.0,100.0,2.064,0.47,OK,6000,147.951,29.413
R1270,R600a,R1270/R600a,0.3,20.0,100.0,2.064,0.47,OK,6500,145.352,27.151
R1270,R600a,R1270/R600a,0.3,20.0,100.0,2.064,0.47,OK,7000,143.125,25.211
R1270,R600a,R1270/R600a,0.3,20.0,100.0,2.064,0.47,OK,7500,141.195,23.531
R1270,R600a,R1270/R600a,0.3,30.0,100.0,2.278,0.458,OK,5000,141.38,33.014
R1270,R600a,R1270/R600a,0.3,30.0,100.0,2.278,0.458,OK,5500,137.933,30.013
R1270,R600a,R1270/R600a,0.3,30.0,100.0,2.278,0.458,OK,6000,135.061,27.512
R1270,R600a,R1270/R600a,0.3,30.0,100.0,2.278,0.458,OK,6500,132.63,25.396
R1270,R600a,R1270/R600a,0.3,30.0,100.0,2.278,0.458,OK,7000,130.547,23.582
R1270,R600a,R1270/R600a,0.3,30.0,100.0,2.278,0.458,OK,7500,128.742,22.01
R1270,R600a,R1270/R600a,0.3,40.0,100.0,2.291,0.43,OK,5000,138.645,31.156
R1270,R600a,R1270/R600a,0.3,40.0,100.0,2.291,0.43,OK,5500,135.392,28.323
R1270,R600a,R1270/R600a,0.3,40.0,100.0,2.291,0.43,OK,6000,132.681,25.963
R1270,R600a,R1270/R600a,0.3,40.0,100.0,2.291,0.43,OK,6500,130.388,23.966
R1270,R600a,R1270/R600a,0.3,40.0,100.0,2.291,0.43,OK,7000,128.422,22.254
R1270,R600a,R1270/R600a,0.3,40.0,100.0,2.291,0.43,OK,7500,126.718,20.77
R1270,R600a,R1270/R600a,0.3,50.0,100.0,2.262,0.394,OK,5000,138.777,30.124
R1270,R600a,R1270/R600a,0.3,50.0,100.0,2.262,0.394,OK,5500,135.632,27.386
R1270,R600a,R1270/R600a,0.3,50.0,100.0,2.262,0.394,OK,6000,133.011,25.104
R1270,R600a,R1270/R600a,0.3,50.0,100.0,2.262,0.394,OK,6500,130.794,23.173
R1270,R600a,R1270/R600a,0.3,50.0,100.0,2.262,0.394,OK,7000,128.893,21.517
R1270,R600a,R1270/R600a,0.3,50.0,100.0,2.262,0.394,OK,7500,127.245,20.083
R1270,R600a,R1270/R600a,0.4,20.0,100.0,2.093,0.477,OK,5000,151.41,33.784
R1270,R600a,R1270/R600a,0.4,20.0,100.0,2.093,0.477,OK,5500,147.883,30.713
R1270,R600a,R1270/R600a,0.4,20.0,100.0,2.093,0.477,OK,6000,144.943,28.153
R1270,R600a,R1270/R600a,0.4,20.0,100.0,2.093,0.477,OK,6500,142.456,25.988
R1270,R600a,R1270/R600a,0.4,20.0,100.0,2.093,0.477,OK,7000,140.325,24.131
R1270,R600a,R1270/R600a,0.4,20.0,100.0,2.093,0.477,OK,7500,138.477,22.523
R1270,R600a,R1270/R600a,0.4,30.0,100.0,2.291,0.46,OK,5000,139.586,31.975
R1270,R600a,R1270/R600a,0.4,30.0,100.0,2.291,0.46,OK,5500,136.247,29.068
R1270,R600a,R1270/R600a,0.4,30.0,100.0,2.291,0.46,OK,6000,133.466,26.646
R1270,R600a,R1270/R600a,0.4,30.0,100.0,2.291,0.46,OK,6500,131.112,24.596
R1270,R600a,R1270/R600a,0.4,30.0,100.0,2.291,0.46,OK,7000,129.094,22.839
R1270,R600a,R1270/R600a,0.4,30.0,100.0,2.291,0.46,OK,7500,127.345,21.317
R1270,R600a,R1270/R600a,0.4,40.0,100.0,2.269,0.426,OK,5000,139.031,30.624
R1270,R600a,R1270/R600a,0.4,40.0,100.0,2.269,0.426,OK,5500,135.834,27.84
R1270,R600a,R1270/R600a,0.4,40.0,100.0,2.269,0.426,OK,6000,133.169,25.52
R1270,R600a,R1270/R600a,0.4,40.0,100.0,2.269,0.426,OK,6500,130.915,23.557
R1270,R600a,R1270/R600a,0.4,40.0,100.0,2.269,0.426,OK,7000,128.982,21.875
R1270,R600a,R1270/R600a,0.4,40.0,100.0,2.269,0.426,OK,7500,127.308,20.416
R1270,R600a,R1270/R600a,0.4,50.0,100.0,2.212,0.385,OK,5000,136.874,26.408
R1270,R600a,R1270/R600a,0.4,50.0,100.0,2.212,0.385,OK,5500,134.117,24.008
R1270,R600a,R1270/R600a,0.4,50.0,100.0,2.212,0.385,OK,6000,131.819,22.007
R1270,R600a,R1270/R600a,0.4,50.0,100.0,2.212,0.385,OK,6500,129.875,20.314
R1270,R600a,R1270/R600a,0.4,50.0,100.0,2.212,0.385,OK,7000,128.208,18.863
R1270,R600a,R1270/R600a,0.4,50.0,100.0,2.212,0.385,OK,7500,126.764,17.606
R1270,R600a,R1270/R600a,0.5,20.0,100.0,2.08,0.474,OK,5000,151.179,32.997
R1270,R600a,R1270/R600a,0.5,20.0,100.0,2.08,0.474,OK,5500,147.734,29.997
R1270,R600a,R1270/R600a,0.5,20.0,100.0,2.08,0.474,OK,6000,144.864,27.497
R1270,R600a,R1270/R600a,0.5,20.0,100.0,2.08,0.474,OK,6500,142.435,25.382
R1270,R600a,R1270/R600a,0.5,20.0,100.0,2.08,0.474,OK,7000,140.352,23.569
R1270,R600a,R1270/R600a,0.5,20.0,100.0,2.08,0.474,OK,7500,138.548,21.998
R1270,R600a,R1270/R600a,0.5,30.0,100.0,2.262,0.455,OK,5000,140.233,31.392
R1270,R600a,R1270/R600a,0.5,30.0,100.0,2.262,0.455,OK,5500,136.956,28.538
R1270,R600a,R1270/R600a,0.5,30.0,100.0,2.262,0.455,OK,6000,134.224,26.16
R1270,R600a,R1270/R600a,0.5,30.0,100.0,2.262,0.455,OK,6500,131.913,24.148
R1270,R600a,R1270/R600a,0.5,30.0,100.0,2.262,0.455,OK,7000,129.933,22.423
R1270,R600a,R1270/R600a,0.5,30.0,100.0,2.262,0.455,OK,7500,128.216,20.928
R1270,R600a,R1270/R600a,0.5,40.0,100.0,2.212,0.415,OK,5000,137.38,26.849
R1270,R600a,R1270/R600a,0.5,40.0,100.0,2.212,0.415,OK,5500,134.577,24.408
R1270,R600a,R1270/R600a,0.5,40.0,100.0,2.212,0.415,OK,6000,132.241,22.374
R1270,R600a,R1270/R600a,0.5,40.0,100.0,2.212,0.415,OK,6500,130.264,20.653
R1270,R600a,R1270/R600a,0.5,40.0,100.0,2.212,0.415,OK,7000,128.57,19.178
R1270,R600a,R1270/R600a,0.5,40.0,100.0,2.212,0.415,OK,7500,127.102,17.899
R290,R600,R290/R600,0.3,20.0,100.0,2.167,0.494,V_OUT,5000,152.863,38.412
R290,R600,R290/R600,0.3,20.0,100.0,2.167,0.494,V_OUT,5500,148.852,34.92
R290,R600,R290/R600,0.3,20.0,100.0,2.167,0.494,V_OUT,6000,145.51,32.01
R290,R600,R290/R600,0.3,20.0,100.0,2.167,0.494,V_OUT,6500,142.683,29.548
R290,R600,R290/R600,0.3,20.0,100.0,2.167,0.494,V_OUT,7000,140.259,27.437
R290,R600,R290/R600,0.3,20.0,100.0,2.167,0.494,V_OUT,7500,138.158,25.608
R290,R600,R290/R600,0.3,30.0,100.0,2.387,0.48,OK,5000,139.465,35.479
R290,R600,R290/R600,0.3,30.0,100.0,2.387,0.48,OK,5500,135.761,32.253
R290,R600,R290/R600,0.3,30.0,100.0,2.387,0.48,OK,6000,132.674,29.566
R290,R600,R290/R600,0.3,30.0,100.0,2.387,0.48,OK,6500,130.062,27.291
R290,R600,R290/R600,0.3,30.0,100.0,2.387,0.48,OK,7000,127.824,25.342
R290,R600,R290/R600,0.3,30.0,100.0,2.387,0.48,OK,7500,125.883,23.652
R290,R600,R290/R600,0.3,40.0,100.0,2.381,0.447,OK,5000,137.453,33.489
R290,R600,R290/R600,0.3,40.0,100.0,2.381,0.447,OK,5500,133.956,30.445
R290,R600,R290/R600,0.3,40.0,100.0,2.381,0.447,OK,6000,131.043,27.908
R290,R600,R290/R600,0.3,40.0,100.0,2.381,0.447,OK,6500,128.577,25.761
R290,R600,R290/R600,0.3,40.0,100.0,2.381,0.447,OK,7000,126.464,23.921
R290,R600,R290/R600,0.3,40.0,100.0,2.381,0.447,OK,7500,124.633,22.326
R290,R600,R290/R600,0.3,50.0,100.0,2.333,0.406,OK,5000,138.222,32.415
R290,R600,R290/R600,0.3,50.0,100.0,2.333,0.406,OK,5500,134.837,29.468
R290,R600,R290/R600,0.3,50.0,100.0,2.333,0.406,OK,6000,132.017,27.012
R290,R600,R290/R600,0.3,50.0,100.0,2.333,0.406,OK,6500,129.631,24.934
R290,R600,R290/R600,0.3,50.0,100.0,2.333,0.406,OK,7000,127.586,23.153
R290,R600,R290/R600,0.3,50.0,100.0,2.333,0.406,OK,7500,125.813,21.61
R290,R600,R290/R600,0.3,60.0,100.0,2.241,0.36,OK,5000,141.905,32.0
R290,R600,R290/R600,0.3,60.0,100.0,2.241,0.36,OK,5500,138.564,29.091
R290,R600,R290/R600,0.3,60.0,100.0,2.241,0.36,OK,6000,135.78,26.666
R290,R600,R290/R600,0.3,60.0,100.0,2.241,0.36,OK,6500,133.424,24.615
R290,R600,R290/R600,0.3,60.0,100.0,2.241,0.36,OK,7000,131.405,22.857
R290,R600,R290/R600,0.3,60.0,100.0,2.241,0.36,OK,7500,129.655,21.333
R290,R600,R290/R600,0.4,20.0,100.0,2.175,0.495,OK,5000,150.512,36.698
R290,R600,R290/R600,0.4,20.0,100.0,2.175,0.495,OK,5500,146.681,33.362
R290,R600,R290/R600,0.4,20.0,100.0,2.175,0.495,OK,6000,143.488,30.582
R290,R600,R290/R600,0.4,20.0,100.0,2.175,0.495,OK,6500,140.786,28.23
R290,R600,R290/R600,0.4,20.0,100.0,2.175,0.495,OK,7000,138.471,26.213
R290,R600,R290/R600,0.4,20.0,100.0,2.175,0.495,OK,7500,136.464,24.466
R290,R600,R290/R600,0.4,30.0,100.0,2.381,0.478,OK,5000,138.419,34.331
R290,R600,R290/R600,0.4,30.0,100.0,2.381,0.478,OK,5500,134.835,31.21
R290,R600,R290/R600,0.4,30.0,100.0,2.381,0.478,OK,6000,131.848,28.609
R290,R600,R290/R600,0.4,30.0,100.0,2.381,0.478,OK,6500,129.321,26.408
R290,R600,R290/R600,0.4,30.0,100.0,2.381,0.478,OK,7000,127.155,24.522
R290,R600,R290/R600,0.4,30.0,100.0,2.381,0.478,OK,7500,125.277,22.887
R290,R600,R290/R600,0.4,40.0,100.0,2.343,0.439,OK,5000,138.402,32.926
R290,R600,R290/R600,0.4,40.0,100.0,2.343,0.439,OK,5500,134.965,29.932
R290,R600,R290/R600,0.4,40.0,100.0,2.343,0.439,OK,6000,132.1,27.438
R290,R600,R290/R600,0.4,40.0,100.0,2.343,0.439,OK,6500,129.676,25.327
R290,R600,R290/R600,0.4,40.0,100.0,2.343,0.439,OK,7000,127.599,23.518
R290,R600,R290/R600,0.4,40.0,100.0,2.343,0.439,OK,7500,125.798,21.95
R290,R600,R290/R600,0.4,50.0,100.0,2.272,0.396,OK,5000,140.777,32.274
R290,R600,R290/R600,0.4,50.0,100.0,2.272,0.396,OK,5500,137.407,29.34
R290,R600,R290/R600,0.4,50.0,100.0,2.272,0.396,OK,6000,134.599,26.895
R290,R600,R290/R600,0.4,50.0,100.0,2.272,0.396,OK,6500,132.223,24.826
R290,R600,R290/R600,0.4,50.0,100.0,2.272,0.396,OK,7000,130.187,23.053
R290,R600,R290/R600,0.4,50.0,100.0,2.272,0.396,OK,7500,128.422,21.516
R290,R600,R290/R600,0.4,60.0,100.0,2.167,0.348,OK,5000,141.598,28.599
R290,R600,R290/R600,0.4,60.0,100.0,2.167,0.348,OK,5500,138.612,25.999
R290,R600,R290/R600,0.4,60.0,100.0,2.167,0.348,OK,6000,136.124,23.833
R290,R600,R290/R600,0.4,60.0,100.0,2.167,0.348,OK,6500,134.019,21.999
R290,R600,R290/R600,0.4,60.0,100.0,2.167,0.348,OK,7000,132.214,20.428
R290,R600,R290/R600,0.4,60.0,100.0,2.167,0.348,OK,7500,130.65,19.066
R290,R600,R290/R600,0.5,20.0,100.0,2.142,0.488,OK,5000,151.223,35.877
R290,R600,R290/R600,0.5,20.0,100.0,2.142,0.488,OK,5500,147.477,32.615
R290,R600,R290/R600,0.5,20.0,100.0,2.142,0.488,OK,6000,144.356,29.897
R290,R600,R290/R600,0.5,20.0,100.0,2.142,0.488,OK,6500,141.715,27.597
R290,R600,R290/R600,0.5,20.0,100.0,2.142,0.488,OK,7000,139.451,25.626
R290,R600,R290/R600,0.5,20.0,100.0,2.142,0.488,OK,7500,137.489,23.918
R290,R600,R290/R600,0.5,30.0,100.0,2.333,0.469,OK,5000,139.712,33.712
R290,R600,R290/R600,0.5,30.0,100.0,2.333,0.469,OK,5500,136.192,30.648
R290,R600,R290/R600,0.5,30.0,100.0,2.333,0.469,OK,6000,133.259,28.094
R290,R600,R290/R600,0.5,30.0,100.0,2.333,0.469,OK,6500,130.777,25.933
R290,R600,R290/R600,0.5,30.0,100.0,2.333,0.469,OK,7000,128.65,24.08
R290,R600,R290/R600,0.5,30.0,100.0,2.333,0.469,OK,7500,126.806,22.475
R290,R600,R290/R600,0.5,40.0,100.0,2.272,0.426,OK,5000,141.294,32.724
R290,R600,R290/R600,0.5,40.0,100.0,2.272,0.426,OK,5500,137.877,29.749
R290,R600,R290/R600,0.5,40.0,100.0,2.272,0.426,OK,6000,135.03,27.27
R290,R600,R290/R600,0.5,40.0,100.0,2.272,0.426,OK,6500,132.621,25.172
R290,R600,R290/R600,0.5,40.0,100.0,2.272,0.426,OK,7000,130.556,23.374
R290,R600,R290/R600,0.5,40.0,100.0,2.272,0.426,OK,7500,128.767,21.816
R290,R600,R290/R600,0.5,50.0,100.0,2.187,0.381,OK,5000,140.883,28.844
R290,R600,R290/R600,0.5,50.0,100.0,2.187,0.381,OK,5500,137.872,26.222
R290,R600,R290/R600,0.5,50.0,100.0,2.187,0.381,OK,6000,135.362,24.037
R290,R600,R290/R600,0.5,50.0,100.0,2.187,0.381,OK,6500,133.239,22.188
R290,R600,R290/R600,0.5,50.0,100.0,2.187,0.381,OK,7000,131.419,20.603
R290,R600,R290/R600,0.5,50.0,100.0,2.187,0.381,OK,7500,129.842,19.229
R290,R600,R290/R600,0.5,60.0,100.0,2.077,0.334,OK,5000,146.636,28.877
R290,R600,R290/R600,0.5,60.0,100.0,2.077,0.334,OK,5500,143.621,26.252
R290,R600,R290/R600,0.5,60.0,100.0,2.077,0.334,OK,6000,141.109,24.064
R290,R600,R290/R600,0.5,60.0,100.0,2.077,0.334,OK,6500,138.983,22.213
R290,R600,R290/R600,0.5,60.0,100.0,2.077,0.334,OK,7000,137.161,20.626
R290,R600,R290/R600,0.5,60.0,100.0,2.077,0.334,OK,7500,135.582,19.251
R290,R600a,R290/R600a,0.3,20.0,100.0,2.069,0.471,OK,5000,156.782,37.323
R290,R600a,R290/R600a,0.3,20.0,100.0,2.069,0.471,OK,5500,152.885,33.93
R290,R600a,R290/R600a,0.3,20.0,100.0,2.069,0.471,OK,6000,149.638,31.103
R290,R600a,R290/R600a,0.3,20.0,100.0,2.069,0.471,OK,6500,146.89,28.71
R290,R600a,R290/R600a,0.3,20.0,100.0,2.069,0.471,OK,7000,144.535,26.659
R290,R600a,R290/R600a,0.3,20.0,100.0,2.069,0.471,OK,7500,142.494,24.882
R290,R600a,R290/R600a,0.3,30.0,100.0,2.286,0.459,OK,5000,143.139,34.879
R290,R600a,R290/R600a,0.3,30.0,100.0,2.286,0.459,OK,5500,139.498,31.708
R290,R600a,R290/R600a,0.3,30.0,100.0,2.286,0.459,OK,6000,136.463,29.066
R290,R600a,R290/R600a,0.3,30.0,100.0,2.286,0.459,OK,6500,133.896,26.83
R290,R600a,R290/R600a,0.3,30.0,100.0,2.286,0.459,OK,7000,131.695,24.913
R290,R600a,R290/R600a,0.3,30.0,100.0,2.286,0.459,OK,7500,129.787,23.253
R290,R600a,R290/R600a,0.3,40.0,100.0,2.302,0.432,OK,5000,140.412,33.129
R290,R600a,R290/R600a,0.3,40.0,100.0,2.302,0.432,OK,5500,136.953,30.117
R290,R600a,R290/R600a,0.3,40.0,100.0,2.302,0.432,OK,6000,134.071,27.607
R290,R600a,R290/R600a,0.3,40.0,100.0,2.302,0.432,OK,6500,131.632,25.484
R290,R600a,R290/R600a,0.3,40.0,100.0,2.302,0.432,OK,7000,129.542,23.663
R290,R600a,R290/R600a,0.3,40.0,100.0,2.302,0.432,OK,7500,127.73,22.086
R290,R600a,R290/R600a,0.3,50.0,100.0,2.277,0.397,OK,5000,140.538,32.236
R290,R600a,R290/R600a,0.3,50.0,100.0,2.277,0.397,OK,5500,137.172,29.306
R290,R600a,R290/R600a,0.3,50.0,100.0,2.277,0.397,OK,6000,134.367,26.864
R290,R600a,R290/R600a,0.3,50.0,100.0,2.277,0.397,OK,6500,131.994,24.797
R290,R600a,R290/R600a,0.3,50.0,100.0,2.277,0.397,OK,7000,129.96,23.026
R290,R600a,R290/R600a,0.3,50.0,100.0,2.277,0.397,OK,7500,128.197,21.491
R290,R600a,R290/R600a,0.3,60.0,100.0,2.203,0.354,OK,5000,143.671,31.969
R290,R600a,R290/R600a,0.3,60.0,100.0,2.203,0.354,OK,5500,140.333,29.063
R290,R600a,R290/R600a,0.3,60.0,100.0,2.203,0.354,OK,6000,137.552,26.641
R290,R600a,R290/R600a,0.3,60.0,100.0,2.203,0.354,OK,6500,135.198,24.592
R290,R600a,R290/R600a,0.3,60.0,100.0,2.203,0.354,OK,7000,133.181,22.835
R290,R600a,R290/R600a,0.3,60.0,100.0,2.203,0.354,OK,7500,131.433,21.313
R290,R600a,R290/R600a,0.4,20.0,100.0,2.098,0.478,OK,5000,153.637,35.989
R290,R600a,R290/R600a,0.4,20.0,100.0,2.098,0.478,OK,5500,149.88,32.718
R290,R600a,R290/R600a,0.4,20.0,100.0,2.098,0.478,OK,6000,146.749,29.991
R290,R600a,R290/R600a,0.4,20.0,100.0,2.098,0.478,OK,6500,144.099,27.684
R290,R600a,R290/R600a,0.4,20.0,100.0,2.098,0.478,OK,7000,141.828,25.707
R290,R600a,R290/R600a,0.4,20.0,100.0,2.098,0.478,OK,7500,139.86,23.993
R290,R600a,R290/R600a,0.4,30.0,100.0,2.302,0.463,OK,5000,141.361,33.955
R290,R600a,R290/R600a,0.4,30.0,100.0,2.302,0.463,OK,5500,137.816,30.868
R290,R600a,R290/R600a,0.4,30.0,100.0,2.302,0.463,OK,6000,134.862,28.296
R290,R600a,R290/R600a,0.4,30.0,100.0,2.302,0.463,OK,6500,132.362,26.119
R290,R600a,R290/R600a,0.4,30.0,100.0,2.302,0.463,OK,7000,130.22,24.254
R290,R600a,R290/R600a,0.4,30.0,100.0,2.302,0.463,OK,7500,128.363,22.637
R290,R600a,R290/R600a,0.4,40.0,100.0,2.283,0.428,OK,5000,140.798,32.718
R290,R600a,R290/R600a,0.4,40.0,100.0,2.283,0.428,OK,5500,137.382,29.744
R290,R600a,R290/R600a,0.4,40.0,100.0,2.283,0.428,OK,6000,134.536,27.265
R290,R600a,R290/R600a,0.4,40.0,100.0,2.283,0.428,OK,6500,132.127,25.168
R290,R600a,R290/R600a,0.4,40.0,100.0,2.283,0.428,OK,7000,130.063,23.37
R290,R600a,R290/R600a,0.4,40.0,100.0,2.283,0.428,OK,7500,128.274,21.812
R290,R600a,R290/R600a,0.4,50.0,100.0,2.229,0.388,OK,5000,142.687,32.201
R290,R600a,R290/R600a,0.4,50.0,100.0,2.229,0.388,OK,5500,139.325,29.274
R290,R600a,R290/R600a,0.4,50.0,100.0,2.229,0.388,OK,6000,136.523,26.834
R290,R600a,R290/R600a,0.4,50.0,100.0,2.229,0.388,OK,6500,134.153,24.77
R290,R600a,R290/R600a,0.4,50.0,100.0,2.229,0.388,OK,7000,132.121,23.001
R290,R600a,R290/R600a,0.4,50.0,100.0,2.229,0.388,OK,7500,130.36,21.468
R290,R600a,R290/R600a,0.4,60.0,100.0,2.138,0.344,OK,5000,142.218,27.878
R290,R600a,R290/R600a,0.4,60.0,100.0,2.138,0.344,OK,5500,139.307,25.343
R290,R600a,R290/R600a,0.4,60.0,100.0,2.138,0.344,OK,6000,136.882,23.231
R290,R600a,R290/R600a,0.4,60.0,100.0,2.138,0.344,OK,6500,134.829,21.444
R290,R600a,R290/R600a,0.4,60.0,100.0,2.138,0.344,OK,7000,133.07,19.913
R290,R600a,R290/R600a,0.4,60.0,100.0,2.138,0.344,OK,7500,131.546,18.585
R290,R600a,R290/R600a,0.5,20.0,100.0,2.087,0.475,OK,5000,153.613,35.439
R290,R600a,R290/R600a,0.5,20.0,100.0,2.087,0.475,OK,5500,149.913,32.217
R290,R600a,R290/R600a,0.5,20.0,100.0,2.087,0.475,OK,6000,146.83,29.532
R290,R600a,R290/R600a,0.5,20.0,100.0,2.087,0.475,OK,6500,144.221,27.261
R290,R600a,R290/R600a,0.5,20.0,100.0,2.087,0.475,OK,7000,141.985,25.314
R290,R600a,R290/R600a,0.5,20.0,100.0,2.087,0.475,OK,7500,140.047,23.626
