Connection,m [kg/s],T [°C],p [bar],h [kJ/kg],s [J/kgK],E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg]
11,20.127112749516705,20.000000000012847,3.0000000000000004,84.19424925876591,296.4216479103904,4.005753582241534,0.19902276258365578,-1.588712223110633e-10,0.199022762742527
12,20.127112749516705,20.001115997730494,3.1500000000000004,84.21303115883883,296.4344617305574,4.308174092325543,0.21404829127461372,8.852923361502007e-09,0.21404828242169036
13,20.127112749516705,9.999999999997783,3.0000000000000004,42.312658505312875,151.05947575370618,18.725315236739387,0.9303527768625941,0.731330014120067,0.199022762742527
21,4.0405011052390805,9.090529116191817,6.586953839856879,589.8756423838996,2405.768887473333,419.14232105961946,103.7352323740593,0.35469061655440964,103.3805417575049
22,4.0405011052390805,99.44413576397244,31.152435567850567,695.3380394105237,2480.472568183282,756.7787675503108,187.2982454005619,58.22855119059858,129.06969420996333
22c,4.0405011052390805,65.08403653118518,30.852435567850566,381.1556092298976,1575.0140365758812,559.8154030168491,138.55098376064527,9.538880946828504,129.01210281381674
23,4.0405011052390805,65.08403653118518,30.852435567850566,381.1556092298976,1575.0140365758812,559.8154030168491,138.55098376064527,9.538880946828504,129.01210281381674
24,4.0405011052390805,4.999999999997726,6.761953839856879,381.1556092298976,1651.0738009273373,469.7246734381594,116.25406384101592,11.520890470486192,104.73317337052973
31,14.878721416131446,64.33299084315627,8.55848939690282,643.2649203414359,2372.2561022350656,1276.721738039868,85.80856528812025,41.392346475846075,44.41621881227417
32,14.878721416131446,129.80598755916594,31.241131664456375,705.9079980057587,2412.8481713027927,2031.7203259459286,136.55207790523895,88.08628535699536,48.4657925482436
32c,14.878721416131446,125.21266209501374,30.991131664456375,557.9447896066011,2042.2992010363635,1446.4393681639783,97.21530013968504,48.79397406833951,48.42132607134554
33,14.878721416131446,125.21266209501374,30.991131664456375,557.9447896066011,2042.2992010363635,1446.4393681639783,97.21530013968504,48.79397406833951,48.42132607134554
34,14.878721416131446,60.08403653118489,8.70848939690282,557.9447896066011,2114.36407148192,1132.114225738324,76.08948336857027,31.646381448627565,44.44310191994271
41,1.0,120.21009132796223,2.0,504.7041850380444,1530.1740813513566,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508
42,1.0,120.21266209501312,2.1750000000000003,504.72738373191606,1530.1858764342837,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606
43,1.0,120.21009132796223,2.0,2706.230741339982,7126.894757487327,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508
