Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,486.8,486.8,88.55,50.52
e2,power,286.2,286.2,52.06,50.52
e3,power,271.9,271.9,52.7,53.84
e4,power,200.6,200.6,36.49,50.52
e5,power,190.6,190.6,36.94,53.84
