Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,465.6,465.6,74.03,44.17
e2,power,248.1,248.1,39.44,44.17
e3,power,235.7,235.7,41.51,48.93
e4,power,217.5,217.5,34.58,44.17
e5,power,206.6,206.6,35.3,47.45
