Connection,m [kg/s],T [°C],p [bar],h [kJ/kg],s [J/kgK],E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg]
11,22.17616283274542,20.000000000012847,3.0000000000000004,84.19424925876591,296.4216479103904,4.413561190477982,0.19902276258365578,-1.588712223110633e-10,0.199022762742527
12,22.17616283274542,20.001115997730494,3.1500000000000004,84.21303115883883,296.4344617305574,4.746769761376754,0.21404829127461372,8.852923361502007e-09,0.21404828242169036
13,22.17616283274542,9.999999999997783,3.0000000000000004,42.312658505312875,151.05947575370618,20.63165467160175,0.9303527768625941,0.731330014120067,0.199022762742527
21,3.8615678608116535,9.090529116191817,6.586953839856889,589.8756423838996,2405.768887473333,400.58063936949605,103.73523237405932,0.3546906165542787,103.38054175750504
22,3.8615678608116535,87.06865427683726,25.61505396975799,682.1074142647412,2473.3090044640526,680.2832154880641,176.16761895907146,48.16244616703433,128.00517279203714
22c,3.8615678608116535,55.06302739838844,25.315053969757994,349.2507148390549,1483.0916449379074,515.8789699734381,133.59313847847457,5.64573033841532,127.94740814005927
23,3.8615678608116535,55.06302739838844,25.315053969757994,349.2507148390549,1483.0916449379074,515.8789699734381,133.59313847847457,5.64573033841532,127.94740814005927
24,3.8615678608116535,4.99999999999784,6.76195383985689,349.2507148390549,1536.3698843684913,455.56701098260726,117.97462258939889,13.241449218869034,104.73317337052985
31,10.776499727013906,53.89161707370505,4.815705391703478,664.6720587814846,2471.2411837060667,684.6602939918475,63.53271575515199,34.39983710640145,29.13287864875054
32,10.776499727013906,127.2537982989084,24.505543662122523,749.686177285421,2526.6225588224897,1425.8579057054017,132.31178414370888,99.78771359572578,32.52407054798311
32c,10.776499727013906,125.21266209501391,24.255543662122523,545.3987543395955,2014.7342641928544,841.476674437438,78.08441476856096,45.60328843923769,32.481126329323274
33,10.776499727013906,125.21266209501391,24.255543662122523,545.3987543395955,2014.7342641928544,841.476674437438,78.08441476856096,45.60328843923769,32.481126329323274
34,10.776499727013906,50.06302739838867,4.965705391703478,545.3987543395955,2098.502223094655,576.8427274618367,53.52783761649812,24.36905456327746,29.158783053220656
41,1.0,120.21009132796223,2.0,504.7041850380444,1530.1740813513566,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508
42,1.0,120.21266209501312,2.1750000000000003,504.72738373191606,1530.1858764342837,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606
43,1.0,120.21009132796223,2.0,2706.230741339982,7126.894757487327,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508
