Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,425.1435344772334,351.72223546483764,73.42129901239579,0.0,82.73023271947993,7.18409757133961,15.921361365840042,81.37773410953676,95.5511447971514,14.053745298877393,4.001087332985789,18.05483263186318,22.160755596951187,17.416816580978786,53.17010446679742,75.46291359941286
COMP2,440.7243793435623,357.4172341099609,83.30714523360145,0.0,81.09767711110435,8.151403854171924,18.06510074681131,81.46833089254463,103.6860177302257,15.399406957502705,10.675706098220878,26.075113055723584,40.94212774996011,27.27156257440186,51.347492844172045,80.58277229818303
IHX,413.28486636841427,337.14058237889003,76.14428398952424,0.0,81.57583541381189,7.450535104100778,16.511838902982177,96.89611873598321,110.16201805159027,17.8523003935458,2.7163137216861863,20.568614115231988,13.206109592355245,39.368290097450895,65.12599596080968,90.76498697951538
MOT1,431.6178014997294,425.1435344772334,6.474267022495973,0.0,98.49999999999999,0.6334914611721161,1.403940630724835,77.6912042699513,81.37773410953676,1.1653680640492752,2.789537570000072,3.9549056340493474,70.5336063137345,4.745105799590902,50.00000000000001,53.17010446679742
MOT2,447.4359181152917,440.7243793435623,6.711538771729392,0.0,98.5,0.6567079313291957,1.4553928566083958,80.53846526075252,81.46833089254463,1.2080769789112908,0.0,1.2080769789112908,0.0,1.1545609030189061,50.00000000000001,51.347492844172045
MOT3,0.6179194562575473,0.608650664413684,0.009268791843863255,0.0,98.49999999999999,0.0009069289956788736,0.002009931536977888,0.11122550212635852,0.11250966828809593,0.001668382531895386,0.0,0.001668382531895386,0.0,1.1545609030189146,50.00000000000001,51.34749284417205
MOT4,0.023551973473794195,0.023198693871687284,0.00035327960210691247,0.0,98.5,3.45675596269633e-05,7.660845400426267e-05,0.0042393552252829566,0.004288301163254162,6.359032837924425e-05,0.0,6.359032837924425e-05,0.0,1.1545609030189108,50.000000000000014,51.347492844172045
SNK_HX,585.8680881244429,560.8456796946695,25.022408429773524,0.0,95.72900300648249,2.4483825000025417,5.426093139360089,181.38384284325772,195.8110630115116,7.746898474562077,10.960432831567362,18.70733130612944,58.58897056030749,12.770392109488002,85.9995651087447,96.98204678558581
SNK_PUMP,0.023198693871687284,0.019740965311575567,0.0034577285601117185,0.0,85.09515846350435,0.0003383304257100699,0.0007498062095200739,0.004288301163254162,3.0611428645923566,0.0006391644929907328,3.056375504444052,3.0570146689370428,99.97909187353645,71283.57937224305,51.347492844172045,43073.75292778426
SRC_HX,142.8504648185808,103.26161567753,39.5888491410508,0.0,72.2865100989847,3.8736736994851593,8.58481641854335,0.2892119346138533,11.543082069678746,0.08015072029174121,5.768941645412304,5.8490923657040454,98.6296896119866,5421.388607211323,0.5623828288264597,31.05134143973691
SRC_PUMP,0.608650664413684,0.5015365350116597,0.10711412940202433,0.0,82.40137805399294,0.010480860012614612,0.023227629918520735,0.11250966828809593,3.2247369048067,0.019800151174728588,3.0973868622023857,3.1171870133771145,99.36480708119988,2766.186483235675,51.34749284417205,1786.0319015729724
VAL1,42.03793072736823,,42.03793072736823,0.0,,4.1133104440394215,9.115898181937395,10.297294562745481,,10.297294562745481,0.0,10.297294562745481,0.0,inf,68.04235011740089,
VAL2,108.32171363500791,,108.32171363500791,0.0,,10.599019226249617,23.48949378107343,32.761821398382054,,32.761821398382054,0.0,32.761821398382054,0.0,inf,84.01368145503444,
TOT,1021.9975199850329,560.8478900926776,461.14962989235516,0.0,54.87761752111603,45.122382478884,100.00000000000006,155.39694993788368,198.4627315044025,70.11880611149172,43.06578156651903,113.18458767801076,38.049157089332006,132.72402822044322,42.23671641377571,98.29498782618396
