Connection,m [kg/s],T [°C],p [bar],h [kJ/kg],s [J/kgK],E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg]
11,32.894969647605386,59.99999999999625,3.0000000000000004,251.41553487180335,831.1440759233203,350.87184516478015,10.666428603630651,10.467405840888125,0.199022762742527
12,32.894969647605386,60.001546785147866,3.1500000000000004,251.4346035893886,831.1555234125188,351.3887200769959,10.682141489757402,10.468093207335711,0.21404828242169036
13,32.894969647605386,49.999999999986414,3.0000000000000004,209.58982042628517,703.6753587915412,204.21751718044973,6.208168585293585,6.009145822551058,0.199022762742527
21,1.6773096944167254,49.63246144959845,17.641745363500842,1654.5092965190108,5645.681544398833,644.4728521974789,384.23008842239506,89.82622908706428,294.40385933533076
22,1.6773096944167254,178.59234164175712,62.98022422249003,1915.7285584208385,5799.568491771635,1006.9517270224236,600.3373917018855,298.5395254179738,301.79786628391173
22c,1.6773096944167254,95.105045663981,62.680224222490025,833.8600886578579,2974.487913501241,581.4248020037182,346.6412934588715,44.892198659916815,301.7490947989547
23,1.6773096944167254,95.105045663981,62.680224222490025,833.8600886578579,2974.487913501241,581.4248020037182,346.6412934588715,44.892198659916815,301.7490947989547
24,1.6773096944167254,44.999999999986414,17.816745363500843,833.8600886578579,3062.597071477483,538.1012350137411,320.81209379813583,26.37960261244903,294.4324911856868
31,3.208990498125397,94.96278548438357,51.12494313357046,1634.4644409178272,5185.975940444792,1601.119168419997,498.94793062033875,199.07893126091616,299.8689993594226
32,3.208990498125397,162.53720775691085,100.26666006840466,1755.0241264067156,5258.454626728871,1919.8122253270344,598.2604892250492,290.41624801313577,307.8442412119135
32c,3.208990498125397,125.2126620950138,100.01666006840466,1068.9817841516906,3562.511058931816,1313.7093785024965,409.3840038697307,101.58020308363153,307.80380078609915
33,3.208990498125397,125.2126620950138,100.01666006840466,1068.9817841516906,3562.511058931816,1313.7093785024965,409.3840038697307,101.58020308363153,307.80380078609915
34,3.208990498125397,90.10504566398112,51.27494313357046,1068.9817841516906,3628.8254958996454,1251.3263554941177,389.9439266726117,90.05050237390434,299.89342429870743
41,1.0,120.21009132796223,2.0,504.7041850380444,1530.1740813513566,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508
42,1.0,120.21266209501312,2.1750000000000003,504.72738373191606,1530.1858764342837,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606
43,1.0,120.21009132796223,2.0,2706.230741339982,7126.894757487327,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508
