Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,190.1,164.1,25.99,0,86.33,4.788,11.72,34.23,40.78,4.681,3.093,7.773,39.79,19.13,50.03,69.04
COMP2,237.1,202.3,34.87,0,85.29,6.425,15.72,41.35,51.81,6.081,5.819,11.9,48.9,25.29,48.44,71.15
IHX,177.5,143.1,34.42,0,80.61,6.34,15.52,41.47,48.53,8.043,2.48,10.52,23.57,45.17,64.91,94.24
MOT1,200.1,190.1,10,0,95,1.843,4.51,31.81,34.23,1.591,1.088,2.679,40.62,7.603,44.17,50.03
MOT2,249.6,237.1,12.48,0,95,2.299,5.627,39.69,41.35,1.984,0,1.984,0,4.183,44.17,48.44
SNK_HX,290.4,280.1,10.36,0,96.43,1.908,4.669,84.79,89.72,3.024,3.55,6.574,54,9.724,81.1,88.98
SRC_HX,52.16,31.34,20.82,0,60.08,3.836,9.389,-1.249e-14,4.954,-4.986e-15,2.184,2.184,100,inf,-6.651e-14,43.91
VAL1,17.96,,17.96,0,,3.308,8.096,4.262,,4.262,0,4.262,0,inf,65.94,
VAL2,54.9,,54.9,0,,10.11,24.75,15.55,,15.55,0,15.55,0,inf,78.67,
TOT,542.8,280.1,221.8,40.96,51.59,40.86,100,71.5,89.72,29.22,18.21,47.43,38.4,143.2,36.59,88.98
