Connection,m [kg/s],T [°C],p [bar],h [kJ/kg],s [J/kgK],E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg]
11,31.932032644557466,54.999999999982265,3.0000000000000004,230.49813820242952,767.8814639505163,264.859179328775,8.294466634084376,8.09544387134185,0.199022762742527
12,31.932032644557466,55.001495892982234,3.1500000000000004,230.5171586167935,767.8930564257682,265.35802410509814,8.310088714328247,8.096040431906557,0.21404828242169036
13,31.932032644557466,45.00000000001279,3.0000000000000004,188.68861606204734,638.490203632361,141.01161526213428,4.4159924559693975,4.216969693226871,0.199022762742527
21,1.601374115720008,44.59239040612215,15.370332279146403,1652.758815062196,5697.5266798425755,588.1546156945508,367.2812055102473,73.24903966341284,294.0321658468344
22,1.601374115720008,182.6388414161351,59.96499554841705,1935.1038261108727,5862.783708784661,962.7158820648192,601.1811185245516,299.8735341702802,301.3075843542714
22c,1.601374115720008,92.60504566398129,59.66499554841705,818.6811481255895,2934.8570589815113,549.3996524972497,343.0801379290618,41.821345257486335,301.25879267157546
23,1.601374115720008,92.60504566398129,59.66499554841705,818.6811481255895,2934.8570589815113,549.3996524972497,343.0801379290618,41.821345257486335,301.25879267157546
24,1.601374115720008,40.00000000001279,15.545332279146404,818.6811481255895,3029.6989995282556,504.87678428081756,315.2772230577833,21.216415871376523,294.0608071864068
31,3.1433124101620757,92.45712679458637,48.5366603037102,1637.7481507872824,5212.599866611859,1554.1380111942399,494.4268365339178,194.9793752476913,299.44746128622654
32,3.1433124101620757,165.59203268608724,100.26666006840466,1769.3586701687416,5291.241451908913,1895.3657550046232,602.9835751855459,295.1393339736323,307.8442412119135
32c,3.1433124101620757,125.2126620950138,100.01666006840466,1068.9817841516906,3562.511058931816,1286.8218198855639,409.3840038697307,101.58020308363153,307.80380078609915
33,3.1433124101620757,125.2126620950138,100.01666006840466,1068.9817841516906,3562.511058931816,1286.8218198855639,409.3840038697307,101.58020308363153,307.80380078609915
34,3.1433124101620757,87.60504566398112,48.6866603037102,1068.9817841516906,3635.477694924433,1219.5858351397899,387.9938345284952,88.52193948928884,299.4718950392064
41,1.0,120.21009132796223,2.0,504.7041850380444,1530.1740813513566,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508
42,1.0,120.21266209501312,2.1750000000000003,504.72738373191606,1530.1858764342837,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606
43,1.0,120.21009132796223,2.0,2706.230741339982,7126.894757487327,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508
