Connection,E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg],C^T [EUR/h],C^M [EUR/h],C^TOT [EUR/h],c^T [EUR/GJ_ex],c^M [EUR/GJ_ex],c^TOT [EUR/GJ_ex]
11,264.859179328775,8.294466634084376,8.09544387134185,0.199022762742527,0.0,2.654126918244515e-14,2.654126918244515e-14,0.0,1.1600851584177978e-12,2.7835828803764837e-14
12,265.35802410509814,8.310088714328247,8.096040431906557,0.21404828242169036,0.16594197261619192,4.179566204423045,4.345508177039237,0.17830130206780484,169.85971701192634,4.548894305359468
13,141.01161526213428,4.4159924559693975,4.216969693226871,0.199022762742527,0.08643389015181198,3.886173734535321,3.9726076246871327,0.17830130206762013,169.85971701192628,7.825611499572477
21,588.1546156945508,367.2812055102473,73.24903966341284,294.0321658468344,20.32735508157127,126.03956218766326,146.36691726923453,48.13751125764845,74.3561231165066,69.1271919565223
22,962.7158820648192,601.1811185245516,299.8735341702802,301.3075843542714,117.47200585940801,129.15823650265952,246.63024236206752,67.95179622155239,74.35612311650631,71.16159807106747
22c,549.3996524972497,343.0801379290618,41.821345257486335,301.25879267157546,16.38303069568668,129.13732150409973,145.5203521997864,67.95179622155224,74.35612311650667,73.57543797445081
23,549.3996524972497,343.0801379290618,41.821345257486335,301.25879267157546,16.38303069568668,129.13732150409962,145.52035219978632,67.95179622155224,74.35612311650662,73.57543797445076
24,504.87678428081756,315.2772230577833,21.216415871376523,294.0608071864068,8.311286744440514,126.05183955837124,134.36312630281176,67.95179622155237,74.3561231165066,73.92514728684861
31,1554.1380111942399,494.4268365339178,194.9793752476913,299.44746128622654,194.65791614585032,250.27347231429258,444.9313884601429,88.22534136106142,73.85912114588447,79.52450262449237
32,1895.3657550046232,602.9835751855459,295.1393339736323,307.8442412119135,278.37003228645284,257.29136874004394,535.6614010264968,83.34994910335791,73.85912114588477,78.50454891125138
32c,1286.8218198855639,409.3840038697307,101.58020308363153,307.80380078609915,95.80859328828461,257.2575692690212,353.0661625573058,83.34994910335791,73.8591211458846,76.21407449589076
33,1286.8218198855639,409.3840038697307,101.58020308363153,307.80380078609915,95.80859328828461,257.2575692690212,353.0661625573058,83.34994910335791,73.8591211458846,76.21407449589076
34,1219.5858351397899,387.9938345284952,88.52193948928884,299.4718950392064,83.49227743359435,250.29389366024023,333.7861710938346,83.34994910335797,73.85912114588461,76.02448158047937
41,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508,0.0,0.0,0.0,0.0,0.0,0.0
42,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606,0.4671922321093229,3.7052806048197664,4.1724728369290895,2.201908372061256,8843.784946190694,19.62638982078032
43,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508,193.21252611321205,3.1471489628421656,196.35967507605423,86.59499405756917,8843.784946190694,87.99146577360084
