Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,1232.5999371431394,1232.5999371431394,221.86798868576508,50.00000000000001
e2,power,591.9700335467073,591.9700335467073,106.55460603840734,50.00000000000001
e3,power,583.0904830435068,583.0904830435068,108.60622449358995,51.73878938170371
e4,power,640.1539679839664,640.1539679839664,115.22771423711393,50.0
e5,power,630.5516584642069,630.5516584642069,117.44632602562885,51.73878938170371
e6,power,0.4523836389918456,0.4523836389918456,0.08142905501853222,50.00000000000001
e7,power,0.4455978844069679,0.4455978844069679,0.08299690232495355,51.73878938170372
e8,power,0.023551973473794195,0.023551973473794195,0.004239355225282956,50.00000000000001
e9,power,0.023198693871687284,0.023198693871687284,0.004320980410168254,51.73878938170368
