Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,191.5,165.5,25.96,0,86.44,4.597,9.12,39.5,48.09,5.356,4.114,9.47,43.44,21.74,57.32,80.72
COMP2,326.9,278.8,48.14,0,85.28,8.525,16.91,65.56,81.94,9.653,8.085,17.74,45.58,24.99,55.7,81.65
IHX,138.3,101.4,36.93,0,73.3,6.54,12.98,57.61,65.3,15.38,1.322,16.7,7.916,54.63,115.7,178.9
MOT1,201.5,191.5,10.08,0,95,1.784,3.54,36.66,39.5,1.833,1.112,2.945,37.77,7.773,50.52,57.32
MOT2,344.1,326.9,17.21,0,95,3.047,6.045,62.59,65.56,3.13,0,3.13,0,4.739,50.52,55.7
SNK_HX,290.4,280.1,10.32,0,96.45,1.827,3.624,113.7,119,4.038,3.524,7.562,46.6,8.52,108.7,118
SRC_HX,29.04,2.925e-07,29.04,0,1.007e-06,5.142,10.2,12.3,18.87,12.3,1.56,13.86,11.25,inf,117.7,1.792e+10
VAL1,27.16,10.01,17.15,0,36.86,3.037,6.026,9.344,12.3,5.9,0,5.9,0,257.1,95.55,341.2
VAL2,89.81,,89.81,0,,15.9,31.55,33.58,,33.58,0,33.58,0,inf,103.9,
TOT,564.7,280.1,284.6,0,49.6,50.4,100,99.25,119,50.03,19.72,69.74,28.27,141.7,48.82,118
