Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,195.5,168.1,27.38,0,86,5.572,10.98,39.74,47.27,5.565,4.403,9.967,44.17,18.96,56.46,78.1
COMP2,250.1,211.4,38.7,0,84.52,7.877,15.52,49.38,60.41,7.643,6.597,14.24,46.33,22.32,54.86,79.39
IHX,140.9,101.2,39.72,0,71.8,8.085,15.92,54.71,61.63,15.43,2.381,17.81,13.37,56.9,107.9,169.3
MOT1,205.8,195.5,10.29,0,95,2.094,4.125,37.43,39.74,1.872,1.128,2.999,37.59,6.156,50.52,56.46
MOT2,263.2,250.1,13.16,0,95,2.679,5.276,47.88,49.38,2.394,0,2.394,0,3.144,50.52,54.86
SNK_HX,253.7,241.9,11.79,0,95.35,2.399,4.725,100.2,105.3,4.658,3.69,8.348,44.2,10.14,109.8,120.9
SRC_HX,34.02,3.315e-07,34.02,0,9.745e-07,6.924,13.64,10.52,16.18,10.52,1.769,12.29,14.39,inf,85.91,1.356e+10
VAL1,27.27,11.73,15.53,0,43.03,3.162,6.228,8.744,10.52,4.982,0,4.982,0,179.6,89.08,249.1
VAL2,58.84,,58.84,0,,11.98,23.59,21.8,,21.8,0,21.8,0,inf,102.9,
TOT,491.3,241.9,249.4,0,49.23,50.77,100,85.31,105.3,43.31,19.97,63.28,31.55,150.7,48.23,120.9
