Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,531,531,96.59,50.52
e2,power,171.7,171.7,31.23,50.52
e3,power,163.1,163.1,34.32,58.44
e4,power,359.3,359.3,65.36,50.52
e5,power,341.4,341.4,71.82,58.44
