Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,448.5,448.5,81.57,50.52
e2,power,276.2,276.2,50.24,50.52
e3,power,262.4,262.4,52.18,55.24
e4,power,172.3,172.3,31.33,50.52
e5,power,163.7,163.7,31.7,53.8
