Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,1090.6441878974374,1090.6441878974374,196.31595382153876,50.00000000000001
e2,power,523.9512819632577,523.9512819632577,94.31123075338641,50.000000000000014
e3,power,516.0920127338088,516.0920127338088,99.14146116857845,53.36121096540561
e4,power,566.1539338708211,566.1539338708211,101.90770809674783,50.000000000000014
e5,power,557.6616248627588,557.6616248627588,103.70798876479833,51.65816217671075
e6,power,0.515420089884799,0.515420089884799,0.09277561617926383,50.0
e7,power,0.5076887885365271,0.5076887885365271,0.09441457118466377,51.65816217671074
e8,power,0.023551973473794195,0.023551973473794195,0.0042393552252829566,50.000000000000014
e9,power,0.023198693871687284,0.023198693871687284,0.004314246805121355,51.658162176710746
