Connection,E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg],C^T [EUR/h],C^M [EUR/h],C^TOT [EUR/h],c^T [EUR/GJ_ex],c^M [EUR/GJ_ex],c^TOT [EUR/GJ_ex]
11,24.16291533641812,0.8962032564615443,0.6971804937190172,0.199022762742527,0.0,-0.0,0.0,0.0,-0.0,0.0
12,24.572416043530524,0.9113916500029606,0.6973433675812702,0.21404828242169036,0.03437515434499029,3.17119365219215,3.2055688065371406,0.5078701252603592,152.63906633339525,36.23720915420875
13,5.365936943050228,0.19902276258365578,-1.588712223110633e-10,0.199022762742527,-7.831468745249891e-12,2.9485857803214754,2.9485857803136435,0.5078701252603555,152.63906633339175,152.63906645483146
21,340.6303564192317,268.68111042777866,0.0025851207684381735,268.6785253070102,0.005219612559095865,97.24558751815813,97.25080713071722,442.393477738381,79.30274737942378,79.30624086427049
22,772.1014828802392,609.0152561971862,309.89996002814337,299.11529616904284,112.16528619233321,108.26188166095292,220.42716785328614,79.30274737943516,79.302747379425,79.30274737943017
22c,415.1175524229356,327.43483615354853,28.36842296347587,299.06641319007264,10.267675672608897,108.24418894061172,118.51186461322062,79.30274737943539,79.30274737942403,79.30274737942503
23,415.1175524229356,327.43483615354853,28.36842296347587,299.06641319007264,10.267675672608915,108.24418894061151,118.51186461322042,79.30274737943553,79.30274737942388,79.30274737942489
24,364.08080962338556,287.1782692634173,15.321250035609701,271.8570192278076,30.935107590907133,98.39601257873082,129.33112016963796,442.3934777395264,79.30274737942398,98.6740037064706
31,959.8967885509397,90.66333084325998,60.819823939985596,29.843506903274392,273.6797392091001,98.25524642523604,371.9349856343361,118.05982078786103,86.37946790672456,107.63164854763221
32,1411.2299962222014,133.29225971947932,100.7681891714962,32.52407054798311,405.2037079849253,107.08059802761372,512.2843060125391,105.50051692456621,86.37946790672453,100.83487205879129
32c,826.7176848135107,78.08441476856096,45.60328843923769,32.481126329323274,183.37752939508152,106.939210663165,290.3167400582465,105.50051692456616,86.37946790672453,97.54664789015598
33,826.7176848135107,78.08441476856096,45.60328843923769,32.481126329323274,183.37752939508152,106.939210663165,290.3167400582465,105.50051692456616,86.37946790672453,97.54664789015598
34,705.293297963214,66.61574491910014,36.7463634600555,29.869381459044643,147.76253152307333,98.34043449852742,246.10296602160076,105.50051692456597,86.37946790672453,96.92695961158245
41,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508,0.0,0.0,0.0,0.0,0.0,0.0
42,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606,0.34278783482870007,2.718634918702447,3.0614227535311467,1.6155820912138914,6488.853377780431,14.40025584713713
43,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508,241.95129774614992,2.309123107602557,244.26042085375246,108.4389900180302,6488.853377780432,109.45644747616164
