Connection,m [kg/s],T [°C],p [bar],h [kJ/kg],s [J/kgK],E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg]
11,20.146805303747175,20.000000000012847,3.0000000000000004,84.19424925876591,296.4216479103904,4.009672848786812,0.19902276258365578,-1.588712223110633e-10,0.199022762742527
12,20.146805303747175,20.001115997730494,3.1500000000000004,84.21303115883883,296.4344617305574,4.312389249909408,0.21404829127461372,8.852923361502007e-09,0.21404828242169036
13,20.146805303747175,9.999999999997783,3.0000000000000004,42.312658505312875,151.05947575370618,18.743636259251225,0.9303527768625941,0.731330014120067,0.199022762742527
21,4.140145821440677,8.906424438914257,5.3361660578019245,588.0241001514664,2400.080864483442,364.4698035728184,88.03308368640775,0.38402340029322296,87.64906028611452
22,4.140145821440677,91.41331391828697,26.210164596524283,690.7489375675775,2474.3613472795064,699.6125952291565,168.9825975708525,56.085830317879505,112.89676725297299
22c,4.140145821440677,65.08403653118495,25.910164596524282,384.12822633142537,1587.175549839353,506.9211222526661,122.44040285428136,9.603057022572203,112.83734583170916
23,4.140145821440677,65.08403653118495,25.910164596524282,384.12822633142537,1587.175549839353,506.9211222526661,122.44040285428136,9.603057022572203,112.83734583170916
24,4.140145821440677,4.999999999997783,5.511166057801924,384.12822633142537,1661.8560834211487,416.28257238568006,100.54780443477789,11.291469614003756,89.25633482077414
31,14.878721416131476,64.33299084315655,8.558489396902818,643.2649203414361,2372.256102235068,1276.7217380398647,85.80856528811984,41.39234647584567,44.41621881227417
32,14.878721416131476,129.8059875591661,31.241131664456415,705.9079980057585,2412.8481713027945,2031.7203259459216,136.5520779052382,88.08628535699461,48.4657925482436
32c,14.878721416131476,125.21266209501385,30.991131664456415,557.9447896066011,2042.2992010363632,1446.4393681639822,97.2153001396851,48.793974068339566,48.42132607134554
33,14.878721416131476,125.21266209501385,30.991131664456415,557.9447896066011,2042.2992010363632,1446.4393681639822,97.2153001396851,48.793974068339566,48.42132607134554
34,14.878721416131476,60.08403653118489,8.708489396902817,557.9447896066011,2114.36407148192,1132.1142257383262,76.08948336857027,31.646381448627565,44.44310191994271
41,1.0,120.21009132796223,2.0,504.7041850380444,1530.1740813513566,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508
42,1.0,120.21266209501312,2.1750000000000003,504.72738373191606,1530.1858764342837,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606
43,1.0,120.21009132796223,2.0,2706.230741339982,7126.894757487327,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508
