Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,458.7,458.7,83.43,50.52
e2,power,272.4,272.4,49.55,50.52
e3,power,258.8,258.8,51.67,55.47
e4,power,186.3,186.3,33.88,50.52
e5,power,177,177,34.41,54.01
