f1,f2,pair,ls,T_src,T_steam,COP,eta_Lorenz,V_envelope,component,PEC [EUR],PEC [EUR/kW]
R290,R600,R290/R600,0.5,20.0,100.0,2.142,0.488,OK,MOT1,0.0,0.0
R290,R600,R290/R600,0.5,20.0,100.0,2.142,0.488,OK,MOT2,0.0,0.0
R290,R600,R290/R600,0.5,20.0,100.0,2.142,0.488,OK,SNK_HX,177418.3,157.26
R290,R600,R290/R600,0.5,20.0,100.0,2.142,0.488,OK,SRC_HX,111031.1,98.41
R290,R600,R290/R600,0.5,30.0,100.0,2.317,0.468,OK,COMP1,300104.4,266.0
R290,R600,R290/R600,0.5,30.0,100.0,2.317,0.468,OK,COMP2,313315.9,277.71
R290,R600,R290/R600,0.5,30.0,100.0,2.317,0.468,OK,IHX,204918.2,181.63
R290,R600,R290/R600,0.5,30.0,100.0,2.317,0.468,OK,MOT1,0.0,0.0
R290,R600,R290/R600,0.5,30.0,100.0,2.317,0.468,OK,MOT2,0.0,0.0
R290,R600,R290/R600,0.5,30.0,100.0,2.317,0.468,OK,SNK_HX,178450.3,158.17
R290,R600,R290/R600,0.5,30.0,100.0,2.317,0.468,OK,SRC_HX,114628.2,101.6
R290,R600,R290/R600,0.5,40.0,100.0,2.522,0.443,OK,COMP1,261499.2,231.78
R290,R600,R290/R600,0.5,40.0,100.0,2.522,0.443,OK,COMP2,282715.3,250.59
R290,R600,R290/R600,0.5,40.0,100.0,2.522,0.443,OK,IHX,215084.2,190.64
R290,R600,R290/R600,0.5,40.0,100.0,2.522,0.443,OK,MOT1,0.0,0.0
R290,R600,R290/R600,0.5,40.0,100.0,2.522,0.443,OK,MOT2,0.0,0.0
R290,R600,R290/R600,0.5,40.0,100.0,2.522,0.443,OK,SNK_HX,179441.0,159.05
R290,R600,R290/R600,0.5,40.0,100.0,2.522,0.443,OK,SRC_HX,118292.4,104.85
R290,R600,R290/R600,0.5,50.0,100.0,2.761,0.414,OK,COMP1,231413.0,205.12
R290,R600,R290/R600,0.5,50.0,100.0,2.761,0.414,OK,COMP2,255963.8,226.88
R290,R600,R290/R600,0.5,50.0,100.0,2.761,0.414,OK,IHX,225343.9,199.74
R290,R600,R290/R600,0.5,50.0,100.0,2.761,0.414,OK,MOT1,0.0,0.0
R290,R600,R290/R600,0.5,50.0,100.0,2.761,0.414,OK,MOT2,0.0,0.0
R290,R600,R290/R600,0.5,50.0,100.0,2.761,0.414,OK,SNK_HX,180365.0,159.87
R290,R600,R290/R600,0.5,50.0,100.0,2.761,0.414,OK,SRC_HX,122091.9,108.22
R290,R600,R290/R600,0.5,60.0,100.0,3.041,0.376,OK,COMP1,207747.5,184.14
R290,R600,R290/R600,0.5,60.0,100.0,3.041,0.376,OK,COMP2,232414.0,206.0
R290,R600,R290/R600,0.5,60.0,100.0,3.041,0.376,OK,IHX,100155.9,88.77
R290,R600,R290/R600,0.5,60.0,100.0,3.041,0.376,OK,MOT1,0.0,0.0
R290,R600,R290/R600,0.5,60.0,100.0,3.041,0.376,OK,MOT2,0.0,0.0
R290,R600,R290/R600,0.5,60.0,100.0,3.041,0.376,OK,SNK_HX,181207.3,160.62
R290,R600,R290/R600,0.5,60.0,100.0,3.041,0.376,OK,SRC_HX,126161.4,111.83
R290,R600a,R290/R600a,0.3,20.0,100.0,2.073,0.471,OK,COMP1,271111.4,240.3
R290,R600a,R290/R600a,0.3,20.0,100.0,2.073,0.471,OK,COMP2,451092.3,399.83
R290,R600a,R290/R600a,0.3,20.0,100.0,2.073,0.471,OK,IHX,219396.9,194.47
R290,R600a,R290/R600a,0.3,20.0,100.0,2.073,0.471,OK,MOT1,0.0,0.0
R290,R600a,R290/R600a,0.3,20.0,100.0,2.073,0.471,OK,MOT2,0.0,0.0
